@relation  04clover5z-600-5-60-BI-5-5tra
@attribute a0 real[-572.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-72.0, 223.0, positive
-89.0, -295.0, positive
-305.0, -74.0, positive
83.0, 173.0, positive
52.0, 55.0, positive
-130.0, -69.0, positive
-14.0, 13.0, positive
67.0, -164.0, positive
303.0, -208.0, positive
-18.0, 135.0, positive
133.0, 114.0, positive
314.0, 193.0, positive
234.0, 249.0, positive
-222.0, 7.0, positive
-123.0, 391.0, positive
-176.0, -268.0, positive
-96.0, -18.0, positive
-299.0, 79.0, positive
171.0, -116.0, positive
8.0, -255.0, positive
-123.0, 68.0, negative
232.0, 296.0, negative
-552.0, -218.0, negative
522.0, -281.0, negative
448.0, 351.0, negative
246.0, -303.0, negative
-514.0, -109.0, negative
-365.0, 278.0, negative
-309.0, -268.0, negative
-454.0, 239.0, negative
513.0, -38.0, negative
-538.0, 377.0, negative
90.0, -24.0, negative
95.0, 322.0, negative
-563.0, -111.0, negative
79.0, -296.0, negative
-382.0, -22.0, negative
377.0, 259.0, negative
167.0, -301.0, negative
-320.0, -85.0, negative
56.0, -94.0, negative
346.0, 352.0, negative
36.0, -300.0, negative
-55.0, 315.0, negative
451.0, 206.0, negative
134.0, -338.0, negative
-14.0, 381.0, negative
-486.0, -22.0, negative
-90.0, 408.0, negative
-168.0, 85.0, negative
261.0, 236.0, negative
-521.0, -310.0, negative
348.0, -366.0, negative
430.0, -210.0, negative
368.0, -64.0, negative
-226.0, 384.0, negative
216.0, 360.0, negative
-256.0, 123.0, negative
-216.0, -361.0, negative
70.0, 380.0, negative
480.0, -154.0, negative
522.0, 342.0, negative
-389.0, -296.0, negative
434.0, -10.0, negative
251.0, -73.0, negative
84.0, 116.0, negative
-494.0, 301.0, negative
22.0, 191.0, negative
-133.0, -358.0, negative
-347.0, 169.0, negative
392.0, 316.0, negative
462.0, -115.0, negative
401.0, -391.0, negative
133.0, 287.0, negative
-123.0, -51.0, negative
-262.0, -238.0, negative
285.0, -358.0, negative
305.0, -103.0, negative
220.0, 1.0, negative
321.0, 65.0, negative
489.0, -321.0, negative
-9.0, -183.0, negative
-464.0, -302.0, negative
107.0, 219.0, negative
521.0, -208.0, negative
-11.0, -378.0, negative
-405.0, 22.0, negative
-265.0, -177.0, negative
-408.0, 306.0, negative
412.0, 143.0, negative
-444.0, -94.0, negative
-4.0, -261.0, negative
-529.0, 197.0, negative
-179.0, 185.0, negative
-76.0, 35.0, negative
-411.0, -330.0, negative
-426.0, 150.0, negative
162.0, 359.0, negative
388.0, -323.0, negative
-322.0, -280.0, negative
66.0, -202.0, negative
371.0, -122.0, negative
-291.0, 218.0, negative
527.0, 261.0, negative
-16.0, 220.0, negative
481.0, -94.0, negative
-477.0, -175.0, negative
247.0, -109.0, negative
351.0, 15.0, negative
-197.0, -255.0, negative
118.0, 39.0, negative
-311.0, 79.0, negative
-524.0, -409.0, negative
305.0, 395.0, negative
-370.0, -211.0, negative
-180.0, 284.0, negative
14.0, 369.0, negative
-476.0, 406.0, negative
479.0, 90.0, negative
196.0, -387.0, negative
