@relation 04clover5z-600-5-60-BI-5-1tst
@attribute a0 real[-572.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
-50.0,-311.0,positive
-186.0,82.0,positive
329.0,210.0,positive
-50.0,166.0,positive
-138.0,-63.0,positive
-37.0,105.0,positive
-139.0,113.0,positive
-72.0,223.0,positive
223.0,96.0,positive
-305.0,-74.0,positive
-367.0,12.0,positive
83.0,173.0,positive
-222.0,7.0,positive
-342.0,-12.0,positive
334.0,258.0,positive
-73.0,-47.0,positive
-163.0,212.0,positive
-167.0,403.0,positive
222.0,-141.0,positive
-123.0,391.0,positive
259.0,-133.0,negative
-337.0,177.0,negative
-156.0,-139.0,negative
503.0,145.0,negative
37.0,237.0,negative
186.0,-84.0,negative
1.0,381.0,negative
226.0,49.0,negative
-529.0,197.0,negative
-384.0,-195.0,negative
313.0,-396.0,negative
-15.0,199.0,negative
464.0,-39.0,negative
-262.0,-238.0,negative
56.0,-94.0,negative
185.0,-262.0,negative
496.0,99.0,negative
488.0,-300.0,negative
-547.0,-124.0,negative
-486.0,-291.0,negative
-265.0,-177.0,negative
-206.0,-334.0,negative
445.0,-63.0,negative
26.0,96.0,negative
-486.0,384.0,negative
170.0,-316.0,negative
441.0,-128.0,negative
-197.0,-255.0,negative
137.0,-304.0,negative
-206.0,-309.0,negative
312.0,3.0,negative
268.0,-399.0,negative
-498.0,-205.0,negative
216.0,360.0,negative
480.0,-154.0,negative
9.0,406.0,negative
-239.0,282.0,negative
216.0,54.0,negative
-73.0,386.0,negative
-127.0,126.0,negative
16.0,309.0,negative
-226.0,384.0,negative
-525.0,-412.0,negative
368.0,-64.0,negative
406.0,-276.0,negative
-128.0,199.0,negative
444.0,-38.0,negative
348.0,-112.0,negative
506.0,341.0,negative
388.0,-323.0,negative
-289.0,325.0,negative
8.0,-352.0,negative
-320.0,-85.0,negative
437.0,365.0,negative
134.0,-338.0,negative
84.0,116.0,negative
450.0,-384.0,negative
200.0,227.0,negative
437.0,-367.0,negative
327.0,181.0,negative
179.0,352.0,negative
36.0,-296.0,negative
-567.0,-84.0,negative
-444.0,-94.0,negative
162.0,284.0,negative
449.0,49.0,negative
-191.0,-298.0,negative
134.0,171.0,negative
481.0,-94.0,negative
522.0,342.0,negative
125.0,279.0,negative
350.0,79.0,negative
432.0,199.0,negative
-184.0,-375.0,negative
347.0,-30.0,negative
-123.0,68.0,negative
150.0,19.0,negative
232.0,296.0,negative
-464.0,-302.0,negative
-477.0,-175.0,negative
236.0,-71.0,negative
388.0,275.0,negative
377.0,259.0,negative
513.0,-38.0,negative
158.0,14.0,negative
12.0,388.0,negative
-402.0,214.0,negative
392.0,316.0,negative
-536.0,-123.0,negative
145.0,-223.0,negative
167.0,-229.0,negative
451.0,-342.0,negative
163.0,269.0,negative
-510.0,207.0,negative
66.0,162.0,negative
416.0,-286.0,negative
-119.0,-110.0,negative
528.0,196.0,negative
-53.0,-297.0,negative
267.0,259.0,negative
