@relation  04clover5z-600-5-60-BI-5-5tra
@attribute a0 real[-572.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-115.0, 185.0, positive
-135.0, -239.0, positive
-327.0, 19.0, positive
33.0, 129.0, positive
27.0, 76.0, positive
-145.0, 5.0, positive
-37.0, 105.0, positive
148.0, -127.0, positive
234.0, -237.0, positive
-102.0, 110.0, positive
153.0, 195.0, positive
334.0, 258.0, positive
189.0, 35.0, positive
-186.0, 82.0, positive
-136.0, 172.0, positive
-32.0, -226.0, positive
-139.0, 113.0, positive
105.0, 24.0, positive
218.0, -59.0, positive
160.0, 9.0, positive
-170.0, 76.0, negative
240.0, 224.0, negative
-498.0, -205.0, negative
519.0, -217.0, negative
456.0, 294.0, negative
317.0, -305.0, negative
-547.0, -124.0, negative
-345.0, 336.0, negative
-307.0, -242.0, negative
-451.0, 137.0, negative
497.0, -95.0, negative
-540.0, 293.0, negative
129.0, -43.0, negative
101.0, 253.0, negative
-500.0, -23.0, negative
104.0, -270.0, negative
-369.0, 29.0, negative
412.0, 242.0, negative
137.0, -304.0, negative
-363.0, -80.0, negative
71.0, -176.0, negative
386.0, 318.0, negative
38.0, -252.0, negative
-24.0, 346.0, negative
473.0, 170.0, negative
148.0, -246.0, negative
12.0, 388.0, negative
-433.0, 11.0, negative
-142.0, 378.0, negative
-171.0, 121.0, negative
278.0, 147.0, negative
-533.0, -359.0, negative
315.0, -325.0, negative
419.0, -175.0, negative
347.0, -30.0, negative
-287.0, 367.0, negative
243.0, 390.0, negative
-216.0, 89.0, negative
-184.0, -375.0, negative
119.0, 376.0, negative
496.0, -121.0, negative
504.0, 374.0, negative
-398.0, -335.0, negative
448.0, 28.0, negative
239.0, -59.0, negative
54.0, 172.0, negative
-414.0, 307.0, negative
37.0, 237.0, negative
-191.0, -298.0, negative
-377.0, 141.0, negative
286.0, 318.0, negative
441.0, -128.0, negative
432.0, -347.0, negative
79.0, 265.0, negative
-162.0, 40.0, negative
-273.0, -276.0, negative
322.0, -290.0, negative
348.0, -112.0, negative
260.0, 1.0, negative
312.0, 3.0, negative
486.0, -382.0, negative
5.0, -248.0, negative
-465.0, -240.0, negative
56.0, 227.0, negative
442.0, -244.0, negative
76.0, -382.0, negative
-381.0, 60.0, negative
-253.0, -285.0, negative
-395.0, 163.0, negative
503.0, 145.0, negative
-419.0, -47.0, negative
51.0, -201.0, negative
-562.0, 92.0, negative
-201.0, 219.0, negative
26.0, 96.0, negative
-413.0, -266.0, negative
-498.0, 80.0, negative
147.0, 184.0, negative
440.0, -299.0, negative
-241.0, -282.0, negative
185.0, -262.0, negative
377.0, 22.0, negative
-289.0, 325.0, negative
490.0, 166.0, negative
-31.0, 361.0, negative
460.0, 52.0, negative
-505.0, -248.0, negative
260.0, -2.0, negative
216.0, 54.0, negative
-267.0, -364.0, negative
158.0, 14.0, negative
-554.0, 81.0, negative
-564.0, -386.0, negative
9.0, 406.0, negative
-290.0, -367.0, negative
-159.0, 258.0, negative
-162.0, 249.0, negative
-295.0, -383.0, negative
451.0, -342.0, negative
134.0, 171.0, negative
