@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-60-bi/04clover5z-600-5-60-bi
@attribute a0 real [-572.0, 535.0]
@attribute a1 real [-413.0, 411.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
-50.0, -311.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
116.0, 136.0, positive
158.0, 192.0, positive
309.0, -146.0, positive
33.0, 129.0, positive
-90.0, 99.0, positive
-37.0, 105.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
234.0, -237.0, positive
-130.0, -69.0, positive
-332.0, -61.0, positive
27.0, 76.0, positive
223.0, 96.0, positive
-127.0, -196.0, positive
-226.0, 75.0, positive
-32.0, -226.0, positive
153.0, 195.0, positive
-73.0, -47.0, positive
-135.0, -239.0, positive
-78.0, -189.0, positive
-115.0, 185.0, positive
-109.0, -306.0, positive
-89.0, -295.0, positive
-102.0, 110.0, positive
8.0, -250.0, positive
61.0, -63.0, positive
148.0, -127.0, positive
-14.0, 13.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
259.0, -133.0, negative
503.0, 145.0, negative
37.0, 237.0, negative
-11.0, -378.0, negative
425.0, -211.0, negative
186.0, -84.0, negative
1.0, 381.0, negative
-554.0, 81.0, negative
-408.0, 306.0, negative
315.0, -325.0, negative
-529.0, 197.0, negative
522.0, 286.0, negative
-253.0, -285.0, negative
-384.0, -195.0, negative
313.0, -396.0, negative
-15.0, 199.0, negative
305.0, 395.0, negative
120.0, -20.0, negative
464.0, -39.0, negative
-241.0, -282.0, negative
-262.0, -238.0, negative
-467.0, 90.0, negative
263.0, -413.0, negative
56.0, -94.0, negative
349.0, -184.0, negative
496.0, 99.0, negative
285.0, -358.0, negative
232.0, 98.0, negative
488.0, -300.0, negative
427.0, 201.0, negative
-451.0, 137.0, negative
379.0, 376.0, negative
-547.0, -124.0, negative
-486.0, -291.0, negative
-234.0, -228.0, negative
-540.0, -286.0, negative
-265.0, -177.0, negative
-514.0, -109.0, negative
-181.0, 213.0, negative
-90.0, 408.0, negative
-411.0, -330.0, negative
311.0, -273.0, negative
522.0, -281.0, negative
129.0, -43.0, negative
440.0, -299.0, negative
170.0, -316.0, negative
50.0, 255.0, negative
-391.0, 71.0, negative
188.0, 188.0, negative
348.0, -199.0, negative
441.0, -128.0, negative
-272.0, 231.0, negative
-29.0, 351.0, negative
-197.0, -255.0, negative
5.0, -248.0, negative
-458.0, -299.0, negative
111.0, 343.0, negative
-252.0, 169.0, negative
-180.0, 284.0, negative
-313.0, 247.0, negative
215.0, 44.0, negative
-410.0, -390.0, negative
453.0, -167.0, negative
312.0, 3.0, negative
268.0, -399.0, negative
451.0, 206.0, negative
-498.0, -205.0, negative
302.0, -288.0, negative
-533.0, -188.0, negative
216.0, 360.0, negative
473.0, 170.0, negative
489.0, -321.0, negative
-333.0, -308.0, negative
-162.0, 40.0, negative
71.0, -176.0, negative
-142.0, 378.0, negative
-572.0, 411.0, negative
420.0, 258.0, negative
-537.0, 121.0, negative
-73.0, 386.0, negative
-347.0, 169.0, negative
148.0, -246.0, negative
-127.0, 126.0, negative
210.0, 355.0, negative
-525.0, -412.0, negative
297.0, -55.0, negative
-391.0, -256.0, negative
368.0, -64.0, negative
265.0, 402.0, negative
462.0, 327.0, negative
18.0, 75.0, negative
-128.0, 199.0, negative
382.0, -401.0, negative
76.0, -382.0, negative
506.0, 341.0, negative
-14.0, 381.0, negative
484.0, 368.0, negative
-364.0, -207.0, negative
-111.0, 390.0, negative
93.0, 17.0, negative
14.0, 369.0, negative
461.0, -348.0, negative
-254.0, -234.0, negative
226.0, -214.0, negative
-289.0, 325.0, negative
467.0, -286.0, negative
332.0, 107.0, negative
-524.0, -409.0, negative
-306.0, -249.0, negative
