@relation 04clover5z-600-5-60-BI-5-5tst
@attribute a0 real[-572.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
-87.0,-39.0,positive
115.0,100.0,positive
-99.0,-384.0,positive
135.0,29.0,positive
67.0,-164.0,positive
-150.0,144.0,positive
-176.0,-268.0,positive
-199.0,-62.0,positive
-96.0,-18.0,positive
-60.0,19.0,positive
299.0,-109.0,positive
-373.0,13.0,positive
-136.0,172.0,positive
218.0,-59.0,positive
-73.0,-144.0,positive
193.0,-53.0,positive
-230.0,67.0,positive
-22.0,265.0,positive
212.0,-154.0,positive
446.0,-204.0,negative
401.0,-391.0,negative
-270.0,95.0,negative
476.0,-370.0,negative
460.0,52.0,negative
-170.0,76.0,negative
-216.0,89.0,negative
386.0,318.0,negative
102.0,-263.0,negative
-405.0,22.0,negative
-1.0,-172.0,negative
-37.0,401.0,negative
-419.0,-47.0,negative
-273.0,-276.0,negative
-562.0,92.0,negative
526.0,332.0,negative
513.0,-92.0,negative
-76.0,35.0,negative
412.0,143.0,negative
239.0,-59.0,negative
433.0,-46.0,negative
207.0,-15.0,negative
139.0,46.0,negative
45.0,-318.0,negative
-176.0,74.0,negative
53.0,153.0,negative
-374.0,-107.0,negative
286.0,318.0,negative
-263.0,270.0,negative
442.0,-244.0,negative
-311.0,79.0,negative
198.0,-344.0,negative
-472.0,-1.0,negative
455.0,-117.0,negative
-351.0,153.0,negative
-521.0,-310.0,negative
490.0,-14.0,negative
2.0,-279.0,negative
-525.0,260.0,negative
-55.0,315.0,negative
-410.0,327.0,negative
285.0,-116.0,negative
377.0,162.0,negative
114.0,-347.0,negative
-369.0,29.0,negative
133.0,287.0,negative
96.0,-282.0,negative
-133.0,-224.0,negative
-290.0,-367.0,negative
90.0,-24.0,negative
-370.0,-211.0,negative
-226.0,80.0,negative
-551.0,-315.0,negative
-414.0,307.0,negative
-330.0,-115.0,negative
519.0,-342.0,negative
-395.0,-280.0,negative
242.0,-311.0,negative
-552.0,-218.0,negative
399.0,-272.0,negative
-291.0,218.0,negative
-233.0,-106.0,negative
317.0,-305.0,negative
-343.0,330.0,negative
-357.0,-222.0,negative
-133.0,-358.0,negative
-35.0,275.0,negative
-538.0,-165.0,negative
457.0,279.0,negative
-4.0,-261.0,negative
-145.0,-157.0,negative
505.0,-264.0,negative
-564.0,-386.0,negative
-389.0,-296.0,negative
483.0,-89.0,negative
-540.0,293.0,negative
521.0,-208.0,negative
51.0,-201.0,negative
-183.0,370.0,negative
-201.0,219.0,negative
402.0,-24.0,negative
-168.0,85.0,negative
-505.0,-248.0,negative
527.0,261.0,negative
394.0,-91.0,negative
-533.0,-359.0,negative
-517.0,-336.0,negative
-9.0,-183.0,negative
421.0,116.0,negative
379.0,372.0,negative
107.0,219.0,negative
-31.0,361.0,negative
230.0,219.0,negative
-259.0,-69.0,negative
38.0,-252.0,negative
-340.0,310.0,negative
119.0,376.0,negative
188.0,239.0,negative
322.0,-290.0,negative
-9.0,-8.0,negative
