@relation  03subcl5-800-7-70-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
133.0, 471.0, positive
69.0, 879.0, positive
55.0, 402.0, positive
331.0, 221.0, positive
88.0, -36.0, positive
76.0, 1221.0, positive
116.0, -95.0, positive
276.0, 741.0, positive
53.0, 1176.0, positive
345.0, 663.0, positive
144.0, 102.0, negative
181.0, -110.0, negative
361.0, -130.0, negative
303.0, 816.0, negative
258.0, 1448.0, negative
-40.0, 212.0, negative
252.0, 762.0, negative
-14.0, 784.0, negative
313.0, 947.0, negative
61.0, 790.0, negative
10.0, 974.0, negative
458.0, 536.0, negative
2.0, -37.0, negative
-7.0, 1231.0, negative
-4.0, 1319.0, negative
-5.0, -137.0, negative
443.0, 656.0, negative
-12.0, 370.0, negative
-48.0, 923.0, negative
401.0, 165.0, negative
-49.0, 553.0, negative
60.0, 1162.0, negative
454.0, 1351.0, negative
342.0, 1045.0, negative
339.0, 1253.0, negative
75.0, -174.0, negative
324.0, -4.0, negative
311.0, -20.0, negative
24.0, 849.0, negative
69.0, 258.0, negative
77.0, 1327.0, negative
410.0, 359.0, negative
405.0, 67.0, negative
-66.0, 1090.0, negative
65.0, -226.0, negative
128.0, 1379.0, negative
375.0, -216.0, negative
93.0, 722.0, negative
415.0, 1216.0, negative
10.0, 504.0, negative
119.0, 1046.0, negative
234.0, 1356.0, negative
326.0, 274.0, negative
432.0, 103.0, negative
460.0, -273.0, negative
-81.0, 142.0, negative
324.0, 1449.0, negative
452.0, 216.0, negative
311.0, 1085.0, negative
271.0, 1027.0, negative
31.0, 466.0, negative
72.0, 1421.0, negative
197.0, 440.0, negative
81.0, 1345.0, negative
231.0, -163.0, negative
369.0, 580.0, negative
305.0, 463.0, negative
232.0, 1348.0, negative
441.0, 1183.0, negative
247.0, 489.0, negative
420.0, 888.0, negative
-4.0, 835.0, negative
95.0, 706.0, negative
412.0, 634.0, negative
178.0, -102.0, negative
1.0, 677.0, negative
134.0, 1010.0, negative
-10.0, 422.0, negative
331.0, 1199.0, negative
459.0, -281.0, negative
