@relation 03subcl5-800-7-70-BI-5-3tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
69.0,1074.0,positive
199.0,38.0,positive
168.0,789.0,positive
55.0,402.0,positive
297.0,426.0,positive
150.0,1342.0,positive
59.0,249.0,positive
270.0,588.0,positive
177.0,825.0,positive
309.0,1207.0,positive
113.0,870.0,positive
328.0,960.0,positive
213.0,1298.0,positive
238.0,1169.0,positive
87.0,310.0,positive
83.0,564.0,positive
95.0,-46.0,positive
223.0,1331.0,positive
266.0,1177.0,positive
179.0,494.0,positive
9.0,1229.0,negative
327.0,1102.0,negative
58.0,1270.0,negative
-19.0,1388.0,negative
-55.0,1308.0,negative
410.0,359.0,negative
264.0,156.0,negative
396.0,226.0,negative
185.0,-166.0,negative
35.0,-114.0,negative
76.0,905.0,negative
185.0,1085.0,negative
467.0,1064.0,negative
67.0,1408.0,negative
-7.0,1311.0,negative
-30.0,561.0,negative
9.0,486.0,negative
479.0,1383.0,negative
-47.0,1126.0,negative
6.0,836.0,negative
429.0,742.0,negative
448.0,1331.0,negative
-17.0,710.0,negative
375.0,-243.0,negative
-13.0,-100.0,negative
84.0,779.0,negative
350.0,1320.0,negative
244.0,1342.0,negative
1.0,-219.0,negative
447.0,506.0,negative
93.0,807.0,negative
162.0,1385.0,negative
-12.0,370.0,negative
418.0,207.0,negative
393.0,743.0,negative
313.0,947.0,negative
-42.0,-60.0,negative
30.0,1421.0,negative
475.0,1278.0,negative
424.0,590.0,negative
-39.0,660.0,negative
-7.0,1231.0,negative
-39.0,639.0,negative
2.0,1345.0,negative
-17.0,-205.0,negative
120.0,-166.0,negative
482.0,849.0,negative
-52.0,507.0,negative
121.0,1030.0,negative
12.0,-146.0,negative
324.0,916.0,negative
441.0,896.0,negative
-70.0,1324.0,negative
-52.0,743.0,negative
460.0,-273.0,negative
-51.0,1099.0,negative
215.0,736.0,negative
49.0,844.0,negative
438.0,1266.0,negative
434.0,829.0,negative
39.0,318.0,negative
91.0,-163.0,negative
254.0,418.0,negative
94.0,572.0,negative
279.0,1457.0,negative
-75.0,623.0,negative
-4.0,1319.0,negative
-58.0,48.0,negative
331.0,10.0,negative
441.0,1183.0,negative
183.0,1322.0,negative
128.0,1400.0,negative
373.0,-230.0,negative
452.0,1182.0,negative
56.0,575.0,negative
241.0,-109.0,negative
-8.0,433.0,negative
164.0,712.0,negative
61.0,750.0,negative
119.0,1046.0,negative
93.0,-49.0,negative
303.0,816.0,negative
19.0,140.0,negative
2.0,-219.0,negative
-32.0,147.0,negative
406.0,1420.0,negative
29.0,-223.0,negative
45.0,615.0,negative
315.0,897.0,negative
384.0,998.0,negative
342.0,1045.0,negative
93.0,722.0,negative
-7.0,487.0,negative
315.0,999.0,negative
418.0,1342.0,negative
130.0,742.0,negative
0.0,545.0,negative
-9.0,77.0,negative
257.0,479.0,negative
349.0,351.0,negative
339.0,1253.0,negative
86.0,-230.0,negative
97.0,1431.0,negative
369.0,580.0,negative
-26.0,1124.0,negative
445.0,56.0,negative
387.0,762.0,negative
149.0,1409.0,negative
14.0,968.0,negative
-3.0,1369.0,negative
473.0,1390.0,negative
76.0,-108.0,negative
48.0,406.0,negative
160.0,166.0,negative
-68.0,609.0,negative
-2.0,540.0,negative
31.0,466.0,negative
393.0,429.0,negative
-32.0,-277.0,negative
434.0,439.0,negative
206.0,797.0,negative
13.0,235.0,negative
347.0,384.0,negative
391.0,80.0,negative
182.0,-216.0,negative
478.0,191.0,negative
378.0,1409.0,negative
231.0,725.0,negative
34.0,989.0,negative
413.0,1307.0,negative
-42.0,723.0,negative
454.0,854.0,negative
-46.0,1227.0,negative
-22.0,1003.0,negative
398.0,-206.0,negative
223.0,1098.0,negative
276.0,1367.0,negative
99.0,1005.0,negative
385.0,352.0,negative
-53.0,80.0,negative
