@relation  03subcl5-800-7-70-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-282.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
135.0, 398.0, positive
290.0, 1011.0, positive
270.0, 588.0, positive
189.0, 224.0, positive
121.0, -38.0, positive
358.0, 1233.0, positive
152.0, -97.0, positive
114.0, 805.0, positive
333.0, 1300.0, positive
316.0, 727.0, positive
96.0, 94.0, negative
93.0, -132.0, negative
318.0, -104.0, negative
331.0, 888.0, negative
146.0, 1462.0, negative
62.0, 253.0, negative
231.0, 725.0, negative
20.0, 736.0, negative
315.0, 897.0, negative
93.0, 807.0, negative
23.0, 972.0, negative
408.0, 523.0, negative
60.0, 20.0, negative
9.0, 1229.0, negative
-46.0, 1227.0, negative
-47.0, -107.0, negative
446.0, 668.0, negative
-31.0, 352.0, negative
-62.0, 923.0, negative
238.0, 147.0, negative
0.0, 545.0, negative
-4.0, 1168.0, negative
453.0, 1365.0, negative
412.0, 1018.0, negative
231.0, 1323.0, negative
1.0, -219.0, negative
400.0, 48.0, negative
315.0, -14.0, negative
-62.0, 887.0, negative
-36.0, 261.0, negative
176.0, 1359.0, negative
391.0, 370.0, negative
445.0, 56.0, negative
97.0, 1152.0, negative
120.0, -268.0, negative
255.0, 1383.0, negative
410.0, -216.0, negative
-69.0, 742.0, negative
463.0, 1265.0, negative
28.0, 508.0, negative
-3.0, 1049.0, negative
279.0, 1347.0, negative
378.0, 284.0, negative
167.0, 133.0, negative
284.0, -227.0, negative
81.0, 195.0, negative
369.0, 1444.0, negative
435.0, 227.0, negative
394.0, 1086.0, negative
201.0, 1057.0, negative
-52.0, 507.0, negative
78.0, 1430.0, negative
115.0, 426.0, negative
-4.0, 1345.0, negative
113.0, -143.0, negative
418.0, 605.0, negative
297.0, 453.0, negative
103.0, 1431.0, negative
336.0, 1116.0, negative
268.0, 446.0, negative
482.0, 935.0, negative
-63.0, 774.0, negative
156.0, 702.0, negative
387.0, 762.0, negative
365.0, -188.0, negative
-39.0, 660.0, negative
139.0, 1046.0, negative
-8.0, 433.0, negative
424.0, 1029.0, negative
84.0, 1483.0, negative
