@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-70-bi/03subcl5-800-7-70-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
223.0, 763.0, positive
141.0, 473.0, positive
199.0, 38.0, positive
152.0, -97.0, positive
133.0, 471.0, positive
55.0, 402.0, positive
323.0, 1296.0, positive
358.0, 91.0, positive
114.0, 1011.0, positive
339.0, 246.0, positive
224.0, 427.0, positive
55.0, 228.0, positive
265.0, 1057.0, positive
191.0, 423.0, positive
150.0, 1342.0, positive
59.0, 249.0, positive
201.0, 510.0, positive
65.0, 196.0, positive
76.0, 361.0, positive
107.0, 671.0, positive
235.0, 147.0, positive
166.0, 756.0, positive
321.0, 472.0, positive
335.0, 695.0, positive
315.0, 451.0, positive
177.0, 825.0, positive
344.0, 140.0, positive
82.0, 749.0, positive
211.0, 881.0, positive
255.0, 738.0, positive
328.0, 960.0, positive
238.0, 1169.0, positive
290.0, 1202.0, positive
83.0, 564.0, positive
87.0, 182.0, positive
144.0, 1349.0, positive
223.0, 1331.0, positive
353.0, -14.0, positive
266.0, 1177.0, positive
179.0, 494.0, positive
138.0, 463.0, positive
327.0, 1102.0, negative
268.0, 446.0, negative
58.0, 1270.0, negative
321.0, 381.0, negative
141.0, 1363.0, negative
233.0, -253.0, negative
255.0, 1383.0, negative
410.0, 359.0, negative
-24.0, -213.0, negative
396.0, 226.0, negative
458.0, 536.0, negative
42.0, 1245.0, negative
185.0, -166.0, negative
5.0, 792.0, negative
365.0, -188.0, negative
35.0, -114.0, negative
-66.0, 712.0, negative
76.0, 905.0, negative
-84.0, 720.0, negative
312.0, 1012.0, negative
-46.0, 415.0, negative
266.0, 1044.0, negative
467.0, 1064.0, negative
423.0, 51.0, negative
81.0, 1345.0, negative
67.0, 1408.0, negative
-7.0, 1311.0, negative
337.0, 23.0, negative
475.0, 1234.0, negative
113.0, -143.0, negative
0.0, 256.0, negative
2.0, -37.0, negative
418.0, 454.0, negative
43.0, 207.0, negative
291.0, -189.0, negative
126.0, 1339.0, negative
11.0, -265.0, negative
262.0, 788.0, negative
344.0, 1461.0, negative
169.0, -144.0, negative
463.0, 1265.0, negative
448.0, 1331.0, negative
199.0, 1468.0, negative
21.0, 757.0, negative
381.0, 1185.0, negative
62.0, 1333.0, negative
81.0, 195.0, negative
358.0, 583.0, negative
440.0, 315.0, negative
24.0, 849.0, negative
-13.0, -100.0, negative
-6.0, 807.0, negative
435.0, 227.0, negative
395.0, 1287.0, negative
298.0, 130.0, negative
-68.0, 1352.0, negative
350.0, 1320.0, negative
188.0, 1348.0, negative
341.0, 852.0, negative
156.0, 702.0, negative
296.0, 791.0, negative
246.0, 1395.0, negative
393.0, 743.0, negative
459.0, -281.0, negative
482.0, 717.0, negative
317.0, 1300.0, negative
61.0, 790.0, negative
167.0, 133.0, negative
370.0, 1411.0, negative
315.0, 866.0, negative
30.0, 1421.0, negative
115.0, 426.0, negative
17.0, 1196.0, negative
-13.0, 511.0, negative
479.0, -206.0, negative
378.0, 6.0, negative
9.0, -23.0, negative
424.0, 1319.0, negative
311.0, -13.0, negative
336.0, 930.0, negative
100.0, 1337.0, negative
122.0, 752.0, negative
-63.0, 391.0, negative
434.0, 198.0, negative
461.0, 1401.0, negative
400.0, 48.0, negative
-39.0, 639.0, negative
-22.0, 452.0, negative
-13.0, 778.0, negative
453.0, 1365.0, negative
38.0, 991.0, negative
52.0, 843.0, negative
80.0, 417.0, negative
54.0, 1159.0, negative
254.0, -247.0, negative
-17.0, -205.0, negative
28.0, 1366.0, negative
120.0, -166.0, negative
410.0, -134.0, negative
355.0, 765.0, negative
-64.0, 614.0, negative
482.0, 849.0, negative
102.0, 464.0, negative
432.0, 103.0, negative
430.0, 949.0, negative
355.0, 1457.0, negative
-36.0, -53.0, negative
263.0, 466.0, negative
78.0, -2.0, negative
200.0, 1391.0, negative
77.0, 1327.0, negative
-52.0, 507.0, negative
121.0, 1030.0, negative
401.0, 166.0, negative
408.0, 523.0, negative
441.0, 896.0, negative
-70.0, 1324.0, negative
-52.0, 743.0, negative
460.0, -273.0, negative
331.0, 888.0, negative
394.0, 616.0, negative
-14.0, 1237.0, negative
-51.0, 1099.0, negative
238.0, 147.0, negative
215.0, 736.0, negative
49.0, 844.0, negative
317.0, 366.0, negative
438.0, 1266.0, negative
-37.0, 1396.0, negative
401.0, 165.0, negative
349.0, -3.0, negative
205.0, 1315.0, negative
54.0, 797.0, negative
69.0, 258.0, negative
-10.0, 422.0, negative
439.0, 713.0, negative
434.0, 829.0, negative
391.0, 370.0, negative
376.0, 716.0, negative
91.0, -163.0, negative
279.0, 1457.0, negative
-75.0, 623.0, negative
-13.0, 637.0, negative
90.0, 891.0, negative
120.0, -268.0, negative
-66.0, 1344.0, negative
441.0, 1183.0, negative
178.0, -102.0, negative
327.0, 434.0, negative
246.0, 116.0, negative
6.0, 356.0, negative
-71.0, 1024.0, negative
183.0, 1322.0, negative
452.0, 1182.0, negative
150.0, -111.0, negative
93.0, -49.0, negative
19.0, 140.0, negative
420.0, 1249.0, negative
389.0, 1013.0, negative
378.0, -39.0, negative
238.0, 137.0, negative
-9.0, 1271.0, negative
183.0, 1470.0, negative
379.0, 1259.0, negative
466.0, 621.0, negative
346.0, 1256.0, negative
461.0, 549.0, negative
-80.0, -194.0, negative
-43.0, -157.0, negative
45.0, 615.0, negative
350.0, 51.0, negative
144.0, 102.0, negative
315.0, 897.0, negative
41.0, 719.0, negative
456.0, 1349.0, negative
419.0, -183.0, negative
441.0, 1444.0, negative
-49.0, 553.0, negative
25.0, 499.0, negative
20.0, 736.0, negative
311.0, -76.0, negative
446.0, 668.0, negative
25.0, 87.0, negative
-7.0, 487.0, negative
181.0, -110.0, negative
34.0, 1033.0, negative
388.0, 1357.0, negative
130.0, 742.0, negative
-8.0, -80.0, negative
334.0, 820.0, negative
458.0, 1074.0, negative
323.0, 112.0, negative
377.0, 615.0, negative
60.0, 1162.0, negative
61.0, 1115.0, negative
444.0, 47.0, negative
7.0, -8.0, negative
442.0, 670.0, negative
3.0, 574.0, negative
349.0, 351.0, negative
339.0, 1253.0, negative
253.0, 726.0, negative
96.0, 94.0, negative
86.0, -230.0, negative
467.0, -202.0, negative
119.0, 142.0, negative
398.0, -226.0, negative
323.0, 74.0, negative
149.0, 1409.0, negative
11.0, -152.0, negative
9.0, 104.0, negative
344.0, 747.0, negative
14.0, 968.0, negative
318.0, 1168.0, negative
-30.0, 793.0, negative
473.0, 1390.0, negative
47.0, 205.0, negative
315.0, -14.0, negative
305.0, 275.0, negative
-12.0, 250.0, negative
76.0, -108.0, negative
-43.0, 426.0, negative
367.0, 1165.0, negative
-21.0, 984.0, negative
-14.0, 933.0, negative
-68.0, 609.0, negative
-62.0, 887.0, negative
-17.0, 1187.0, negative
64.0, 349.0, negative
325.0, 533.0, negative
268.0, 482.0, negative
206.0, 797.0, negative
