@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-800-7-70-bi/03subcl5-800-7-70-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-282.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
59.0, -67.0, positive
141.0, 473.0, positive
199.0, 38.0, positive
332.0, 485.0, positive
152.0, -97.0, positive
69.0, 879.0, positive
55.0, 402.0, positive
323.0, 1296.0, positive
339.0, 246.0, positive
290.0, 1011.0, positive
189.0, 224.0, positive
297.0, 426.0, positive
227.0, 342.0, positive
59.0, 249.0, positive
76.0, 361.0, positive
270.0, 588.0, positive
199.0, 1033.0, positive
235.0, 147.0, positive
166.0, 756.0, positive
121.0, 948.0, positive
321.0, 472.0, positive
315.0, 451.0, positive
177.0, 825.0, positive
309.0, 1207.0, positive
82.0, 749.0, positive
211.0, 881.0, positive
274.0, 931.0, positive
328.0, 960.0, positive
55.0, 768.0, positive
238.0, 1169.0, positive
295.0, 714.0, positive
87.0, 182.0, positive
353.0, -14.0, positive
213.0, 1253.0, positive
257.0, 1215.0, positive
138.0, 463.0, positive
9.0, 1229.0, negative
412.0, 1018.0, negative
78.0, 1430.0, negative
469.0, 956.0, negative
58.0, 1270.0, negative
321.0, 381.0, negative
103.0, 1431.0, negative
54.0, 927.0, negative
255.0, 1383.0, negative
396.0, 226.0, negative
95.0, 17.0, negative
-72.0, 450.0, negative
471.0, 822.0, negative
185.0, -166.0, negative
-76.0, 1370.0, negative
365.0, -188.0, negative
-84.0, 720.0, negative
312.0, 1012.0, negative
185.0, 1085.0, negative
467.0, 1064.0, negative
-7.0, 1311.0, negative
337.0, 23.0, negative
113.0, -143.0, negative
0.0, 256.0, negative
42.0, 159.0, negative
456.0, 713.0, negative
291.0, -189.0, negative
9.0, 486.0, negative
-47.0, 1126.0, negative
11.0, -265.0, negative
344.0, 1461.0, negative
6.0, 836.0, negative
429.0, 742.0, negative
448.0, 1331.0, negative
-17.0, 710.0, negative
199.0, 1468.0, negative
428.0, 6.0, negative
329.0, 1228.0, negative
21.0, 757.0, negative
381.0, 1185.0, negative
62.0, 1333.0, negative
24.0, 849.0, negative
-13.0, -100.0, negative
-6.0, 807.0, negative
435.0, 227.0, negative
395.0, 1287.0, negative
-68.0, 1352.0, negative
156.0, 1011.0, negative
-74.0, 511.0, negative
188.0, 1348.0, negative
341.0, 852.0, negative
58.0, 328.0, negative
302.0, 1046.0, negative
-19.0, 349.0, negative
1.0, -219.0, negative
69.0, 714.0, negative
447.0, 506.0, negative
296.0, 791.0, negative
93.0, 807.0, negative
162.0, 1385.0, negative
316.0, 1410.0, negative
316.0, 645.0, negative
393.0, 743.0, negative
482.0, 717.0, negative
317.0, 1300.0, negative
-37.0, -121.0, negative
-42.0, -60.0, negative
464.0, 1083.0, negative
73.0, 895.0, negative
260.0, 187.0, negative
305.0, 77.0, negative
115.0, 426.0, negative
17.0, 1196.0, negative
93.0, 29.0, negative
443.0, 656.0, negative
7.0, 269.0, negative
479.0, -206.0, negative
-83.0, 687.0, negative
378.0, 6.0, negative
415.0, 1216.0, negative
424.0, 1319.0, negative
-39.0, 660.0, negative
311.0, -13.0, negative
336.0, 930.0, negative
-63.0, 391.0, negative
434.0, 198.0, negative
461.0, 1401.0, negative
452.0, -160.0, negative
400.0, 48.0, negative
-22.0, 452.0, negative
453.0, 1365.0, negative
-39.0, 225.0, negative
396.0, 784.0, negative
5.0, 169.0, negative
2.0, 1345.0, negative
80.0, 417.0, negative
-63.0, 774.0, negative
254.0, -247.0, negative
-42.0, -29.0, negative
140.0, 1327.0, negative
450.0, -27.0, negative
355.0, 765.0, negative
-64.0, 614.0, negative
482.0, 849.0, negative
58.0, 865.0, negative
78.0, -2.0, negative
200.0, 1391.0, negative
-52.0, 507.0, negative
121.0, 1030.0, negative
-70.0, 1324.0, negative
460.0, -273.0, negative
348.0, 604.0, negative
-14.0, 1237.0, negative
-51.0, 1099.0, negative
238.0, 147.0, negative
1.0, 677.0, negative
49.0, 844.0, negative
-37.0, 1396.0, negative
-31.0, 352.0, negative
13.0, 757.0, negative
-10.0, 422.0, negative
426.0, 596.0, negative
439.0, 713.0, negative
46.0, 1461.0, negative
