@relation  04clover5z-800-7-60-BI-5-5tra
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-68.0, 157.0, positive
-109.0, -306.0, positive
-332.0, -61.0, positive
116.0, 136.0, positive
60.0, 60.0, positive
-138.0, -63.0, positive
-60.0, 19.0, positive
19.0, -203.0, positive
275.0, -214.0, positive
-40.0, 162.0, positive
115.0, 100.0, positive
329.0, 210.0, positive
158.0, 192.0, positive
-230.0, 67.0, positive
-167.0, 403.0, positive
-164.0, -253.0, positive
-73.0, -47.0, positive
-367.0, 12.0, positive
193.0, -53.0, positive
8.0, -250.0, positive
-333.0, -308.0, negative
236.0, -71.0, negative
-402.0, 214.0, negative
-398.0, -394.0, negative
208.0, 95.0, negative
-564.0, -386.0, negative
70.0, -390.0, negative
496.0, -121.0, negative
446.0, -204.0, negative
-137.0, 278.0, negative
327.0, 73.0, negative
-170.0, 76.0, negative
-16.0, 220.0, negative
427.0, 201.0, negative
457.0, 279.0, negative
242.0, -311.0, negative
-29.0, 351.0, negative
505.0, -264.0, negative
-163.0, -233.0, negative
40.0, -77.0, negative
-369.0, 29.0, negative
2.0, -279.0, negative
-477.0, 260.0, negative
173.0, -294.0, negative
-239.0, 282.0, negative
-35.0, 321.0, negative
-494.0, 301.0, negative
-351.0, 169.0, negative
-377.0, 141.0, negative
134.0, -338.0, negative
-382.0, -22.0, negative
433.0, -46.0, negative
-572.0, -52.0, negative
106.0, 192.0, negative
522.0, 342.0, negative
-525.0, -412.0, negative
449.0, 49.0, negative
-364.0, -207.0, negative
-464.0, -302.0, negative
-343.0, 330.0, negative
-90.0, 125.0, negative
102.0, 290.0, negative
336.0, -176.0, negative
129.0, -43.0, negative
-4.0, -261.0, negative
461.0, -348.0, negative
-538.0, -165.0, negative
60.0, 231.0, negative
-102.0, 35.0, negative
-267.0, -364.0, negative
71.0, -176.0, negative
470.0, -319.0, negative
230.0, 219.0, negative
-309.0, -268.0, negative
238.0, 307.0, negative
102.0, -263.0, negative
-180.0, 284.0, negative
259.0, -133.0, negative
379.0, 372.0, negative
-259.0, -69.0, negative
-287.0, 367.0, negative
-191.0, 291.0, negative
261.0, 398.0, negative
330.0, 360.0, negative
162.0, 359.0, negative
-254.0, -234.0, negative
-252.0, 104.0, negative
399.0, 260.0, negative
514.0, 99.0, negative
-410.0, 327.0, negative
-563.0, -111.0, negative
-120.0, 144.0, negative
464.0, -39.0, negative
519.0, -342.0, negative
-486.0, -291.0, negative
473.0, 170.0, negative
18.0, 75.0, negative
-486.0, 384.0, negative
-265.0, -177.0, negative
323.0, -105.0, negative
399.0, -272.0, negative
210.0, 355.0, negative
16.0, 309.0, negative
455.0, -117.0, negative
-324.0, -121.0, negative
392.0, 316.0, negative
66.0, 162.0, negative
59.0, -240.0, negative
-165.0, 347.0, negative
182.0, -386.0, negative
-168.0, 85.0, negative
317.0, -305.0, negative
480.0, -154.0, negative
-189.0, 160.0, negative
-451.0, 137.0, negative
-498.0, 80.0, negative
-206.0, -309.0, negative
70.0, 380.0, negative
145.0, -223.0, negative
143.0, 197.0, negative
-128.0, -393.0, negative
45.0, -318.0, negative
401.0, -391.0, negative
-398.0, -335.0, negative
407.0, 110.0, negative
-531.0, 132.0, negative
-453.0, -153.0, negative
-552.0, -218.0, negative
-414.0, 24.0, negative
-425.0, -263.0, negative
483.0, -89.0, negative
347.0, -124.0, negative
-307.0, -242.0, negative
-328.0, 216.0, negative
278.0, 147.0, negative
125.0, 279.0, negative
313.0, -396.0, negative
-115.0, -160.0, negative
-92.0, 370.0, negative
251.0, -97.0, negative
-448.0, -88.0, negative
448.0, -172.0, negative
527.0, 261.0, negative
1.0, 381.0, negative
484.0, 368.0, negative
-214.0, -162.0, negative
-9.0, -183.0, negative
-224.0, -365.0, negative
-573.0, 360.0, negative
-472.0, -1.0, negative
351.0, 15.0, negative
-111.0, 390.0, negative
220.0, 1.0, negative
226.0, -214.0, negative
166.0, -309.0, negative
-11.0, -378.0, negative
394.0, -91.0, negative
158.0, 14.0, negative
-429.0, -204.0, negative
286.0, 318.0, negative
