@relation 04clover5z-800-7-60-BI-5-1tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
-50.0,-311.0,positive
-186.0,82.0,positive
329.0,210.0,positive
-50.0,166.0,positive
-138.0,-63.0,positive
-37.0,105.0,positive
-139.0,113.0,positive
-72.0,223.0,positive
223.0,96.0,positive
-305.0,-74.0,positive
-367.0,12.0,positive
83.0,173.0,positive
-222.0,7.0,positive
-342.0,-12.0,positive
334.0,258.0,positive
-73.0,-47.0,positive
-163.0,212.0,positive
-167.0,403.0,positive
222.0,-141.0,positive
-123.0,391.0,positive
-156.0,-139.0,negative
-11.0,-378.0,negative
1.0,381.0,negative
-554.0,81.0,negative
51.0,-178.0,negative
263.0,-413.0,negative
496.0,99.0,negative
240.0,-19.0,negative
-1.0,-172.0,negative
427.0,201.0,negative
-451.0,137.0,negative
-295.0,-383.0,negative
-476.0,373.0,negative
-514.0,-109.0,negative
445.0,-63.0,negative
-165.0,81.0,negative
-420.0,-359.0,negative
522.0,-281.0,negative
70.0,361.0,negative
50.0,255.0,negative
-548.0,0.0,negative
-391.0,71.0,negative
513.0,-92.0,negative
-206.0,-309.0,negative
348.0,-366.0,negative
-410.0,-390.0,negative
207.0,-15.0,negative
-533.0,-188.0,negative
473.0,170.0,negative
-456.0,170.0,negative
-239.0,282.0,negative
71.0,-176.0,negative
198.0,-344.0,negative
-433.0,11.0,negative
-347.0,169.0,negative
496.0,-121.0,negative
-23.0,-265.0,negative
355.0,-42.0,negative
-377.0,141.0,negative
210.0,355.0,negative
2.0,-279.0,negative
406.0,-276.0,negative
432.0,-347.0,negative
18.0,75.0,negative
-149.0,280.0,negative
484.0,368.0,negative
324.0,88.0,negative
-486.0,-22.0,negative
-191.0,291.0,negative
-111.0,390.0,negative
14.0,369.0,negative
133.0,287.0,negative
-289.0,325.0,negative
467.0,-286.0,negative
-290.0,-367.0,negative
486.0,-382.0,negative
-306.0,-249.0,negative
462.0,-115.0,negative
-500.0,79.0,negative
134.0,-338.0,negative
450.0,-384.0,negative
251.0,-361.0,negative
477.0,-177.0,negative
36.0,-296.0,negative
-128.0,-393.0,negative
-16.0,220.0,negative
242.0,-311.0,negative
380.0,-365.0,negative
-171.0,57.0,negative
449.0,49.0,negative
377.0,22.0,negative
104.0,-270.0,negative
-159.0,258.0,negative
54.0,-156.0,negative
479.0,-153.0,negative
-4.0,-261.0,negative
-454.0,-115.0,negative
142.0,192.0,negative
-389.0,-296.0,negative
150.0,19.0,negative
232.0,296.0,negative
-477.0,-175.0,negative
-426.0,150.0,negative
116.0,-387.0,negative
-24.0,320.0,negative
240.0,224.0,negative
246.0,-303.0,negative
-505.0,-248.0,negative
-90.0,125.0,negative
12.0,388.0,negative
-329.0,381.0,negative
-533.0,-359.0,negative
-536.0,-123.0,negative
-363.0,-80.0,negative
230.0,219.0,negative
-510.0,207.0,negative
-216.0,-361.0,negative
66.0,162.0,negative
38.0,-252.0,negative
-465.0,-240.0,negative
231.0,318.0,negative
-446.0,104.0,negative
448.0,400.0,negative
304.0,325.0,negative
198.0,84.0,negative
-262.0,372.0,negative
-236.0,-163.0,negative
533.0,-93.0,negative
40.0,-77.0,negative
-551.0,-129.0,negative
11.0,-273.0,negative
261.0,398.0,negative
-162.0,-221.0,negative
-464.0,-220.0,negative
348.0,136.0,negative
-422.0,-380.0,negative
336.0,-176.0,negative
-264.0,-390.0,negative
238.0,307.0,negative
-154.0,278.0,negative
313.0,2.0,negative
106.0,192.0,negative
-398.0,219.0,negative
383.0,411.0,negative
323.0,-105.0,negative
274.0,303.0,negative
-378.0,-86.0,negative
324.0,-154.0,negative
261.0,-328.0,negative
-120.0,144.0,negative
450.0,283.0,negative
429.0,285.0,negative
425.0,-111.0,negative
58.0,-391.0,negative
134.0,182.0,negative
97.0,182.0,negative
386.0,-127.0,negative
-443.0,289.0,negative
-525.0,153.0,negative
-78.0,377.0,negative
