@relation 04clover5z-800-7-60-BI-5-4tst
@attribute a0 real[-573.0,535.0]
@attribute a1 real[-413.0,411.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
71.0,76.0,positive
175.0,87.0,positive
334.0,152.0,positive
50.0,17.0,positive
60.0,60.0,positive
-40.0,162.0,positive
-109.0,267.0,positive
-332.0,-61.0,positive
314.0,193.0,positive
-327.0,19.0,positive
-32.0,-226.0,positive
153.0,195.0,positive
-135.0,-239.0,positive
8.0,-255.0,positive
160.0,9.0,positive
-89.0,-295.0,positive
148.0,-127.0,positive
-299.0,79.0,positive
19.0,-203.0,positive
303.0,-208.0,positive
446.0,-204.0,negative
503.0,145.0,negative
37.0,237.0,negative
476.0,-370.0,negative
186.0,-84.0,negative
-408.0,306.0,negative
522.0,286.0,negative
-253.0,-285.0,negative
-216.0,89.0,negative
386.0,318.0,negative
-15.0,199.0,negative
412.0,242.0,negative
56.0,-94.0,negative
285.0,-358.0,negative
488.0,-300.0,negative
-486.0,-291.0,negative
-234.0,-228.0,negative
-540.0,-286.0,negative
-419.0,-47.0,negative
-265.0,-177.0,negative
51.0,78.0,negative
-181.0,213.0,negative
-448.0,-156.0,negative
311.0,-273.0,negative
510.0,-124.0,negative
188.0,188.0,negative
375.0,-90.0,negative
-197.0,-255.0,negative
-180.0,284.0,negative
453.0,-167.0,negative
-498.0,-205.0,negative
480.0,-154.0,negative
-263.0,270.0,negative
-15.0,383.0,negative
442.0,-244.0,negative
-142.0,378.0,negative
490.0,166.0,negative
-472.0,-1.0,negative
243.0,390.0,negative
-73.0,386.0,negative
16.0,309.0,negative
399.0,260.0,negative
-410.0,327.0,negative
-24.0,346.0,negative
285.0,-116.0,negative
36.0,-300.0,negative
-128.0,199.0,negative
76.0,-382.0,negative
506.0,341.0,negative
-496.0,-127.0,negative
-364.0,-207.0,negative
114.0,-347.0,negative
166.0,-309.0,negative
332.0,107.0,negative
-226.0,80.0,negative
8.0,-352.0,negative
-414.0,307.0,negative
-480.0,-305.0,negative
233.0,-39.0,negative
56.0,227.0,negative
-345.0,336.0,negative
-531.0,-113.0,negative
456.0,294.0,negative
327.0,181.0,negative
179.0,352.0,negative
167.0,-45.0,negative
22.0,191.0,negative
-376.0,-21.0,negative
479.0,90.0,negative
-191.0,-298.0,negative
-382.0,-22.0,negative
134.0,171.0,negative
-281.0,-345.0,negative
-343.0,330.0,negative
350.0,79.0,negative
-568.0,-400.0,negative
4.0,-297.0,negative
-145.0,-157.0,negative
163.0,390.0,negative
-365.0,278.0,negative
-171.0,121.0,negative
247.0,-109.0,negative
483.0,-89.0,negative
-403.0,78.0,negative
-381.0,60.0,negative
-464.0,-302.0,negative
-123.0,-51.0,negative
236.0,-71.0,negative
-307.0,-242.0,negative
402.0,-24.0,negative
527.0,261.0,negative
394.0,-91.0,negative
523.0,76.0,negative
392.0,316.0,negative
-31.0,361.0,negative
163.0,269.0,negative
260.0,1.0,negative
95.0,322.0,negative
456.0,-101.0,negative
119.0,376.0,negative
278.0,147.0,negative
19.0,179.0,negative
-9.0,-8.0,negative
159.0,-262.0,negative
443.0,-202.0,negative
296.0,356.0,negative
-401.0,-147.0,negative
43.0,217.0,negative
-513.0,-150.0,negative
199.0,-198.0,negative
-540.0,390.0,negative
-228.0,-115.0,negative
376.0,-329.0,negative
-264.0,-164.0,negative
399.0,273.0,negative
351.0,-358.0,negative
-491.0,-276.0,negative
73.0,240.0,negative
-177.0,-268.0,negative
-480.0,-178.0,negative
208.0,95.0,negative
-477.0,-316.0,negative
-148.0,62.0,negative
293.0,-267.0,negative
-97.0,-390.0,negative
-444.0,-311.0,negative
349.0,-311.0,negative
470.0,-319.0,negative
71.0,111.0,negative
-351.0,169.0,negative
217.0,270.0,negative
12.0,-372.0,negative
475.0,-286.0,negative
249.0,289.0,negative
489.0,-158.0,negative
-9.0,311.0,negative
70.0,-390.0,negative
514.0,99.0,negative
-115.0,-160.0,negative
-572.0,-52.0,negative
