@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-800-7-60-bi/04clover5z-800-7-60-bi
@attribute a0 real [-573.0, 535.0]
@attribute a1 real [-413.0, 411.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
-50.0, -311.0, positive
-186.0, 82.0, positive
175.0, 87.0, positive
335.0, 170.0, positive
329.0, 210.0, positive
334.0, 152.0, positive
116.0, 136.0, positive
60.0, 60.0, positive
158.0, 192.0, positive
309.0, -146.0, positive
33.0, 129.0, positive
-18.0, 135.0, positive
-40.0, 162.0, positive
-139.0, 113.0, positive
-109.0, 267.0, positive
-130.0, -69.0, positive
-332.0, -61.0, positive
27.0, 76.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
223.0, 96.0, positive
-367.0, 12.0, positive
-145.0, 5.0, positive
-327.0, 19.0, positive
334.0, 258.0, positive
-226.0, 75.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
-135.0, -239.0, positive
-115.0, 185.0, positive
-164.0, -253.0, positive
-89.0, -295.0, positive
154.0, 195.0, positive
-163.0, 212.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
275.0, -214.0, positive
19.0, -203.0, positive
303.0, -208.0, positive
446.0, -204.0, negative
401.0, -391.0, negative
503.0, 145.0, negative
37.0, 237.0, negative
-11.0, -378.0, negative
-270.0, 95.0, negative
476.0, -370.0, negative
186.0, -84.0, negative
1.0, 381.0, negative
-554.0, 81.0, negative
-408.0, 306.0, negative
315.0, -325.0, negative
-529.0, 197.0, negative
-297.0, -76.0, negative
-253.0, -285.0, negative
-15.0, 199.0, negative
305.0, 395.0, negative
-241.0, -282.0, negative
-514.0, 71.0, negative
51.0, -178.0, negative
263.0, -413.0, negative
240.0, -19.0, negative
232.0, 98.0, negative
535.0, 326.0, negative
488.0, -300.0, negative
-234.0, -228.0, negative
-419.0, -47.0, negative
-206.0, -334.0, negative
-514.0, -109.0, negative
330.0, -106.0, negative
-448.0, -156.0, negative
-90.0, 408.0, negative
473.0, -69.0, negative
-411.0, -330.0, negative
-562.0, 92.0, negative
129.0, -43.0, negative
70.0, 361.0, negative
440.0, -299.0, negative
170.0, -316.0, negative
-548.0, 0.0, negative
-391.0, 71.0, negative
59.0, 408.0, negative
-222.0, -171.0, negative
-76.0, 35.0, negative
412.0, 143.0, negative
-313.0, 247.0, negative
348.0, -366.0, negative
453.0, -167.0, negative
239.0, -59.0, negative
312.0, 3.0, negative
268.0, -399.0, negative
433.0, -46.0, negative
451.0, 206.0, negative
139.0, 46.0, negative
-498.0, -205.0, negative
-189.0, 160.0, negative
321.0, 65.0, negative
447.0, 149.0, negative
-176.0, 74.0, negative
302.0, -288.0, negative
-533.0, -188.0, negative
53.0, 153.0, negative
216.0, 360.0, negative
480.0, -154.0, negative
473.0, 170.0, negative
489.0, -321.0, negative
-162.0, 40.0, negative
-456.0, 170.0, negative
9.0, 406.0, negative
216.0, 54.0, negative
-142.0, 378.0, negative
-572.0, 411.0, negative
420.0, 258.0, negative
-162.0, 249.0, negative
490.0, 166.0, negative
198.0, -344.0, negative
-472.0, -1.0, negative
-351.0, 153.0, negative
-347.0, 169.0, negative
496.0, -121.0, negative
-127.0, 126.0, negative
-23.0, -265.0, negative
355.0, -42.0, negative
-137.0, 278.0, negative
16.0, 309.0, negative
2.0, -279.0, negative
-283.0, 406.0, negative
35.0, 396.0, negative
-391.0, -256.0, negative
368.0, -64.0, negative
406.0, -276.0, negative
377.0, 162.0, negative
-149.0, 280.0, negative
-496.0, -127.0, negative
-191.0, 291.0, negative
-364.0, -207.0, negative
114.0, -347.0, negative
5.0, -155.0, negative
-111.0, 390.0, negative
-369.0, 29.0, negative
351.0, 15.0, negative
14.0, 369.0, negative
226.0, -214.0, negative
-289.0, 325.0, negative
467.0, -286.0, negative
448.0, -172.0, negative
-133.0, -224.0, negative
486.0, -382.0, negative
-306.0, -249.0, negative
-414.0, 307.0, negative
-480.0, -305.0, negative
450.0, -384.0, negative
183.0, 295.0, negative
200.0, 227.0, negative
519.0, -342.0, negative
-531.0, -113.0, negative
251.0, -73.0, negative
327.0, 181.0, negative
179.0, 352.0, negative
36.0, -296.0, negative
-128.0, -393.0, negative
-8.0, 216.0, negative
-376.0, -21.0, negative
-303.0, -287.0, negative
29.0, 328.0, negative
377.0, 22.0, negative
-382.0, -22.0, negative
-165.0, 347.0, negative
399.0, -272.0, negative
14.0, 293.0, negative
430.0, -210.0, negative
104.0, -270.0, negative
-343.0, 330.0, negative
-195.0, 269.0, negative
-159.0, 258.0, negative
350.0, 79.0, negative
-133.0, -358.0, negative
479.0, -153.0, negative
-538.0, -165.0, negative
519.0, -217.0, negative
-568.0, -400.0, negative
4.0, -297.0, negative
163.0, 390.0, negative
-184.0, -375.0, negative
-365.0, 278.0, negative
-267.0, -364.0, negative
-454.0, -115.0, negative
142.0, 192.0, negative
-389.0, -296.0, negative
448.0, 351.0, negative
347.0, -30.0, negative
-460.0, 79.0, negative
143.0, 197.0, negative
-179.0, 185.0, negative
-123.0, 68.0, negative
-322.0, -280.0, negative
-171.0, 121.0, negative
-398.0, -394.0, negative
434.0, -10.0, negative
150.0, 19.0, negative
483.0, -89.0, negative
-464.0, -302.0, negative
-123.0, -51.0, negative
261.0, 236.0, negative
-477.0, -175.0, negative
236.0, -71.0, negative
-426.0, 150.0, negative
288.0, -261.0, negative
-307.0, -242.0, negative
388.0, 275.0, negative
497.0, -95.0, negative
30.0, -260.0, negative
-389.0, -9.0, negative
-309.0, -268.0, negative
246.0, -303.0, negative
527.0, 261.0, negative
394.0, -91.0, negative
523.0, 76.0, negative
-231.0, 330.0, negative
-90.0, 125.0, negative
-5.0, -242.0, negative
496.0, -247.0, negative
145.0, -223.0, negative
107.0, 219.0, negative
167.0, -229.0, negative
56.0, 373.0, negative
163.0, 269.0, negative
230.0, 219.0, negative
195.0, 352.0, negative
511.0, 261.0, negative
-216.0, -361.0, negative
416.0, -286.0, negative
23.0, 368.0, negative
38.0, -252.0, negative
-453.0, -153.0, negative
57.0, -3.0, negative
167.0, -301.0, negative
-465.0, -240.0, negative
231.0, 318.0, negative
-446.0, 104.0, negative
278.0, 147.0, negative
322.0, -290.0, negative
-9.0, -8.0, negative
159.0, -262.0, negative
443.0, -202.0, negative
-573.0, 360.0, negative
-321.0, -200.0, negative
304.0, 325.0, negative
199.0, 249.0, negative
198.0, 84.0, negative
-401.0, -147.0, negative
327.0, 365.0, negative
347.0, -124.0, negative
-35.0, 321.0, negative
43.0, 217.0, negative
-175.0, 204.0, negative
-262.0, 372.0, negative
-236.0, -163.0, negative
-540.0, 390.0, negative
-228.0, -115.0, negative
-194.0, 287.0, negative
327.0, 73.0, negative
-328.0, 216.0, negative
503.0, 247.0, negative
-147.0, 154.0, negative
497.0, 12.0, negative
-92.0, 358.0, negative
-477.0, 260.0, negative
-264.0, -164.0, negative
-551.0, -129.0, negative
351.0, -358.0, negative
-280.0, -128.0, negative
307.0, -72.0, negative
11.0, -273.0, negative
-491.0, -276.0, negative
73.0, 240.0, negative
-177.0, -268.0, negative
-300.0, -334.0, negative
102.0, -363.0, negative
464.0, 25.0, negative
-448.0, -88.0, negative
-222.0, -308.0, negative
-480.0, -178.0, negative
-561.0, -354.0, negative
208.0, 95.0, negative
-305.0, 244.0, negative
336.0, -176.0, negative
-227.0, -321.0, negative
293.0, -267.0, negative
-97.0, -390.0, negative
-444.0, -311.0, negative
190.0, 405.0, negative
161.0, -293.0, negative
349.0, -311.0, negative
-540.0, -368.0, negative
-154.0, 278.0, negative
470.0, -319.0, negative
383.0, 411.0, negative
