@relation paw02a-800-7-60-BI-5-2tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,990.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
224.0,622.0,positive
509.0,848.0,positive
606.0,633.0,positive
399.0,280.0,positive
121.0,552.0,positive
286.0,645.0,positive
301.0,479.0,positive
594.0,387.0,positive
588.0,652.0,positive
438.0,844.0,positive
487.0,276.0,positive
390.0,626.0,positive
459.0,489.0,positive
268.0,309.0,positive
518.0,638.0,positive
342.0,463.0,positive
488.0,649.0,positive
501.0,497.0,positive
241.0,673.0,positive
458.0,540.0,positive
734.0,220.0,negative
545.0,736.0,negative
66.0,618.0,negative
111.0,727.0,negative
502.0,434.0,negative
532.0,584.0,negative
-49.0,620.0,negative
753.0,849.0,negative
279.0,274.0,negative
352.0,753.0,negative
453.0,506.0,negative
15.0,630.0,negative
576.0,128.0,negative
1.0,203.0,negative
609.0,410.0,negative
296.0,986.0,negative
716.0,451.0,negative
57.0,158.0,negative
50.0,126.0,negative
460.0,481.0,negative
660.0,903.0,negative
691.0,194.0,negative
71.0,610.0,negative
65.0,239.0,negative
692.0,385.0,negative
746.0,426.0,negative
160.0,788.0,negative
216.0,243.0,negative
209.0,182.0,negative
21.0,194.0,negative
175.0,719.0,negative
95.0,890.0,negative
452.0,573.0,negative
596.0,533.0,negative
308.0,775.0,negative
222.0,709.0,negative
232.0,613.0,negative
524.0,933.0,negative
640.0,392.0,negative
370.0,984.0,negative
185.0,846.0,negative
527.0,531.0,negative
438.0,476.0,negative
-37.0,665.0,negative
733.0,393.0,negative
71.0,242.0,negative
637.0,457.0,negative
561.0,979.0,negative
57.0,896.0,negative
686.0,140.0,negative
576.0,398.0,negative
694.0,485.0,negative
648.0,79.0,negative
251.0,843.0,negative
625.0,546.0,negative
698.0,336.0,negative
-27.0,71.0,negative
708.0,400.0,negative
500.0,860.0,negative
287.0,92.0,negative
676.0,333.0,negative
306.0,874.0,negative
146.0,224.0,negative
582.0,779.0,negative
78.0,504.0,negative
-47.0,285.0,negative
661.0,224.0,negative
722.0,423.0,negative
67.0,153.0,negative
684.0,293.0,negative
18.0,448.0,negative
-37.0,344.0,negative
11.0,927.0,negative
359.0,182.0,negative
-56.0,96.0,negative
697.0,561.0,negative
372.0,519.0,negative
698.0,923.0,negative
20.0,618.0,negative
476.0,550.0,negative
439.0,812.0,negative
622.0,923.0,negative
63.0,617.0,negative
213.0,775.0,negative
450.0,95.0,negative
734.0,422.0,negative
386.0,238.0,negative
238.0,625.0,negative
481.0,545.0,negative
657.0,427.0,negative
359.0,257.0,negative
656.0,884.0,negative
-35.0,391.0,negative
55.0,796.0,negative
472.0,279.0,negative
677.0,659.0,negative
646.0,946.0,negative
488.0,272.0,negative
485.0,831.0,negative
302.0,237.0,negative
674.0,208.0,negative
484.0,931.0,negative
31.0,646.0,negative
504.0,797.0,negative
356.0,519.0,negative
-63.0,933.0,negative
124.0,305.0,negative
512.0,809.0,negative
91.0,180.0,negative
64.0,363.0,negative
622.0,390.0,negative
337.0,889.0,negative
396.0,773.0,negative
233.0,758.0,negative
112.0,139.0,negative
-25.0,408.0,negative
761.0,424.0,negative
607.0,611.0,negative
-37.0,363.0,negative
734.0,543.0,negative
154.0,385.0,negative
372.0,222.0,negative
-2.0,219.0,negative
558.0,975.0,negative
719.0,496.0,negative
744.0,718.0,negative
62.0,756.0,negative
5.0,329.0,negative
17.0,282.0,negative
483.0,201.0,negative
624.0,180.0,negative
61.0,227.0,negative
752.0,427.0,negative
14.0,770.0,negative
596.0,532.0,negative
671.0,974.0,negative
629.0,733.0,negative
66.0,775.0,negative
750.0,163.0,negative
-58.0,886.0,negative
