@relation paw02a-800-7-60-BI-5-4tst
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,990.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
422.0,495.0,positive
373.0,563.0,positive
347.0,386.0,positive
399.0,335.0,positive
179.0,607.0,positive
433.0,684.0,positive
301.0,632.0,positive
517.0,630.0,positive
463.0,778.0,positive
287.0,383.0,positive
313.0,731.0,positive
234.0,433.0,positive
393.0,798.0,positive
307.0,515.0,positive
291.0,260.0,positive
111.0,601.0,positive
192.0,576.0,positive
338.0,524.0,positive
510.0,810.0,negative
69.0,433.0,negative
252.0,854.0,negative
665.0,738.0,negative
687.0,641.0,negative
539.0,412.0,negative
696.0,300.0,negative
662.0,91.0,negative
556.0,379.0,negative
391.0,795.0,negative
354.0,105.0,negative
364.0,956.0,negative
316.0,634.0,negative
596.0,85.0,negative
183.0,212.0,negative
510.0,95.0,negative
492.0,199.0,negative
463.0,578.0,negative
502.0,235.0,negative
733.0,641.0,negative
542.0,507.0,negative
762.0,895.0,negative
92.0,517.0,negative
646.0,951.0,negative
695.0,458.0,negative
228.0,768.0,negative
29.0,354.0,negative
752.0,214.0,negative
-45.0,529.0,negative
623.0,305.0,negative
367.0,251.0,negative
18.0,242.0,negative
467.0,581.0,negative
603.0,602.0,negative
696.0,696.0,negative
397.0,172.0,negative
305.0,687.0,negative
446.0,469.0,negative
716.0,720.0,negative
23.0,719.0,negative
524.0,590.0,negative
729.0,715.0,negative
40.0,542.0,negative
703.0,398.0,negative
105.0,718.0,negative
474.0,254.0,negative
346.0,232.0,negative
261.0,841.0,negative
520.0,927.0,negative
194.0,959.0,negative
390.0,973.0,negative
585.0,467.0,negative
666.0,220.0,negative
352.0,956.0,negative
724.0,941.0,negative
448.0,140.0,negative
652.0,167.0,negative
280.0,966.0,negative
433.0,549.0,negative
374.0,943.0,negative
711.0,209.0,negative
135.0,250.0,negative
-9.0,619.0,negative
5.0,187.0,negative
125.0,433.0,negative
689.0,938.0,negative
117.0,399.0,negative
750.0,145.0,negative
43.0,300.0,negative
719.0,330.0,negative
-32.0,401.0,negative
335.0,586.0,negative
0.0,869.0,negative
484.0,847.0,negative
385.0,896.0,negative
374.0,858.0,negative
441.0,226.0,negative
615.0,317.0,negative
189.0,410.0,negative
107.0,899.0,negative
336.0,837.0,negative
325.0,660.0,negative
360.0,236.0,negative
485.0,966.0,negative
226.0,108.0,negative
91.0,840.0,negative
164.0,121.0,negative
622.0,495.0,negative
235.0,665.0,negative
149.0,941.0,negative
79.0,597.0,negative
17.0,190.0,negative
419.0,552.0,negative
16.0,357.0,negative
190.0,899.0,negative
296.0,670.0,negative
63.0,769.0,negative
-4.0,867.0,negative
340.0,934.0,negative
557.0,531.0,negative
509.0,923.0,negative
744.0,821.0,negative
434.0,890.0,negative
381.0,942.0,negative
109.0,877.0,negative
115.0,499.0,negative
536.0,885.0,negative
121.0,393.0,negative
563.0,819.0,negative
482.0,235.0,negative
105.0,506.0,negative
697.0,977.0,negative
-41.0,678.0,negative
-19.0,361.0,negative
187.0,346.0,negative
-39.0,966.0,negative
218.0,851.0,negative
119.0,772.0,negative
439.0,854.0,negative
570.0,722.0,negative
319.0,681.0,negative
117.0,705.0,negative
569.0,765.0,negative
418.0,799.0,negative
231.0,228.0,negative
615.0,272.0,negative
449.0,462.0,negative
-54.0,132.0,negative
8.0,174.0,negative
321.0,255.0,negative
-60.0,176.0,negative
232.0,735.0,negative
287.0,912.0,negative
106.0,516.0,negative
341.0,588.0,negative
649.0,989.0,negative
568.0,869.0,negative
558.0,161.0,negative
297.0,655.0,negative
102.0,719.0,negative
