@relation  paw02a-800-7-60-BI-5-5tra
@attribute a0 real[-63.0,762.0]
@attribute a1 real[66.0,990.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
415.0, 294.0, positive
301.0, 479.0, positive
518.0, 638.0, positive
455.0, 526.0, positive
613.0, 734.0, positive
224.0, 622.0, positive
140.0, 617.0, positive
268.0, 309.0, positive
229.0, 437.0, positive
386.0, 836.0, positive
382.0, 461.0, negative
671.0, 800.0, negative
456.0, 842.0, negative
569.0, 765.0, negative
-32.0, 401.0, negative
622.0, 390.0, negative
703.0, 416.0, negative
148.0, 894.0, negative
416.0, 190.0, negative
-16.0, 761.0, negative
433.0, 549.0, negative
191.0, 158.0, negative
287.0, 92.0, negative
460.0, 481.0, negative
95.0, 810.0, negative
168.0, 946.0, negative
365.0, 216.0, negative
268.0, 671.0, negative
685.0, 752.0, negative
689.0, 938.0, negative
483.0, 201.0, negative
52.0, 307.0, negative
300.0, 298.0, negative
587.0, 966.0, negative
743.0, 390.0, negative
146.0, 224.0, negative
408.0, 986.0, negative
64.0, 363.0, negative
-49.0, 620.0, negative
257.0, 605.0, negative
154.0, 385.0, negative
728.0, 172.0, negative
669.0, 886.0, negative
286.0, 908.0, negative
308.0, 775.0, negative
643.0, 603.0, negative
537.0, 485.0, negative
106.0, 516.0, negative
717.0, 209.0, negative
1.0, 959.0, negative
623.0, 119.0, negative
596.0, 532.0, negative
248.0, 841.0, negative
539.0, 412.0, negative
268.0, 168.0, negative
582.0, 779.0, negative
696.0, 300.0, negative
73.0, 197.0, negative
-38.0, 208.0, negative
123.0, 214.0, negative
197.0, 337.0, negative
297.0, 655.0, negative
706.0, 588.0, negative
559.0, 66.0, negative
45.0, 698.0, negative
-1.0, 569.0, negative
115.0, 499.0, negative
624.0, 180.0, negative
103.0, 624.0, negative
308.0, 876.0, negative
497.0, 924.0, negative
-39.0, 116.0, negative
337.0, 889.0, negative
532.0, 584.0, negative
-45.0, 529.0, negative
-21.0, 152.0, negative
716.0, 711.0, negative
532.0, 289.0, negative
536.0, 885.0, negative
596.0, 85.0, negative
