@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-60-bi/paw02a-800-7-60-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 990.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
373.0, 563.0, positive
403.0, 352.0, positive
411.0, 757.0, positive
458.0, 540.0, positive
200.0, 526.0, positive
430.0, 575.0, positive
756.0, 619.0, negative
212.0, 332.0, negative
556.0, 379.0, negative
364.0, 956.0, negative
566.0, 342.0, negative
-19.0, 406.0, negative
50.0, 126.0, negative
-55.0, 632.0, negative
660.0, 903.0, negative
466.0, 188.0, negative
623.0, 119.0, negative
701.0, 342.0, negative
558.0, 460.0, negative
716.0, 720.0, negative
84.0, 409.0, negative
336.0, 609.0, negative
703.0, 398.0, negative
390.0, 192.0, negative
125.0, 433.0, negative
197.0, 120.0, negative
416.0, 955.0, negative
351.0, 776.0, negative
300.0, 298.0, negative
698.0, 584.0, negative
154.0, 143.0, negative
441.0, 226.0, negative
97.0, 280.0, negative
255.0, 352.0, negative
-56.0, 96.0, negative
697.0, 561.0, negative
698.0, 923.0, negative
723.0, 429.0, negative
537.0, 861.0, negative
419.0, 552.0, negative
73.0, 519.0, negative
50.0, 593.0, negative
238.0, 625.0, negative
753.0, 615.0, negative
296.0, 670.0, negative
372.0, 964.0, negative
359.0, 257.0, negative
63.0, 769.0, negative
322.0, 793.0, negative
381.0, 942.0, negative
296.0, 147.0, negative
720.0, 189.0, negative
612.0, 267.0, negative
396.0, 773.0, negative
-19.0, 361.0, negative
-25.0, 408.0, negative
734.0, 543.0, negative
139.0, 155.0, negative
62.0, 756.0, negative
413.0, 506.0, negative
193.0, 169.0, negative
8.0, 174.0, negative
286.0, 845.0, negative
232.0, 735.0, negative
106.0, 516.0, negative
349.0, 339.0, positive
386.0, 409.0, positive
180.0, 407.0, positive
492.0, 846.0, positive
541.0, 462.0, negative
686.0, 477.0, negative
115.0, 183.0, negative
375.0, 876.0, negative
542.0, 780.0, negative
547.0, 189.0, negative
168.0, 946.0, negative
197.0, 184.0, negative
146.0, 424.0, negative
248.0, 841.0, negative
409.0, 501.0, negative
