@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-60-bi/paw02a-800-7-60-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 990.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
623.0, 660.0, positive
415.0, 294.0, positive
298.0, 485.0, positive
422.0, 495.0, positive
373.0, 563.0, positive
347.0, 386.0, positive
121.0, 552.0, positive
259.0, 656.0, positive
403.0, 352.0, positive
301.0, 479.0, positive
399.0, 335.0, positive
125.0, 408.0, positive
441.0, 358.0, positive
594.0, 387.0, positive
542.0, 331.0, positive
433.0, 684.0, positive
588.0, 652.0, positive
487.0, 276.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
538.0, 648.0, positive
459.0, 489.0, positive
551.0, 295.0, positive
461.0, 661.0, positive
360.0, 523.0, positive
463.0, 778.0, positive
541.0, 646.0, positive
313.0, 731.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
241.0, 673.0, positive
274.0, 410.0, positive
590.0, 722.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
192.0, 576.0, positive
253.0, 516.0, positive
430.0, 575.0, positive
510.0, 810.0, negative
756.0, 619.0, negative
672.0, 564.0, negative
422.0, 976.0, negative
252.0, 854.0, negative
734.0, 220.0, negative
665.0, 738.0, negative
687.0, 641.0, negative
308.0, 876.0, negative
212.0, 332.0, negative
539.0, 412.0, negative
378.0, 195.0, negative
4.0, 582.0, negative
556.0, 379.0, negative
111.0, 727.0, negative
391.0, 795.0, negative
354.0, 105.0, negative
162.0, 636.0, negative
-49.0, 620.0, negative
236.0, 615.0, negative
598.0, 165.0, negative
-31.0, 751.0, negative
316.0, 634.0, negative
753.0, 849.0, negative
174.0, 210.0, negative
202.0, 629.0, negative
76.0, 311.0, negative
279.0, 274.0, negative
453.0, 506.0, negative
-8.0, 79.0, negative
183.0, 212.0, negative
-19.0, 609.0, negative
15.0, 630.0, negative
492.0, 199.0, negative
502.0, 235.0, negative
69.0, 713.0, negative
576.0, 128.0, negative
587.0, 966.0, negative
566.0, 342.0, negative
92.0, 517.0, negative
698.0, 315.0, negative
727.0, 192.0, negative
79.0, 534.0, negative
646.0, 951.0, negative
-44.0, 389.0, negative
188.0, 273.0, negative
-38.0, 208.0, negative
669.0, 886.0, negative
8.0, 947.0, negative
-19.0, 406.0, negative
609.0, 410.0, negative
228.0, 768.0, negative
296.0, 986.0, negative
57.0, 158.0, negative
-55.0, 632.0, negative
752.0, 214.0, negative
-45.0, 529.0, negative
755.0, 902.0, negative
623.0, 305.0, negative
692.0, 385.0, negative
197.0, 337.0, negative
160.0, 788.0, negative
466.0, 188.0, negative
209.0, 182.0, negative
446.0, 913.0, negative
670.0, 690.0, negative
18.0, 242.0, negative
523.0, 579.0, negative
701.0, 342.0, negative
308.0, 775.0, negative
518.0, 512.0, negative
467.0, 581.0, negative
603.0, 602.0, negative
696.0, 696.0, negative
397.0, 172.0, negative
232.0, 613.0, negative
-33.0, 318.0, negative
721.0, 356.0, negative
84.0, 409.0, negative
370.0, 984.0, negative
577.0, 886.0, negative
167.0, 832.0, negative
99.0, 545.0, negative
540.0, 304.0, negative
438.0, 476.0, negative
131.0, 618.0, negative
729.0, 715.0, negative
511.0, 143.0, negative
544.0, 966.0, negative
-37.0, 665.0, negative
40.0, 542.0, negative
703.0, 398.0, negative
156.0, 567.0, negative
474.0, 254.0, negative
346.0, 232.0, negative
-24.0, 181.0, negative
261.0, 841.0, negative
728.0, 513.0, negative
520.0, 927.0, negative
-27.0, 821.0, negative
152.0, 985.0, negative
390.0, 973.0, negative
585.0, 467.0, negative
71.0, 242.0, negative
321.0, 882.0, negative
561.0, 979.0, negative
57.0, 896.0, negative
686.0, 140.0, negative
390.0, 192.0, negative
648.0, 79.0, negative
623.0, 404.0, negative
420.0, 100.0, negative
740.0, 911.0, negative
352.0, 956.0, negative
1.0, 504.0, negative
221.0, 856.0, negative
91.0, 297.0, negative
448.0, 140.0, negative
652.0, 167.0, negative
625.0, 546.0, negative
433.0, 549.0, negative
52.0, 307.0, negative
374.0, 943.0, negative
174.0, 267.0, negative
698.0, 336.0, negative
264.0, 277.0, negative
147.0, 117.0, negative
611.0, 650.0, negative
195.0, 619.0, negative
-46.0, 176.0, negative
-27.0, 71.0, negative
708.0, 400.0, negative
689.0, 938.0, negative
55.0, 230.0, negative
463.0, 150.0, negative
286.0, 908.0, negative
117.0, 399.0, negative
500.0, 860.0, negative
750.0, 145.0, negative
676.0, 333.0, negative
67.0, 530.0, negative
689.0, 118.0, negative
306.0, 874.0, negative
146.0, 224.0, negative
0.0, 869.0, negative
607.0, 732.0, negative
390.0, 197.0, negative
69.0, 215.0, negative
582.0, 779.0, negative
83.0, 505.0, negative
-47.0, 285.0, negative
240.0, 918.0, negative
67.0, 153.0, negative
684.0, 293.0, negative
441.0, 226.0, negative
615.0, 317.0, negative
189.0, 410.0, negative
243.0, 619.0, negative
347.0, 636.0, negative
76.0, 920.0, negative
97.0, 280.0, negative
242.0, 268.0, negative
217.0, 830.0, negative
624.0, 618.0, negative
264.0, 127.0, negative
18.0, 448.0, negative
750.0, 285.0, negative
11.0, 927.0, negative
255.0, 352.0, negative
485.0, 966.0, negative
226.0, 108.0, negative
-56.0, 96.0, negative
372.0, 519.0, negative
73.0, 197.0, negative
698.0, 923.0, negative
20.0, 618.0, negative
229.0, 737.0, negative
271.0, 606.0, negative
152.0, 261.0, negative
66.0, 88.0, negative
547.0, 407.0, negative
476.0, 550.0, negative
-38.0, 857.0, negative
622.0, 923.0, negative
537.0, 861.0, negative
63.0, 617.0, negative
752.0, 296.0, negative
79.0, 597.0, negative
17.0, 190.0, negative
700.0, 385.0, negative
558.0, 794.0, negative
16.0, 357.0, negative
45.0, 698.0, negative
734.0, 422.0, negative
386.0, 238.0, negative
73.0, 519.0, negative
663.0, 501.0, negative
-12.0, 251.0, negative
756.0, 822.0, negative
190.0, 899.0, negative
372.0, 964.0, negative
551.0, 420.0, negative
656.0, 884.0, negative
-4.0, 867.0, negative
472.0, 279.0, negative
646.0, 946.0, negative
116.0, 717.0, negative
340.0, 934.0, negative
395.0, 888.0, negative
-16.0, 761.0, negative
557.0, 531.0, negative
302.0, 237.0, negative
33.0, 942.0, negative
434.0, 890.0, negative
484.0, 931.0, negative
109.0, 877.0, negative
488.0, 192.0, negative
-56.0, 404.0, negative
552.0, 718.0, negative
696.0, 837.0, negative
31.0, 646.0, negative
571.0, 694.0, negative
121.0, 393.0, negative
563.0, 819.0, negative
356.0, 519.0, negative
499.0, 96.0, negative
482.0, 235.0, negative
720.0, 189.0, negative
105.0, 506.0, negative
612.0, 267.0, negative
697.0, 977.0, negative
-63.0, 933.0, negative
124.0, 305.0, negative
512.0, 809.0, negative
584.0, 928.0, negative
64.0, 363.0, negative
622.0, 390.0, negative
382.0, 461.0, negative
337.0, 889.0, negative
112.0, 139.0, negative
512.0, 307.0, negative
135.0, 407.0, negative
119.0, 772.0, negative
-37.0, 363.0, negative
738.0, 806.0, negative
103.0, 624.0, negative
253.0, 702.0, negative
734.0, 543.0, negative
-47.0, 384.0, negative
425.0, 583.0, negative
625.0, 128.0, negative
154.0, 385.0, negative
372.0, 222.0, negative
-2.0, 219.0, negative
231.0, 228.0, negative
139.0, 155.0, negative
-12.0, 805.0, negative
744.0, 718.0, negative
5.0, 329.0, negative
17.0, 282.0, negative
501.0, 466.0, negative
135.0, 803.0, negative
614.0, 331.0, negative
413.0, 506.0, negative
550.0, 367.0, negative
252.0, 600.0, negative
32.0, 180.0, negative
709.0, 414.0, negative
603.0, 103.0, negative
483.0, 201.0, negative
321.0, 255.0, negative
286.0, 845.0, negative
269.0, 151.0, negative
232.0, 735.0, negative
318.0, 423.0, negative
713.0, 171.0, negative
81.0, 432.0, negative
-58.0, 886.0, negative
6.0, 541.0, negative
728.0, 939.0, negative
273.0, 691.0, negative
527.0, 363.0, positive
268.0, 325.0, positive
316.0, 366.0, positive
502.0, 350.0, positive
349.0, 339.0, positive
386.0, 409.0, positive
359.0, 484.0, positive
349.0, 757.0, positive
386.0, 836.0, positive
301.0, 267.0, positive
538.0, 808.0, positive
229.0, 437.0, positive
249.0, 410.0, positive
255.0, 412.0, positive
445.0, 577.0, negative
643.0, 603.0, negative
728.0, 172.0, negative
681.0, 292.0, negative
706.0, 588.0, negative
59.0, 873.0, negative
141.0, 443.0, negative
624.0, 322.0, negative
682.0, 755.0, negative
331.0, 679.0, negative
595.0, 223.0, negative
1.0, 959.0, negative
313.0, 836.0, negative
490.0, 175.0, negative
400.0, 816.0, negative
408.0, 986.0, negative
686.0, 477.0, negative
588.0, 206.0, negative
279.0, 222.0, negative
352.0, 958.0, negative
101.0, 701.0, negative
268.0, 671.0, negative
628.0, 481.0, negative
375.0, 876.0, negative
605.0, 628.0, negative
88.0, 562.0, negative
487.0, 182.0, negative
431.0, 502.0, negative
356.0, 990.0, negative
268.0, 88.0, negative
-58.0, 434.0, negative
32.0, 424.0, negative
137.0, 207.0, negative
220.0, 195.0, negative
423.0, 197.0, negative
752.0, 912.0, negative
172.0, 667.0, negative
25.0, 400.0, negative
591.0, 413.0, negative
539.0, 449.0, negative
653.0, 838.0, negative
226.0, 635.0, negative
29.0, 72.0, negative
191.0, 158.0, negative
202.0, 124.0, negative
392.0, 246.0, negative
757.0, 749.0, negative
452.0, 951.0, negative
603.0, 204.0, negative
257.0, 605.0, negative
753.0, 943.0, negative
728.0, 659.0, negative
439.0, 122.0, negative
29.0, 430.0, negative
164.0, 327.0, negative
146.0, 424.0, negative
274.0, 682.0, negative
-39.0, 116.0, negative
248.0, 841.0, negative
409.0, 501.0, negative
-32.0, 677.0, negative
328.0, 791.0, negative
525.0, 832.0, negative
717.0, 209.0, negative
