@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-50-bi/paw02a-800-7-50-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [66.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
623.0, 660.0, positive
415.0, 294.0, positive
298.0, 485.0, positive
422.0, 495.0, positive
373.0, 563.0, positive
347.0, 386.0, positive
121.0, 552.0, positive
259.0, 656.0, positive
403.0, 352.0, positive
301.0, 479.0, positive
399.0, 335.0, positive
125.0, 408.0, positive
441.0, 358.0, positive
594.0, 387.0, positive
542.0, 331.0, positive
433.0, 684.0, positive
434.0, 680.0, positive
515.0, 751.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
538.0, 648.0, positive
459.0, 489.0, positive
421.0, 666.0, positive
461.0, 661.0, positive
360.0, 523.0, positive
463.0, 778.0, positive
541.0, 646.0, positive
222.0, 545.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
241.0, 673.0, positive
274.0, 410.0, positive
590.0, 722.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
200.0, 526.0, positive
343.0, 662.0, positive
192.0, 576.0, positive
253.0, 516.0, positive
430.0, 575.0, positive
185.0, 677.0, negative
234.0, 945.0, negative
386.0, 836.0, negative
609.0, 950.0, negative
296.0, 640.0, negative
165.0, 403.0, negative
506.0, 911.0, negative
-8.0, 942.0, negative
615.0, 609.0, negative
692.0, 916.0, negative
529.0, 229.0, negative
330.0, 101.0, negative
436.0, 120.0, negative
319.0, 791.0, negative
142.0, 212.0, negative
754.0, 644.0, negative
-9.0, 931.0, negative
734.0, 373.0, negative
739.0, 120.0, negative
600.0, 985.0, negative
429.0, 891.0, negative
748.0, 215.0, negative
639.0, 780.0, negative
73.0, 859.0, negative
415.0, 884.0, negative
536.0, 793.0, negative
395.0, 908.0, negative
659.0, 749.0, negative
742.0, 716.0, negative
464.0, 562.0, negative
396.0, 212.0, negative
-41.0, 761.0, negative
526.0, 414.0, negative
494.0, 576.0, negative
445.0, 954.0, negative
138.0, 700.0, negative
402.0, 546.0, negative
398.0, 81.0, negative
430.0, 940.0, negative
656.0, 403.0, negative
24.0, 102.0, negative
547.0, 492.0, negative
635.0, 333.0, negative
154.0, 96.0, negative
726.0, 496.0, negative
-46.0, 450.0, negative
667.0, 532.0, negative
744.0, 645.0, negative
67.0, 630.0, negative
591.0, 115.0, negative
111.0, 155.0, negative
171.0, 689.0, negative
255.0, 657.0, negative
165.0, 960.0, negative
335.0, 739.0, negative
347.0, 796.0, negative
550.0, 227.0, negative
353.0, 168.0, negative
-33.0, 94.0, negative
63.0, 195.0, negative
668.0, 453.0, negative
123.0, 323.0, negative
15.0, 509.0, negative
239.0, 821.0, negative
286.0, 393.0, negative
757.0, 940.0, negative
-9.0, 805.0, negative
76.0, 75.0, negative
68.0, 653.0, negative
50.0, 488.0, negative
33.0, 587.0, negative
349.0, 984.0, negative
225.0, 703.0, negative
537.0, 858.0, negative
90.0, 612.0, negative
614.0, 836.0, negative
221.0, 974.0, negative
700.0, 380.0, negative
50.0, 638.0, negative
671.0, 395.0, negative
634.0, 889.0, negative
-16.0, 158.0, negative
-40.0, 924.0, negative
334.0, 922.0, negative
555.0, 662.0, negative
396.0, 129.0, negative
509.0, 814.0, negative
414.0, 919.0, negative
424.0, 797.0, negative
61.0, 100.0, negative
503.0, 450.0, negative
75.0, 726.0, negative
194.0, 638.0, negative
27.0, 855.0, negative
40.0, 409.0, negative
519.0, 553.0, negative
667.0, 323.0, negative
378.0, 514.0, negative
632.0, 604.0, negative
373.0, 249.0, negative
351.0, 532.0, negative
105.0, 726.0, negative
727.0, 67.0, negative
521.0, 896.0, negative
607.0, 743.0, negative
302.0, 284.0, negative
5.0, 151.0, negative
470.0, 200.0, negative
735.0, 783.0, negative
475.0, 526.0, negative
84.0, 842.0, negative
306.0, 110.0, negative
195.0, 230.0, negative
490.0, 430.0, negative
659.0, 547.0, negative
70.0, 356.0, negative
733.0, 106.0, negative
609.0, 308.0, negative
755.0, 106.0, negative
293.0, 879.0, negative
93.0, 498.0, negative
664.0, 852.0, negative
381.0, 766.0, negative
73.0, 202.0, negative
48.0, 860.0, negative
512.0, 207.0, negative
548.0, 702.0, negative
237.0, 609.0, negative
-32.0, 420.0, negative
629.0, 968.0, negative
690.0, 319.0, negative
730.0, 949.0, negative
2.0, 550.0, negative
193.0, 869.0, negative
739.0, 236.0, negative
151.0, 557.0, negative
718.0, 930.0, negative
115.0, 734.0, negative
674.0, 935.0, negative
-32.0, 620.0, negative
325.0, 236.0, negative
430.0, 85.0, negative
34.0, 107.0, negative
-2.0, 199.0, negative
656.0, 144.0, negative
263.0, 910.0, negative
310.0, 657.0, negative
11.0, 592.0, negative
576.0, 979.0, negative
7.0, 186.0, negative
656.0, 101.0, negative
235.0, 755.0, negative
701.0, 685.0, negative
53.0, 652.0, negative
470.0, 215.0, negative
-43.0, 909.0, negative
-17.0, 604.0, negative
729.0, 71.0, negative
565.0, 531.0, negative
570.0, 748.0, negative
37.0, 863.0, negative
143.0, 946.0, negative
62.0, 570.0, negative
372.0, 601.0, negative
146.0, 225.0, negative
327.0, 84.0, negative
643.0, 301.0, negative
79.0, 612.0, negative
44.0, 436.0, negative
318.0, 258.0, negative
444.0, 223.0, negative
691.0, 649.0, negative
116.0, 381.0, negative
618.0, 412.0, negative
607.0, 590.0, negative
430.0, 838.0, negative
-9.0, 158.0, negative
277.0, 945.0, negative
465.0, 979.0, negative
132.0, 347.0, negative
316.0, 927.0, negative
-50.0, 541.0, negative
52.0, 906.0, negative
191.0, 682.0, negative
739.0, 967.0, negative
85.0, 391.0, negative
-25.0, 240.0, negative
627.0, 321.0, negative
-14.0, 165.0, negative
378.0, 554.0, negative
340.0, 664.0, negative
318.0, 160.0, negative
263.0, 395.0, negative
325.0, 908.0, negative
339.0, 671.0, negative
368.0, 800.0, negative
717.0, 835.0, negative
141.0, 516.0, negative
345.0, 227.0, negative
298.0, 588.0, negative
720.0, 923.0, negative
233.0, 763.0, negative
173.0, 376.0, negative
624.0, 746.0, negative
81.0, 751.0, negative
434.0, 974.0, negative
364.0, 123.0, negative
451.0, 982.0, negative
737.0, 540.0, negative
106.0, 755.0, negative
251.0, 209.0, negative
-9.0, 392.0, negative
444.0, 170.0, negative
13.0, 292.0, negative
-4.0, 132.0, negative
585.0, 199.0, negative
465.0, 862.0, negative
569.0, 241.0, negative
722.0, 922.0, negative
18.0, 519.0, negative
568.0, 580.0, negative
701.0, 972.0, negative
610.0, 364.0, negative
512.0, 174.0, negative
717.0, 328.0, negative
279.0, 893.0, negative
63.0, 610.0, negative
208.0, 625.0, negative
671.0, 680.0, negative
717.0, 577.0, negative
96.0, 260.0, negative
659.0, 166.0, negative
195.0, 593.0, negative
239.0, 135.0, negative
48.0, 470.0, negative
323.0, 156.0, negative
248.0, 604.0, negative
454.0, 147.0, negative
545.0, 644.0, negative
59.0, 500.0, negative
608.0, 537.0, negative
146.0, 824.0, negative
709.0, 277.0, negative
599.0, 793.0, negative
705.0, 239.0, negative
201.0, 818.0, negative
417.0, 90.0, negative
482.0, 835.0, negative
580.0, 116.0, negative
1.0, 326.0, negative
721.0, 711.0, negative
739.0, 108.0, negative
233.0, 289.0, negative
240.0, 382.0, negative
639.0, 96.0, negative
596.0, 519.0, negative
184.0, 776.0, negative
521.0, 159.0, negative
622.0, 614.0, negative
397.0, 838.0, negative
75.0, 134.0, negative
506.0, 775.0, negative
560.0, 606.0, negative
81.0, 722.0, negative
-13.0, 465.0, negative
54.0, 933.0, negative
747.0, 944.0, negative
127.0, 322.0, negative
518.0, 207.0, negative
552.0, 731.0, negative
41.0, 346.0, negative
10.0, 143.0, negative
171.0, 157.0, negative
-4.0, 438.0, negative
27.0, 836.0, negative
209.0, 821.0, negative
105.0, 459.0, negative
11.0, 69.0, negative
153.0, 398.0, negative
532.0, 494.0, negative
485.0, 93.0, negative
527.0, 363.0, positive
268.0, 325.0, positive
316.0, 366.0, positive
502.0, 350.0, positive
349.0, 339.0, positive
386.0, 409.0, positive
359.0, 484.0, positive
349.0, 757.0, positive
541.0, 647.0, positive
301.0, 267.0, positive
538.0, 808.0, positive
229.0, 437.0, positive
249.0, 410.0, positive
255.0, 412.0, positive
647.0, 837.0, negative
94.0, 263.0, negative
197.0, 190.0, negative
734.0, 366.0, negative
318.0, 627.0, negative
135.0, 710.0, negative
365.0, 961.0, negative
30.0, 943.0, negative
272.0, 981.0, negative
362.0, 890.0, negative
-8.0, 432.0, negative
182.0, 992.0, negative
177.0, 920.0, negative
158.0, 953.0, negative
48.0, 902.0, negative
750.0, 862.0, negative
623.0, 687.0, negative
150.0, 914.0, negative
257.0, 359.0, negative
286.0, 745.0, negative
296.0, 941.0, negative
242.0, 266.0, negative
389.0, 164.0, negative
172.0, 325.0, negative
704.0, 558.0, negative
745.0, 793.0, negative
610.0, 218.0, negative
310.0, 864.0, negative
367.0, 196.0, negative
576.0, 616.0, negative
760.0, 660.0, negative
687.0, 269.0, negative
442.0, 459.0, negative
350.0, 944.0, negative
68.0, 438.0, negative
-15.0, 791.0, negative
696.0, 879.0, negative
127.0, 981.0, negative
88.0, 150.0, negative
701.0, 835.0, negative
-44.0, 751.0, negative
-37.0, 786.0, negative
87.0, 288.0, negative
258.0, 677.0, negative
730.0, 503.0, negative
101.0, 97.0, negative
556.0, 762.0, negative
350.0, 708.0, negative
96.0, 476.0, negative
667.0, 918.0, negative
225.0, 173.0, negative
255.0, 354.0, negative
384.0, 859.0, negative
503.0, 961.0, negative
610.0, 324.0, negative
72.0, 269.0, negative
293.0, 302.0, negative
256.0, 719.0, negative
371.0, 519.0, negative
-30.0, 680.0, negative
56.0, 498.0, negative
34.0, 837.0, negative
79.0, 338.0, negative
245.0, 938.0, negative
