@relation  paw02a-800-7-50-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
406.0, 302.0, positive
253.0, 516.0, positive
421.0, 666.0, positive
358.0, 400.0, positive
623.0, 660.0, positive
263.0, 553.0, positive
179.0, 607.0, positive
180.0, 407.0, positive
411.0, 757.0, positive
291.0, 260.0, positive
700.0, 380.0, negative
470.0, 200.0, negative
241.0, 990.0, negative
67.0, 303.0, negative
730.0, 949.0, negative
562.0, 171.0, negative
-62.0, 575.0, negative
550.0, 227.0, negative
318.0, 627.0, negative
318.0, 258.0, negative
-9.0, 392.0, negative
-20.0, 901.0, negative
40.0, 409.0, negative
475.0, 526.0, negative
5.0, 151.0, negative
359.0, 632.0, negative
330.0, 101.0, negative
511.0, 784.0, negative
90.0, 612.0, negative
529.0, 229.0, negative
429.0, 810.0, negative
730.0, 734.0, negative
428.0, 980.0, negative
519.0, 954.0, negative
631.0, 439.0, negative
325.0, 908.0, negative
15.0, 509.0, negative
739.0, 108.0, negative
636.0, 970.0, negative
722.0, 588.0, negative
269.0, 268.0, negative
75.0, 726.0, negative
717.0, 835.0, negative
216.0, 263.0, negative
346.0, 445.0, negative
568.0, 907.0, negative
240.0, 127.0, negative
424.0, 797.0, negative
394.0, 202.0, negative
610.0, 324.0, negative
714.0, 200.0, negative
760.0, 660.0, negative
27.0, 855.0, negative
88.0, 150.0, negative
185.0, 677.0, negative
135.0, 710.0, negative
289.0, 806.0, negative
-63.0, 592.0, negative
40.0, 162.0, negative
233.0, 289.0, negative
205.0, 916.0, negative
564.0, 416.0, negative
532.0, 494.0, negative
263.0, 395.0, negative
160.0, 589.0, negative
755.0, 784.0, negative
53.0, 920.0, negative
676.0, 524.0, negative
318.0, 160.0, negative
120.0, 592.0, negative
543.0, 880.0, negative
18.0, 407.0, negative
96.0, 476.0, negative
54.0, 933.0, negative
588.0, 667.0, negative
54.0, 765.0, negative
70.0, 210.0, negative
-30.0, 699.0, negative
521.0, 896.0, negative
329.0, 806.0, negative
