@relation  paw02a-800-7-50-BI-5-5tra
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
415.0, 294.0, positive
283.0, 541.0, positive
515.0, 751.0, positive
459.0, 489.0, positive
390.0, 626.0, positive
342.0, 463.0, positive
194.0, 614.0, positive
287.0, 383.0, positive
538.0, 808.0, positive
125.0, 408.0, positive
734.0, 373.0, negative
445.0, 201.0, negative
264.0, 930.0, negative
77.0, 310.0, negative
695.0, 931.0, negative
632.0, 127.0, negative
-49.0, 483.0, negative
569.0, 241.0, negative
296.0, 640.0, negative
396.0, 212.0, negative
58.0, 349.0, negative
-51.0, 933.0, negative
26.0, 452.0, negative
486.0, 513.0, negative
-2.0, 199.0, negative
195.0, 593.0, negative
327.0, 84.0, negative
506.0, 775.0, negative
94.0, 660.0, negative
518.0, 207.0, negative
426.0, 809.0, negative
685.0, 712.0, negative
272.0, 981.0, negative
430.0, 940.0, negative
714.0, 426.0, negative
362.0, 890.0, negative
86.0, 514.0, negative
733.0, 106.0, negative
701.0, 972.0, negative
698.0, 589.0, negative
258.0, 154.0, negative
-11.0, 698.0, negative
634.0, 889.0, negative
172.0, 199.0, negative
475.0, 555.0, negative
609.0, 950.0, negative
185.0, 93.0, negative
335.0, 739.0, negative
374.0, 170.0, negative
665.0, 270.0, negative
739.0, 236.0, negative
623.0, 687.0, negative
52.0, 827.0, negative
77.0, 138.0, negative
288.0, 715.0, negative
82.0, 740.0, negative
219.0, 879.0, negative
63.0, 610.0, negative
51.0, 142.0, negative
246.0, 324.0, negative
340.0, 860.0, negative
535.0, 464.0, negative
607.0, 590.0, negative
244.0, 359.0, negative
142.0, 640.0, negative
739.0, 773.0, negative
143.0, 946.0, negative
679.0, 527.0, negative
323.0, 156.0, negative
138.0, 822.0, negative
537.0, 858.0, negative
143.0, 386.0, negative
-32.0, 420.0, negative
171.0, 910.0, negative
670.0, 581.0, negative
48.0, 860.0, negative
89.0, 220.0, negative
-30.0, 680.0, negative
335.0, 721.0, negative
-44.0, 751.0, negative
