@relation paw02a-800-7-50-BI-5-4tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
422.0,495.0,positive
373.0,563.0,positive
347.0,386.0,positive
399.0,335.0,positive
179.0,607.0,positive
433.0,684.0,positive
301.0,632.0,positive
517.0,630.0,positive
463.0,778.0,positive
287.0,383.0,positive
222.0,545.0,positive
234.0,433.0,positive
393.0,798.0,positive
307.0,515.0,positive
291.0,260.0,positive
111.0,601.0,positive
192.0,576.0,positive
338.0,524.0,positive
185.0,677.0,negative
231.0,746.0,negative
296.0,640.0,negative
506.0,911.0,negative
-8.0,942.0,negative
529.0,229.0,negative
95.0,803.0,negative
203.0,377.0,negative
319.0,791.0,negative
754.0,644.0,negative
-9.0,931.0,negative
632.0,127.0,negative
639.0,780.0,negative
534.0,483.0,negative
396.0,212.0,negative
210.0,965.0,negative
494.0,576.0,negative
-28.0,319.0,negative
445.0,954.0,negative
-20.0,901.0,negative
264.0,930.0,negative
512.0,203.0,negative
656.0,403.0,negative
154.0,96.0,negative
-37.0,588.0,negative
171.0,689.0,negative
54.0,765.0,negative
347.0,796.0,negative
550.0,227.0,negative
-33.0,94.0,negative
483.0,115.0,negative
-9.0,805.0,negative
349.0,984.0,negative
225.0,703.0,negative
537.0,858.0,negative
90.0,612.0,negative
580.0,520.0,negative
94.0,660.0,negative
45.0,549.0,negative
518.0,244.0,negative
352.0,769.0,negative
509.0,814.0,negative
503.0,450.0,negative
75.0,726.0,negative
519.0,954.0,negative
27.0,855.0,negative
40.0,409.0,negative
667.0,323.0,negative
632.0,604.0,negative
589.0,323.0,negative
105.0,726.0,negative
727.0,67.0,negative
598.0,954.0,negative
490.0,430.0,negative
627.0,954.0,negative
609.0,308.0,negative
755.0,106.0,negative
-62.0,575.0,negative
93.0,498.0,negative
381.0,766.0,negative
511.0,784.0,negative
357.0,532.0,negative
717.0,130.0,negative
641.0,240.0,negative
142.0,640.0,negative
2.0,550.0,negative
718.0,930.0,negative
674.0,935.0,negative
63.0,920.0,negative
138.0,822.0,negative
-59.0,289.0,negative
234.0,127.0,negative
656.0,144.0,negative
233.0,755.0,negative
-39.0,895.0,negative
652.0,489.0,negative
470.0,215.0,negative
-43.0,909.0,negative
-17.0,604.0,negative
633.0,538.0,negative
521.0,407.0,negative
4.0,947.0,negative
139.0,632.0,negative
318.0,258.0,negative
444.0,223.0,negative
698.0,589.0,negative
415.0,246.0,negative
192.0,129.0,negative
472.0,95.0,negative
548.0,423.0,negative
627.0,321.0,negative
-14.0,165.0,negative
234.0,73.0,negative
318.0,160.0,negative
298.0,588.0,negative
148.0,608.0,negative
585.0,146.0,negative
624.0,746.0,negative
451.0,982.0,negative
251.0,209.0,negative
563.0,873.0,negative
665.0,270.0,negative
13.0,292.0,negative
650.0,959.0,negative
585.0,199.0,negative
269.0,268.0,negative
6.0,352.0,negative
610.0,364.0,negative
512.0,174.0,negative
63.0,610.0,negative
671.0,680.0,negative
96.0,260.0,negative
624.0,926.0,negative
588.0,814.0,negative
340.0,697.0,negative
-36.0,661.0,negative
115.0,919.0,negative
709.0,277.0,negative
674.0,712.0,negative
567.0,399.0,negative
185.0,93.0,negative
636.0,818.0,negative
422.0,271.0,negative
565.0,694.0,negative
639.0,96.0,negative
201.0,965.0,negative
707.0,244.0,negative
564.0,496.0,negative
15.0,630.0,negative
41.0,346.0,negative
129.0,428.0,negative
-4.0,438.0,negative
-30.0,699.0,negative
237.0,601.0,negative
32.0,754.0,negative
38.0,704.0,negative
-11.0,813.0,negative
255.0,744.0,negative
690.0,445.0,negative
449.0,467.0,negative
