@relation paw02a-800-7-50-BI-5-5tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[66.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
194.0,614.0,positive
527.0,363.0,positive
268.0,325.0,positive
316.0,366.0,positive
502.0,350.0,positive
349.0,339.0,positive
386.0,409.0,positive
359.0,484.0,positive
455.0,526.0,positive
456.0,825.0,positive
349.0,757.0,positive
180.0,407.0,positive
541.0,647.0,positive
301.0,267.0,positive
538.0,808.0,positive
229.0,437.0,positive
492.0,846.0,positive
249.0,410.0,positive
255.0,412.0,positive
282.0,501.0,positive
647.0,837.0,negative
94.0,263.0,negative
265.0,164.0,negative
443.0,488.0,negative
635.0,250.0,negative
68.0,736.0,negative
197.0,190.0,negative
734.0,366.0,negative
318.0,627.0,negative
710.0,516.0,negative
135.0,710.0,negative
365.0,961.0,negative
174.0,965.0,negative
30.0,943.0,negative
426.0,809.0,negative
272.0,981.0,negative
549.0,800.0,negative
362.0,890.0,negative
-63.0,592.0,negative
-8.0,432.0,negative
182.0,992.0,negative
177.0,920.0,negative
158.0,953.0,negative
48.0,902.0,negative
750.0,862.0,negative
306.0,139.0,negative
733.0,878.0,negative
623.0,687.0,negative
681.0,218.0,negative
150.0,914.0,negative
257.0,359.0,negative
692.0,334.0,negative
493.0,283.0,negative
394.0,202.0,negative
286.0,745.0,negative
568.0,907.0,negative
302.0,719.0,negative
143.0,386.0,negative
30.0,398.0,negative
709.0,480.0,negative
296.0,941.0,negative
242.0,266.0,negative
389.0,164.0,negative
755.0,784.0,negative
172.0,325.0,negative
166.0,684.0,negative
335.0,721.0,negative
704.0,558.0,negative
745.0,793.0,negative
610.0,218.0,negative
695.0,931.0,negative
205.0,916.0,negative
310.0,864.0,negative
437.0,138.0,negative
26.0,452.0,negative
40.0,623.0,negative
367.0,196.0,negative
714.0,200.0,negative
82.0,740.0,negative
576.0,616.0,negative
466.0,921.0,negative
760.0,660.0,negative
687.0,269.0,negative
-11.0,698.0,negative
431.0,257.0,negative
685.0,712.0,negative
442.0,459.0,negative
350.0,944.0,negative
68.0,438.0,negative
-15.0,791.0,negative
696.0,879.0,negative
160.0,350.0,negative
429.0,810.0,negative
679.0,527.0,negative
127.0,981.0,negative
88.0,150.0,negative
701.0,835.0,negative
68.0,401.0,negative
110.0,212.0,negative
-44.0,751.0,negative
240.0,127.0,negative
245.0,948.0,negative
602.0,94.0,negative
642.0,304.0,negative
-37.0,786.0,negative
87.0,288.0,negative
670.0,869.0,negative
573.0,960.0,negative
310.0,677.0,negative
258.0,677.0,negative
730.0,503.0,negative
63.0,99.0,negative
101.0,97.0,negative
588.0,667.0,negative
120.0,592.0,negative
710.0,682.0,negative
618.0,738.0,negative
669.0,118.0,negative
556.0,762.0,negative
350.0,708.0,negative
96.0,476.0,negative
237.0,266.0,negative
667.0,918.0,negative
47.0,172.0,negative
529.0,274.0,negative
52.0,769.0,negative
328.0,915.0,negative
714.0,426.0,negative
225.0,173.0,negative
702.0,566.0,negative
288.0,715.0,negative
670.0,581.0,negative
255.0,354.0,negative
57.0,630.0,negative
384.0,859.0,negative
530.0,253.0,negative
503.0,961.0,negative
600.0,146.0,negative
610.0,324.0,negative
35.0,84.0,negative
219.0,879.0,negative
277.0,953.0,negative
465.0,554.0,negative
72.0,269.0,negative
589.0,438.0,negative
714.0,397.0,negative
374.0,170.0,negative
486.0,192.0,negative
293.0,302.0,negative
256.0,719.0,negative
371.0,519.0,negative
28.0,731.0,negative
-30.0,680.0,negative
56.0,498.0,negative
34.0,837.0,negative
656.0,494.0,negative
298.0,207.0,negative
79.0,338.0,negative
270.0,980.0,negative
245.0,938.0,negative
