@relation  04clover5z-800-7-70-BI-5-5tra
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-50.0, 166.0, positive
-50.0, -311.0, positive
-327.0, 19.0, positive
116.0, 136.0, positive
264.0, 266.0, positive
-127.0, -31.0, positive
32.0, -29.0, positive
61.0, -63.0, positive
309.0, -146.0, positive
33.0, 129.0, positive
135.0, 29.0, positive
-226.0, 75.0, positive
98.0, -53.0, positive
-167.0, 403.0, positive
-173.0, -240.0, positive
223.0, 96.0, positive
222.0, -141.0, positive
334.0, 152.0, positive
-120.0, 94.0, positive
-373.0, 13.0, positive
-511.0, -43.0, negative
13.0, -249.0, negative
-443.0, 201.0, negative
-301.0, 92.0, negative
291.0, -7.0, negative
-161.0, 346.0, negative
233.0, 294.0, negative
470.0, -92.0, negative
349.0, -177.0, negative
374.0, -203.0, negative
418.0, -257.0, negative
46.0, -128.0, negative
-386.0, -352.0, negative
-457.0, 7.0, negative
-508.0, 233.0, negative
-199.0, 232.0, negative
470.0, -118.0, negative
308.0, 265.0, negative
408.0, -21.0, negative
180.0, 208.0, negative
-529.0, 134.0, negative
-226.0, -267.0, negative
159.0, 273.0, negative
345.0, -404.0, negative
-261.0, -362.0, negative
429.0, -11.0, negative
383.0, 293.0, negative
445.0, 358.0, negative
72.0, -226.0, negative
494.0, 344.0, negative
-423.0, -52.0, negative
360.0, 227.0, negative
490.0, -408.0, negative
275.0, 337.0, negative
-385.0, -405.0, negative
114.0, -280.0, negative
-140.0, -284.0, negative
-39.0, 350.0, negative
-295.0, 372.0, negative
-389.0, -53.0, negative
-462.0, -108.0, negative
329.0, -299.0, negative
465.0, 136.0, negative
-510.0, 67.0, negative
-469.0, -116.0, negative
247.0, -94.0, negative
-486.0, -181.0, negative
-160.0, 218.0, negative
-302.0, 261.0, negative
-437.0, 298.0, negative
-434.0, 83.0, negative
346.0, 76.0, negative
269.0, -100.0, negative
-457.0, 255.0, negative
361.0, 7.0, negative
457.0, 26.0, negative
-480.0, -337.0, negative
257.0, 118.0, negative
225.0, 397.0, negative
112.0, 208.0, negative
-366.0, 73.0, negative
-135.0, -121.0, negative
312.0, 102.0, negative
-427.0, 18.0, negative
-402.0, 349.0, negative
225.0, -283.0, negative
504.0, -387.0, negative
6.0, 242.0, negative
-537.0, 348.0, negative
-555.0, 315.0, negative
441.0, -174.0, negative
512.0, 235.0, negative
481.0, 52.0, negative
-144.0, 169.0, negative
-390.0, -231.0, negative
40.0, 152.0, negative
-555.0, 11.0, negative
208.0, -14.0, negative
-212.0, 345.0, negative
-173.0, -359.0, negative
-571.0, 40.0, negative
62.0, -332.0, negative
-243.0, 413.0, negative
-361.0, 116.0, negative
273.0, -282.0, negative
285.0, 401.0, negative
-346.0, 175.0, negative
-8.0, 3.0, negative
-57.0, 67.0, negative
333.0, -72.0, negative
-168.0, 40.0, negative
-402.0, 72.0, negative
431.0, 163.0, negative
532.0, 116.0, negative
107.0, -320.0, negative
362.0, 321.0, negative
-372.0, -18.0, negative
-17.0, 370.0, negative
-228.0, -189.0, negative
86.0, -139.0, negative
-174.0, -214.0, negative
-348.0, 384.0, negative
392.0, -343.0, negative
-207.0, 85.0, negative
112.0, 311.0, negative
136.0, 22.0, negative
-212.0, -96.0, negative
-365.0, 258.0, negative
-190.0, 142.0, negative
420.0, 337.0, negative
221.0, -228.0, negative
-533.0, -388.0, negative
354.0, 379.0, negative
73.0, 372.0, negative
-381.0, -170.0, negative
-294.0, -127.0, negative
-320.0, -202.0, negative
144.0, -196.0, negative
-52.0, -382.0, negative
-436.0, 161.0, negative
-491.0, -294.0, negative
-90.0, 367.0, negative
-148.0, 102.0, negative
164.0, -389.0, negative
-33.0, -288.0, negative
528.0, 367.0, negative
-161.0, -105.0, negative
-136.0, -61.0, negative
408.0, -183.0, negative
57.0, -216.0, negative
-386.0, 175.0, negative
-433.0, -328.0, negative
-285.0, -162.0, negative
-79.0, 41.0, negative
-187.0, -402.0, negative
118.0, 404.0, negative
-14.0, 214.0, negative
-272.0, -159.0, negative
518.0, 297.0, negative
410.0, -366.0, negative
