@relation 04clover5z-800-7-70-BI-5-2tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
31.0,187.0,positive
117.0,116.0,positive
116.0,136.0,positive
158.0,192.0,positive
33.0,129.0,positive
-18.0,135.0,positive
-68.0,157.0,positive
234.0,-237.0,positive
27.0,76.0,positive
117.0,-7.0,positive
101.0,186.0,positive
-86.0,21.0,positive
105.0,24.0,positive
-127.0,-196.0,positive
-226.0,75.0,positive
234.0,249.0,positive
-147.0,264.0,positive
-109.0,-306.0,positive
-102.0,110.0,positive
-14.0,13.0,positive
504.0,217.0,negative
251.0,-270.0,negative
-325.0,-206.0,negative
-322.0,-183.0,negative
266.0,-320.0,negative
528.0,367.0,negative
109.0,-292.0,negative
496.0,311.0,negative
324.0,-395.0,negative
427.0,-277.0,negative
-185.0,155.0,negative
-249.0,-189.0,negative
208.0,-254.0,negative
257.0,118.0,negative
-386.0,175.0,negative
209.0,379.0,negative
-450.0,291.0,negative
-183.0,-264.0,negative
-433.0,-107.0,negative
408.0,-183.0,negative
360.0,67.0,negative
343.0,-324.0,negative
53.0,-92.0,negative
327.0,190.0,negative
-480.0,-337.0,negative
-21.0,195.0,negative
143.0,-294.0,negative
-3.0,353.0,negative
-264.0,138.0,negative
99.0,-193.0,negative
187.0,-244.0,negative
-348.0,384.0,negative
-76.0,-374.0,negative
330.0,-197.0,negative
-571.0,40.0,negative
23.0,212.0,negative
420.0,337.0,negative
-422.0,295.0,negative
-532.0,-97.0,negative
491.0,375.0,negative
372.0,-258.0,negative
504.0,-261.0,negative
-306.0,113.0,negative
-512.0,377.0,negative
-491.0,-294.0,negative
285.0,401.0,negative
-293.0,124.0,negative
-509.0,154.0,negative
-254.0,-282.0,negative
-511.0,-43.0,negative
-171.0,201.0,negative
-365.0,258.0,negative
453.0,138.0,negative
143.0,-280.0,negative
57.0,-212.0,negative
374.0,-203.0,negative
88.0,251.0,negative
423.0,-1.0,negative
137.0,401.0,negative
457.0,10.0,negative
-434.0,17.0,negative
504.0,391.0,negative
-173.0,-406.0,negative
-158.0,374.0,negative
62.0,-332.0,negative
-424.0,-77.0,negative
-288.0,70.0,negative
478.0,351.0,negative
297.0,-342.0,negative
-254.0,-136.0,negative
118.0,404.0,negative
502.0,9.0,negative
-501.0,-122.0,negative
107.0,-320.0,negative
479.0,94.0,negative
275.0,-257.0,negative
-126.0,-233.0,negative
482.0,351.0,negative
-462.0,-9.0,negative
199.0,-316.0,negative
-207.0,85.0,negative
475.0,42.0,negative
397.0,-323.0,negative
407.0,347.0,negative
121.0,-341.0,negative
-181.0,154.0,negative
302.0,254.0,negative
-46.0,344.0,negative
-332.0,348.0,negative
-287.0,241.0,negative
-393.0,-285.0,negative
71.0,-391.0,negative
-220.0,-236.0,negative
480.0,162.0,negative
-285.0,-162.0,negative
-238.0,-389.0,negative
504.0,-375.0,negative
-174.0,-214.0,negative
-410.0,90.0,negative
94.0,177.0,negative
188.0,385.0,negative
476.0,-54.0,negative
-386.0,-352.0,negative
-379.0,172.0,negative
-506.0,-57.0,negative
311.0,395.0,negative
207.0,-287.0,negative
-474.0,-344.0,negative
-314.0,-90.0,negative
-493.0,-81.0,negative
-144.0,169.0,negative
-255.0,-294.0,negative
13.0,-184.0,negative
-169.0,63.0,negative
-443.0,201.0,negative
-542.0,-317.0,negative
-436.0,156.0,negative
-503.0,254.0,negative
359.0,-79.0,negative
-136.0,-61.0,negative
225.0,-283.0,negative
-426.0,401.0,negative
-457.0,255.0,negative
-459.0,272.0,negative
285.0,140.0,negative
-372.0,-18.0,negative
0.0,176.0,negative
-518.0,318.0,negative
129.0,260.0,negative
-542.0,-34.0,negative
333.0,-72.0,negative
-202.0,104.0,negative
-160.0,-412.0,negative
-241.0,-139.0,negative
186.0,-63.0,negative
-561.0,174.0,negative
-139.0,97.0,negative
530.0,-78.0,negative
95.0,-162.0,negative
27.0,233.0,negative
