@relation 04clover5z-800-7-70-BI-5-1tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
-50.0,-311.0,positive
-186.0,82.0,positive
329.0,210.0,positive
-50.0,166.0,positive
-138.0,-63.0,positive
-37.0,105.0,positive
-139.0,113.0,positive
-72.0,223.0,positive
223.0,96.0,positive
-305.0,-74.0,positive
-391.0,53.0,positive
83.0,173.0,positive
-222.0,7.0,positive
-170.0,76.0,positive
334.0,258.0,positive
-73.0,-47.0,positive
-163.0,212.0,positive
-167.0,403.0,positive
222.0,-141.0,positive
-123.0,391.0,positive
200.0,193.0,negative
-22.0,238.0,negative
-422.0,333.0,negative
-13.0,-322.0,negative
-501.0,246.0,negative
263.0,403.0,negative
465.0,342.0,negative
348.0,141.0,negative
233.0,294.0,negative
336.0,274.0,negative
-286.0,343.0,negative
-361.0,116.0,negative
-420.0,97.0,negative
413.0,-120.0,negative
174.0,-220.0,negative
-14.0,214.0,negative
-554.0,-41.0,negative
43.0,-357.0,negative
180.0,208.0,negative
81.0,239.0,negative
-405.0,-383.0,negative
187.0,-70.0,negative
-162.0,-234.0,negative
-256.0,-182.0,negative
533.0,54.0,negative
-287.0,89.0,negative
-490.0,-309.0,negative
-374.0,279.0,negative
354.0,379.0,negative
526.0,-377.0,negative
330.0,-278.0,negative
-362.0,-27.0,negative
-116.0,-81.0,negative
357.0,391.0,negative
474.0,-356.0,negative
99.0,-348.0,negative
-297.0,99.0,negative
-484.0,18.0,negative
-452.0,-69.0,negative
1.0,138.0,negative
4.0,-297.0,negative
-531.0,81.0,negative
-442.0,-377.0,negative
-567.0,-214.0,negative
285.0,77.0,negative
532.0,116.0,negative
434.0,-232.0,negative
-174.0,202.0,negative
-502.0,151.0,negative
-478.0,-306.0,negative
-257.0,340.0,negative
49.0,354.0,negative
-384.0,-349.0,negative
388.0,-36.0,negative
-79.0,41.0,negative
-416.0,110.0,negative
361.0,7.0,negative
271.0,1.0,negative
-437.0,298.0,negative
46.0,-128.0,negative
-291.0,-271.0,negative
446.0,312.0,negative
-161.0,-105.0,negative
-331.0,-131.0,negative
327.0,54.0,negative
-310.0,-162.0,negative
-63.0,355.0,negative
356.0,390.0,negative
-369.0,-338.0,negative
-417.0,336.0,negative
-230.0,136.0,negative
245.0,111.0,negative
320.0,-388.0,negative
374.0,-200.0,negative
-24.0,-270.0,negative
-175.0,209.0,negative
329.0,-299.0,negative
-426.0,314.0,negative
95.0,397.0,negative
405.0,-231.0,negative
-493.0,-354.0,negative
-326.0,56.0,negative
465.0,136.0,negative
342.0,186.0,negative
453.0,395.0,negative
-503.0,-21.0,negative
412.0,135.0,negative
-225.0,57.0,negative
-168.0,-234.0,negative
-54.0,-332.0,negative
-424.0,-318.0,negative
525.0,408.0,negative
-407.0,-25.0,negative
-291.0,263.0,negative
-436.0,161.0,negative
-217.0,258.0,negative
-185.0,-317.0,negative
455.0,33.0,negative
-486.0,-181.0,negative
-165.0,-131.0,negative
366.0,258.0,negative
370.0,-387.0,negative
212.0,-330.0,negative
-193.0,312.0,negative
270.0,-29.0,negative
-414.0,360.0,negative
-136.0,209.0,negative
-316.0,-184.0,negative
-451.0,274.0,negative
65.0,233.0,negative
-156.0,-183.0,negative
227.0,-31.0,negative
393.0,-30.0,negative
269.0,-100.0,negative
-447.0,247.0,negative
52.0,-145.0,negative
275.0,300.0,negative
-226.0,-343.0,negative
-231.0,-302.0,negative
464.0,368.0,negative
112.0,311.0,negative
268.0,-111.0,negative
-148.0,102.0,negative
444.0,-173.0,negative
525.0,-191.0,negative
429.0,-11.0,negative
330.0,379.0,negative
81.0,-250.0,negative
398.0,331.0,negative
-543.0,66.0,negative
-189.0,216.0,negative
486.0,157.0,negative
-187.0,-402.0,negative
231.0,325.0,negative
-507.0,-131.0,negative
131.0,359.0,negative
491.0,302.0,negative
-511.0,-243.0,negative
-204.0,-163.0,negative
-368.0,100.0,negative
