@relation  04clover5z-600-5-70-BI-5-5tra
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-72.0, 223.0, positive
-89.0, -295.0, positive
-305.0, -74.0, positive
83.0, 173.0, positive
244.0, 250.0, positive
-130.0, -69.0, positive
-14.0, 13.0, positive
67.0, -164.0, positive
303.0, -208.0, positive
-18.0, 135.0, positive
133.0, 114.0, positive
-222.0, 7.0, positive
120.0, -20.0, positive
-123.0, 391.0, positive
-176.0, -268.0, positive
60.0, 60.0, positive
171.0, -116.0, positive
329.0, 210.0, positive
-73.0, -47.0, positive
-150.0, 144.0, positive
118.0, 404.0, negative
-493.0, -354.0, negative
-522.0, -258.0, negative
43.0, -357.0, negative
412.0, 135.0, negative
366.0, 258.0, negative
413.0, -120.0, negative
-367.0, -276.0, negative
-207.0, 85.0, negative
-105.0, -52.0, negative
532.0, 116.0, negative
-257.0, -341.0, negative
143.0, -280.0, negative
254.0, 305.0, negative
-174.0, -214.0, negative
-134.0, -119.0, negative
-373.0, -123.0, negative
475.0, -179.0, negative
-295.0, 372.0, negative
-407.0, -25.0, negative
-396.0, 110.0, negative
-470.0, -212.0, negative
88.0, 20.0, negative
302.0, -183.0, negative
-250.0, -85.0, negative
-3.0, 353.0, negative
-166.0, 260.0, negative
46.0, -128.0, negative
-534.0, 6.0, negative
-272.0, -159.0, negative
-363.0, 174.0, negative
475.0, 42.0, negative
-227.0, 303.0, negative
198.0, 227.0, negative
-320.0, -202.0, negative
476.0, 358.0, negative
-435.0, -41.0, negative
-446.0, -117.0, negative
-185.0, -317.0, negative
-293.0, 124.0, negative
89.0, 275.0, negative
-226.0, -267.0, negative
-50.0, 338.0, negative
89.0, -396.0, negative
423.0, -1.0, negative
-405.0, -383.0, negative
11.0, 63.0, negative
-181.0, 154.0, negative
-87.0, 52.0, negative
378.0, -286.0, negative
-368.0, 64.0, negative
483.0, -410.0, negative
474.0, -356.0, negative
271.0, 1.0, negative
-352.0, -35.0, negative
-370.0, 274.0, negative
49.0, 354.0, negative
-565.0, -371.0, negative
-442.0, 51.0, negative
365.0, 86.0, negative
492.0, -23.0, negative
-426.0, -244.0, negative
23.0, 212.0, negative
99.0, -193.0, negative
-537.0, 117.0, negative
-436.0, 161.0, negative
301.0, 122.0, negative
-351.0, -385.0, negative
-22.0, 238.0, negative
518.0, 297.0, negative
-115.0, 371.0, negative
199.0, -316.0, negative
13.0, -249.0, negative
290.0, -369.0, negative
263.0, 403.0, negative
-287.0, 89.0, negative
-341.0, 203.0, negative
-466.0, -17.0, negative
504.0, 391.0, negative
445.0, 358.0, negative
452.0, 273.0, negative
385.0, 384.0, negative
187.0, -70.0, negative
459.0, -258.0, negative
526.0, 228.0, negative
-175.0, 41.0, negative
188.0, 385.0, negative
-547.0, 198.0, negative
393.0, -382.0, negative
-537.0, 348.0, negative
160.0, -369.0, negative
-257.0, 340.0, negative
275.0, -257.0, negative
57.0, -212.0, negative
244.0, 103.0, negative
221.0, -228.0, negative
-60.0, -329.0, negative
526.0, -377.0, negative
-402.0, 349.0, negative
-422.0, 295.0, negative
