@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-70-bi/04clover5z-600-5-70-bi
@attribute a0 real [-571.0, 533.0]
@attribute a1 real [-413.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
363.0, -242.0, positive
-186.0, 82.0, positive
175.0, 87.0, positive
335.0, 170.0, positive
244.0, 250.0, positive
329.0, 210.0, positive
117.0, 116.0, positive
158.0, 192.0, positive
-50.0, 166.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-37.0, 105.0, positive
-173.0, -240.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-130.0, -69.0, positive
27.0, 76.0, positive
101.0, 186.0, positive
-86.0, 21.0, positive
223.0, 96.0, positive
-305.0, -74.0, positive
105.0, 24.0, positive
-327.0, 19.0, positive
-222.0, 7.0, positive
-226.0, 75.0, positive
-32.0, -226.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
153.0, 195.0, positive
-78.0, -189.0, positive
-164.0, -253.0, positive
-109.0, -306.0, positive
160.0, 9.0, positive
8.0, -250.0, positive
-163.0, 212.0, positive
148.0, -127.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
32.0, -96.0, positive
-14.0, 13.0, positive
222.0, -141.0, positive
-120.0, 94.0, positive
114.0, -280.0, negative
112.0, 208.0, negative
-22.0, 238.0, negative
-33.0, -288.0, negative
-249.0, 349.0, negative
-422.0, 333.0, negative
-13.0, -322.0, negative
518.0, 297.0, negative
-533.0, -388.0, negative
160.0, -369.0, negative
-161.0, 346.0, negative
-104.0, -121.0, negative
266.0, -320.0, negative
109.0, -292.0, negative
-462.0, -108.0, negative
-385.0, -405.0, negative
-396.0, 110.0, negative
-77.0, -348.0, negative
-442.0, 51.0, negative
427.0, -277.0, negative
-140.0, -284.0, negative
-286.0, 343.0, negative
-142.0, -151.0, negative
291.0, -7.0, negative
452.0, -133.0, negative
-361.0, 116.0, negative
-427.0, 18.0, negative
-433.0, -328.0, negative
441.0, -174.0, negative
208.0, -254.0, negative
413.0, -120.0, negative
174.0, -220.0, negative
312.0, 102.0, negative
40.0, -292.0, negative
-542.0, 352.0, negative
-243.0, 84.0, negative
-14.0, 214.0, negative
257.0, 118.0, negative
-294.0, -127.0, negative
196.0, 254.0, negative
180.0, 208.0, negative
-102.0, 48.0, negative
81.0, 239.0, negative
-405.0, -383.0, negative
187.0, -70.0, negative
464.0, -43.0, negative
73.0, 372.0, negative
-226.0, 97.0, negative
-90.0, 367.0, negative
209.0, 379.0, negative
-183.0, -264.0, negative
-433.0, -107.0, negative
35.0, -326.0, negative
208.0, 21.0, negative
526.0, 228.0, negative
302.0, -183.0, negative
13.0, -249.0, negative
0.0, 178.0, negative
494.0, 344.0, negative
488.0, -412.0, negative
533.0, 54.0, negative
-21.0, 195.0, negative
99.0, -193.0, negative
187.0, -244.0, negative
-374.0, 279.0, negative
457.0, 26.0, negative
330.0, -278.0, negative
-362.0, -27.0, negative
-105.0, -52.0, negative
420.0, -4.0, negative
-484.0, 28.0, negative
199.0, -287.0, negative
-169.0, 71.0, negative
-532.0, -97.0, negative
-8.0, 3.0, negative
474.0, -356.0, negative
99.0, -348.0, negative
-297.0, 99.0, negative
-484.0, 18.0, negative
-452.0, -69.0, negative
1.0, 138.0, negative
-434.0, 83.0, negative
476.0, 358.0, negative
365.0, 86.0, negative
-397.0, -201.0, negative
-320.0, -202.0, negative
-512.0, 377.0, negative
-531.0, 81.0, negative
125.0, -154.0, negative
-442.0, -377.0, negative
-353.0, 358.0, negative
-134.0, 340.0, negative
-376.0, 188.0, negative
285.0, 77.0, negative
137.0, 350.0, negative
-534.0, 6.0, negative
532.0, 116.0, negative
434.0, -232.0, negative
-502.0, 151.0, negative
431.0, 163.0, negative
285.0, 401.0, negative
-541.0, 327.0, negative
-257.0, 340.0, negative
-511.0, -43.0, negative
393.0, -382.0, negative
-171.0, 201.0, negative
-384.0, -349.0, negative
-416.0, 110.0, negative
361.0, 7.0, negative
-437.0, 298.0, negative
-418.0, 295.0, negative
11.0, 63.0, negative
-291.0, -271.0, negative
-48.0, -397.0, negative
446.0, 312.0, negative
-384.0, -195.0, negative
-481.0, 373.0, negative
374.0, -203.0, negative
-272.0, -159.0, negative
-161.0, -105.0, negative
88.0, 251.0, negative
423.0, -1.0, negative
108.0, -272.0, negative
70.0, -252.0, negative
-317.0, 403.0, negative
-331.0, -131.0, negative
327.0, 54.0, negative
-229.0, -357.0, negative
-500.0, -331.0, negative
-115.0, 371.0, negative
349.0, -177.0, negative
-310.0, -162.0, negative
356.0, 390.0, negative
-555.0, 11.0, negative
-417.0, 336.0, negative
247.0, -94.0, negative
504.0, 391.0, negative
-373.0, -123.0, negative
229.0, -77.0, negative
-395.0, -114.0, negative
-547.0, 198.0, negative
6.0, 242.0, negative
-158.0, 374.0, negative
320.0, -388.0, negative
474.0, 272.0, negative
-24.0, -270.0, negative
-424.0, -77.0, negative
-538.0, 229.0, negative
281.0, 385.0, negative
-31.0, 295.0, negative
329.0, -299.0, negative
-352.0, -35.0, negative
-50.0, 407.0, negative
-141.0, 131.0, negative
118.0, 404.0, negative
268.0, 307.0, negative
492.0, -23.0, negative
-501.0, -122.0, negative
-565.0, -371.0, negative
301.0, 122.0, negative
275.0, -257.0, negative
-478.0, -158.0, negative
-462.0, -9.0, negative
342.0, 186.0, negative
275.0, 45.0, negative
331.0, -147.0, negative
-503.0, -21.0, negative
-358.0, -47.0, negative
199.0, -316.0, negative
475.0, -179.0, negative
-402.0, 72.0, negative
-207.0, 85.0, negative
-357.0, -240.0, negative
-423.0, -52.0, negative
-476.0, -406.0, negative
-168.0, -234.0, negative
-54.0, -332.0, negative
407.0, 347.0, negative
-154.0, 66.0, negative
121.0, -341.0, negative
486.0, 222.0, negative
221.0, -228.0, negative
-181.0, 154.0, negative
302.0, 254.0, negative
-417.0, 213.0, negative
328.0, 7.0, negative
-332.0, 348.0, negative
464.0, -225.0, negative
-287.0, 241.0, negative
-393.0, -285.0, negative
71.0, -391.0, negative
-100.0, 165.0, negative
411.0, 46.0, negative
-238.0, -389.0, negative
504.0, -375.0, negative
-163.0, 412.0, negative
-217.0, 389.0, negative
28.0, 294.0, negative
188.0, 385.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
120.0, -20.0, positive
135.0, 29.0, positive
-150.0, 144.0, positive
-176.0, -268.0, positive
264.0, 266.0, positive
-136.0, 172.0, positive
218.0, -59.0, positive
193.0, -53.0, positive
-22.0, 265.0, positive
40.0, 152.0, negative
504.0, 217.0, negative
486.0, -394.0, negative
86.0, -139.0, negative
-351.0, -42.0, negative
-510.0, -331.0, negative
143.0, -294.0, negative
-76.0, -374.0, negative
403.0, 288.0, negative
-389.0, -291.0, negative
-116.0, -81.0, negative
-212.0, 345.0, negative
438.0, -187.0, negative
491.0, 375.0, negative
