@relation 04clover5z-600-5-70-BI-5-1tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
-50.0,-311.0,positive
-186.0,82.0,positive
329.0,210.0,positive
-50.0,166.0,positive
-138.0,-63.0,positive
-37.0,105.0,positive
-139.0,113.0,positive
-72.0,223.0,positive
223.0,96.0,positive
-305.0,-74.0,positive
-391.0,53.0,positive
83.0,173.0,positive
-222.0,7.0,positive
-170.0,76.0,positive
334.0,258.0,positive
-73.0,-47.0,positive
-163.0,212.0,positive
-167.0,403.0,positive
222.0,-141.0,positive
-123.0,391.0,positive
-266.0,384.0,negative
114.0,-280.0,negative
200.0,193.0,negative
-498.0,-86.0,negative
112.0,208.0,negative
-249.0,349.0,negative
-422.0,333.0,negative
251.0,-270.0,negative
-409.0,-161.0,negative
-322.0,-183.0,negative
481.0,52.0,negative
-466.0,-17.0,negative
-104.0,-121.0,negative
109.0,-292.0,negative
-396.0,110.0,negative
496.0,311.0,negative
465.0,342.0,negative
-366.0,73.0,negative
-249.0,-189.0,negative
291.0,-7.0,negative
-433.0,-328.0,negative
208.0,-254.0,negative
174.0,-220.0,negative
-542.0,352.0,negative
196.0,254.0,negative
-446.0,-117.0,negative
-183.0,-264.0,negative
526.0,228.0,negative
408.0,-183.0,negative
-256.0,-182.0,negative
-21.0,195.0,negative
504.0,-387.0,negative
498.0,226.0,negative
-435.0,-41.0,negative
-226.0,-267.0,negative
-571.0,40.0,negative
330.0,-278.0,negative
420.0,-4.0,negative
-8.0,3.0,negative
372.0,-258.0,negative
-434.0,83.0,negative
476.0,358.0,negative
-306.0,113.0,negative
-320.0,-202.0,negative
-531.0,81.0,negative
-428.0,-224.0,negative
-134.0,340.0,negative
-376.0,188.0,negative
137.0,350.0,negative
285.0,401.0,negative
-384.0,-349.0,negative
-508.0,233.0,negative
-295.0,372.0,negative
57.0,-212.0,negative
46.0,-128.0,negative
11.0,63.0,negative
-291.0,-271.0,negative
374.0,-203.0,negative
88.0,251.0,negative
-317.0,403.0,negative
439.0,107.0,negative
-331.0,-131.0,negative
-500.0,-331.0,negative
-115.0,371.0,negative
146.0,-387.0,negative
-417.0,336.0,negative
247.0,-94.0,negative
353.0,-185.0,negative
238.0,-276.0,negative
-50.0,338.0,negative
6.0,242.0,negative
453.0,187.0,negative
-538.0,229.0,negative
281.0,385.0,negative
-352.0,-35.0,negative
118.0,404.0,negative
405.0,-231.0,negative
-493.0,-354.0,negative
301.0,122.0,negative
-326.0,56.0,negative
-478.0,-158.0,negative
331.0,-147.0,negative
475.0,-179.0,negative
-357.0,-240.0,negative
397.0,-323.0,negative
-54.0,-332.0,negative
349.0,354.0,negative
-154.0,66.0,negative
-407.0,-25.0,negative
328.0,7.0,negative
517.0,-413.0,negative
-287.0,241.0,negative
459.0,-258.0,negative
-217.0,258.0,negative
455.0,33.0,negative
411.0,46.0,negative
504.0,-375.0,negative
312.0,-9.0,negative
-124.0,-95.0,negative
188.0,385.0,negative
