@relation 04clover5z-600-5-70-BI-5-3tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
335.0,170.0,positive
244.0,250.0,positive
309.0,-146.0,positive
-90.0,99.0,positive
-130.0,-69.0,positive
189.0,35.0,positive
-127.0,-31.0,positive
259.0,-133.0,positive
-78.0,-189.0,positive
-115.0,185.0,positive
-164.0,-253.0,positive
8.0,-250.0,positive
154.0,195.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
32.0,-96.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
-120.0,94.0,positive
171.0,-116.0,positive
-243.0,413.0,negative
165.0,-14.0,negative
-325.0,-206.0,negative
-533.0,-388.0,negative
160.0,-369.0,negative
528.0,367.0,negative
-385.0,-405.0,negative
428.0,66.0,negative
-420.0,-36.0,negative
427.0,-277.0,negative
-140.0,-284.0,negative
-286.0,343.0,negative
452.0,-133.0,negative
-361.0,116.0,negative
-420.0,97.0,negative
34.0,274.0,negative
-363.0,174.0,negative
40.0,-292.0,negative
-243.0,84.0,negative
-14.0,214.0,negative
-554.0,-41.0,negative
275.0,337.0,negative
68.0,347.0,negative
81.0,239.0,negative
187.0,-70.0,negative
-386.0,175.0,negative
73.0,372.0,negative
-226.0,97.0,negative
-90.0,367.0,negative
209.0,379.0,negative
35.0,-326.0,negative
13.0,-249.0,negative
53.0,-92.0,negative
-287.0,89.0,negative
354.0,379.0,negative
330.0,-197.0,negative
-362.0,-27.0,negative
-105.0,-52.0,negative
23.0,212.0,negative
445.0,358.0,negative
420.0,337.0,negative
474.0,-356.0,negative
365.0,86.0,negative
417.0,362.0,negative
-442.0,-377.0,negative
-353.0,358.0,negative
-511.0,-43.0,negative
-365.0,258.0,negative
-132.0,-317.0,negative
361.0,7.0,negative
-437.0,298.0,negative
-404.0,36.0,negative
420.0,349.0,negative
-48.0,-397.0,negative
446.0,312.0,negative
-469.0,-116.0,negative
-6.0,334.0,negative
423.0,-1.0,negative
108.0,-272.0,negative
327.0,54.0,negative
-555.0,11.0,negative
-369.0,-338.0,negative
504.0,391.0,negative
-373.0,-123.0,negative
-507.0,-324.0,negative
374.0,-200.0,negative
474.0,272.0,negative
-288.0,70.0,negative
-190.0,142.0,negative
411.0,304.0,negative
-367.0,-276.0,negative
-31.0,295.0,negative
-50.0,407.0,negative
424.0,-53.0,negative
502.0,9.0,negative
-344.0,201.0,negative
-565.0,-371.0,negative
-470.0,-212.0,negative
-126.0,-233.0,negative
465.0,136.0,negative
410.0,-366.0,negative
453.0,395.0,negative
-358.0,-47.0,negative
-207.0,85.0,negative
412.0,135.0,negative
-476.0,-406.0,negative
-341.0,203.0,negative
244.0,103.0,negative
464.0,-225.0,negative
417.0,163.0,negative
-393.0,-285.0,negative
71.0,-391.0,negative
159.0,273.0,negative
-100.0,165.0,negative
-174.0,-214.0,negative
366.0,258.0,negative
79.0,-230.0,negative
370.0,-387.0,negative
-217.0,389.0,negative
-460.0,245.0,negative
