@relation 04clover5z-600-5-70-BI-5-5tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
133.0,114.0,positive
-87.0,-39.0,positive
120.0,-20.0,positive
-99.0,-384.0,positive
135.0,29.0,positive
67.0,-164.0,positive
-150.0,144.0,positive
-176.0,-268.0,positive
-199.0,-62.0,positive
-96.0,-18.0,positive
264.0,266.0,positive
299.0,-109.0,positive
-373.0,13.0,positive
-136.0,172.0,positive
218.0,-59.0,positive
-73.0,-144.0,positive
193.0,-53.0,positive
-230.0,67.0,positive
-22.0,265.0,positive
-132.0,357.0,positive
40.0,152.0,negative
-370.0,274.0,negative
504.0,217.0,negative
418.0,-257.0,negative
-275.0,378.0,negative
486.0,-394.0,negative
408.0,-67.0,negative
86.0,-139.0,negative
-228.0,-189.0,negative
-185.0,155.0,negative
233.0,294.0,negative
-191.0,397.0,negative
-351.0,-42.0,negative
-510.0,-331.0,negative
-39.0,350.0,negative
-272.0,53.0,negative
-162.0,-234.0,negative
360.0,67.0,negative
-346.0,175.0,negative
-480.0,-337.0,negative
143.0,-294.0,negative
-490.0,-309.0,negative
-175.0,-40.0,negative
-348.0,384.0,negative
-182.0,-81.0,negative
-76.0,-374.0,negative
-393.0,-154.0,negative
512.0,235.0,negative
403.0,288.0,negative
-389.0,-291.0,negative
-175.0,41.0,negative
-116.0,-81.0,negative
-212.0,345.0,negative
438.0,-187.0,negative
491.0,375.0,negative
-227.0,303.0,negative
20.0,276.0,negative
4.0,-297.0,negative
-485.0,-175.0,negative
-250.0,-85.0,negative
-302.0,261.0,negative
-173.0,-359.0,negative
-491.0,-294.0,negative
91.0,-243.0,negative
-293.0,124.0,negative
49.0,354.0,negative
375.0,-203.0,negative
453.0,138.0,negative
-79.0,41.0,negative
143.0,-280.0,negative
-395.0,-81.0,negative
-510.0,67.0,negative
490.0,-408.0,negative
280.0,-266.0,negative
-311.0,114.0,negative
273.0,-282.0,negative
341.0,-104.0,negative
-63.0,355.0,negative
-522.0,-258.0,negative
-173.0,-406.0,negative
452.0,273.0,negative
72.0,-226.0,negative
144.0,-196.0,negative
-340.0,-283.0,negative
-165.0,-358.0,negative
378.0,-286.0,negative
62.0,-332.0,negative
-87.0,52.0,negative
8.0,-122.0,negative
-175.0,209.0,negative
-370.0,-215.0,negative
350.0,193.0,negative
57.0,-216.0,negative
95.0,397.0,negative
-403.0,-383.0,negative
107.0,-320.0,negative
-351.0,-385.0,negative
136.0,297.0,negative
479.0,94.0,negative
482.0,351.0,negative
462.0,32.0,negative
475.0,42.0,negative
-225.0,57.0,negative
-166.0,-351.0,negative
28.0,139.0,negative
525.0,408.0,negative
178.0,28.0,negative
-537.0,117.0,negative
-371.0,371.0,negative
-426.0,-244.0,negative
-46.0,344.0,negative
316.0,235.0,negative
-436.0,161.0,negative
-401.0,-12.0,negative
-486.0,-181.0,negative
480.0,162.0,negative
-191.0,44.0,negative
223.0,-246.0,negative
94.0,177.0,negative
-2.0,404.0,negative
