@relation 04clover5z-600-5-70-BI-5-4tst
@attribute a0 real[-571.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
363.0,-242.0,positive
175.0,87.0,positive
334.0,152.0,positive
50.0,17.0,positive
60.0,60.0,positive
-173.0,-240.0,positive
-109.0,267.0,positive
-332.0,-61.0,positive
314.0,193.0,positive
-327.0,19.0,positive
-32.0,-226.0,positive
153.0,195.0,positive
-135.0,-239.0,positive
8.0,-255.0,positive
160.0,9.0,positive
-89.0,-295.0,positive
148.0,-127.0,positive
-299.0,79.0,positive
19.0,-203.0,positive
303.0,-208.0,positive
-13.0,-322.0,negative
518.0,297.0,negative
-186.0,-348.0,negative
-166.0,260.0,negative
-161.0,346.0,negative
-462.0,-108.0,negative
-501.0,246.0,negative
263.0,403.0,negative
-442.0,51.0,negative
324.0,-395.0,negative
-18.0,406.0,negative
528.0,394.0,negative
336.0,274.0,negative
-427.0,18.0,negative
28.0,-139.0,negative
413.0,-120.0,negative
-102.0,48.0,negative
-405.0,-383.0,negative
208.0,21.0,negative
343.0,-324.0,negative
211.0,328.0,negative
327.0,190.0,negative
-264.0,138.0,negative
99.0,-193.0,negative
187.0,-244.0,negative
150.0,-2.0,negative
457.0,26.0,negative
396.0,16.0,negative
526.0,-377.0,negative
520.0,317.0,negative
-484.0,28.0,negative
-422.0,295.0,negative
-169.0,71.0,negative
-532.0,-97.0,negative
357.0,391.0,negative
99.0,-348.0,negative
-297.0,99.0,negative
-484.0,18.0,negative
504.0,-261.0,negative
-332.0,183.0,negative
-402.0,349.0,negative
-512.0,377.0,negative
125.0,-154.0,negative
88.0,20.0,negative
285.0,77.0,negative
532.0,116.0,negative
434.0,-232.0,negative
-502.0,151.0,negative
377.0,6.0,negative
431.0,163.0,negative
-541.0,327.0,negative
-17.0,370.0,negative
-257.0,340.0,negative
393.0,-382.0,negative
271.0,1.0,negative
-48.0,-48.0,negative
-418.0,295.0,negative
-481.0,373.0,negative
-301.0,92.0,negative
-417.0,266.0,negative
-272.0,-159.0,negative
-161.0,-105.0,negative
-428.0,-82.0,negative
70.0,-252.0,negative
349.0,-177.0,negative
356.0,390.0,negative
483.0,-410.0,negative
-434.0,17.0,negative
-416.0,348.0,negative
-134.0,-119.0,negative
229.0,-77.0,negative
-395.0,-114.0,negative
-139.0,89.0,negative
-424.0,-77.0,negative
478.0,351.0,negative
297.0,-342.0,negative
-254.0,-136.0,negative
-224.0,-304.0,negative
0.0,-362.0,negative
-141.0,131.0,negative
149.0,23.0,negative
385.0,384.0,negative
-462.0,-9.0,negative
342.0,186.0,negative
199.0,-316.0,negative
-402.0,72.0,negative
-423.0,-52.0,negative
-168.0,-234.0,negative
-424.0,-318.0,negative
121.0,-341.0,negative
221.0,-228.0,negative
-417.0,213.0,negative
272.0,-116.0,negative
290.0,-369.0,negative
-220.0,-236.0,negative
-163.0,412.0,negative
271.0,147.0,negative
-410.0,90.0,negative
-123.0,-62.0,negative
28.0,294.0,negative
