@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-70-bi/04clover5z-600-5-70-bi
@attribute a0 real [-571.0, 533.0]
@attribute a1 real [-413.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
-186.0, 82.0, positive
175.0, 87.0, positive
31.0, 187.0, positive
335.0, 170.0, positive
244.0, 250.0, positive
329.0, 210.0, positive
117.0, 116.0, positive
60.0, 60.0, positive
-18.0, 135.0, positive
-50.0, 166.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-173.0, -240.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
101.0, 186.0, positive
-86.0, 21.0, positive
189.0, 35.0, positive
-127.0, -31.0, positive
-305.0, -74.0, positive
-391.0, 53.0, positive
83.0, 173.0, positive
105.0, 24.0, positive
259.0, -133.0, positive
-327.0, 19.0, positive
-222.0, 7.0, positive
-170.0, 76.0, positive
334.0, 258.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
8.0, -255.0, positive
-164.0, -253.0, positive
160.0, 9.0, positive
154.0, 195.0, positive
-163.0, 212.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
32.0, -96.0, positive
-167.0, 403.0, positive
98.0, -53.0, positive
-120.0, 94.0, positive
-123.0, 391.0, positive
114.0, -280.0, negative
200.0, 193.0, negative
-243.0, 413.0, negative
251.0, -270.0, negative
165.0, -14.0, negative
-325.0, -206.0, negative
-257.0, -341.0, negative
-161.0, 346.0, negative
-389.0, -53.0, negative
528.0, 367.0, negative
89.0, -299.0, negative
-501.0, 246.0, negative
-385.0, -405.0, negative
-77.0, -348.0, negative
496.0, 311.0, negative
-420.0, -36.0, negative
348.0, 141.0, negative
-18.0, 406.0, negative
427.0, -277.0, negative
528.0, 394.0, negative
-140.0, -284.0, negative
-361.0, 116.0, negative
28.0, -139.0, negative
-420.0, 97.0, negative
441.0, -174.0, negative
208.0, -254.0, negative
362.0, 321.0, negative
174.0, -220.0, negative
34.0, 274.0, negative
40.0, -292.0, negative
-542.0, 352.0, negative
-14.0, 214.0, negative
-554.0, -41.0, negative
257.0, 118.0, negative
196.0, 254.0, negative
68.0, 347.0, negative
180.0, 208.0, negative
-405.0, -383.0, negative
-386.0, 175.0, negative
464.0, -43.0, negative
-226.0, 97.0, negative
-90.0, 367.0, negative
209.0, 379.0, negative
-433.0, -107.0, negative
408.0, -183.0, negative
-256.0, -182.0, negative
0.0, 178.0, negative
488.0, -412.0, negative
533.0, 54.0, negative
211.0, 328.0, negative
-264.0, 138.0, negative
99.0, -193.0, negative
26.0, -247.0, negative
187.0, -244.0, negative
-226.0, -267.0, negative
396.0, 16.0, negative
526.0, -377.0, negative
-571.0, 40.0, negative
330.0, -278.0, negative
-105.0, -52.0, negative
23.0, 212.0, negative
520.0, 317.0, negative
420.0, -4.0, negative
-484.0, 28.0, negative
-422.0, 295.0, negative
199.0, -287.0, negative
-557.0, 273.0, negative
-532.0, -97.0, negative
357.0, 391.0, negative
99.0, -348.0, negative
-297.0, 99.0, negative
-484.0, 18.0, negative
-452.0, -69.0, negative
504.0, -261.0, negative
-434.0, 83.0, negative
476.0, 358.0, negative
-332.0, 183.0, negative
365.0, 86.0, negative
417.0, 362.0, negative
-531.0, 81.0, negative
125.0, -154.0, negative
-442.0, -377.0, negative
-353.0, 358.0, negative
88.0, 20.0, negative
392.0, -343.0, negative
-134.0, 340.0, negative
-376.0, 188.0, negative
285.0, 77.0, negative
-208.0, -63.0, negative
434.0, -232.0, negative
-174.0, 202.0, negative
-502.0, 151.0, negative
431.0, 163.0, negative
285.0, 401.0, negative
-509.0, 154.0, negative
-541.0, 327.0, negative
-17.0, 370.0, negative
-365.0, 258.0, negative
-416.0, 110.0, negative
