@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-70-bi/04clover5z-600-5-70-bi
@attribute a0 real [-571.0, 533.0]
@attribute a1 real [-413.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
363.0, -242.0, positive
-50.0, -311.0, positive
335.0, 170.0, positive
116.0, 136.0, positive
309.0, -146.0, positive
33.0, 129.0, positive
-90.0, 99.0, positive
-138.0, -63.0, positive
-173.0, -240.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
-130.0, -69.0, positive
-332.0, -61.0, positive
27.0, 76.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
101.0, 186.0, positive
-86.0, 21.0, positive
189.0, 35.0, positive
83.0, 173.0, positive
105.0, 24.0, positive
-327.0, 19.0, positive
-170.0, 76.0, positive
-127.0, -196.0, positive
-32.0, -226.0, positive
-135.0, -239.0, positive
-78.0, -189.0, positive
-115.0, 185.0, positive
8.0, -255.0, positive
-89.0, -295.0, positive
8.0, -250.0, positive
-163.0, 212.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
32.0, -96.0, positive
-14.0, 13.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
-123.0, 391.0, positive
114.0, -280.0, negative
200.0, 193.0, negative
112.0, 208.0, negative
-22.0, 238.0, negative
-243.0, 413.0, negative
-33.0, -288.0, negative
-422.0, 333.0, negative
165.0, -14.0, negative
-186.0, -348.0, negative
-104.0, -121.0, negative
-389.0, -53.0, negative
-462.0, -108.0, negative
89.0, -299.0, negative
-501.0, 246.0, negative
-385.0, -405.0, negative
496.0, 311.0, negative
428.0, 66.0, negative
465.0, 342.0, negative
-420.0, -36.0, negative
-442.0, 51.0, negative
324.0, -395.0, negative
-18.0, 406.0, negative
427.0, -277.0, negative
528.0, 394.0, negative
-286.0, 343.0, negative
291.0, -7.0, negative
-420.0, 97.0, negative
441.0, -174.0, negative
174.0, -220.0, negative
-14.0, 214.0, negative
-294.0, -127.0, negative
180.0, 208.0, negative
-102.0, 48.0, negative
81.0, 239.0, negative
-405.0, -383.0, negative
-226.0, 97.0, negative
209.0, 379.0, negative
-450.0, 291.0, negative
-433.0, -107.0, negative
408.0, -183.0, negative
76.0, -164.0, negative
-256.0, -182.0, negative
13.0, -249.0, negative
0.0, 178.0, negative
494.0, 344.0, negative
533.0, 54.0, negative
211.0, 328.0, negative
327.0, 190.0, negative
-287.0, 89.0, negative
315.0, 380.0, negative
-3.0, 353.0, negative
498.0, 226.0, negative
99.0, -193.0, negative
26.0, -247.0, negative
150.0, -2.0, negative
-374.0, 279.0, negative
-435.0, -41.0, negative
-226.0, -267.0, negative
354.0, 379.0, negative
396.0, 16.0, negative
496.0, -377.0, negative
526.0, -377.0, negative
-571.0, 40.0, negative
520.0, 317.0, negative
-484.0, 28.0, negative
198.0, 227.0, negative
-557.0, 273.0, negative
-169.0, 71.0, negative
357.0, 391.0, negative
-8.0, 3.0, negative
474.0, -356.0, negative
-484.0, 18.0, negative
-452.0, -69.0, negative
1.0, 138.0, negative
-434.0, 83.0, negative
-306.0, 113.0, negative
-397.0, -201.0, negative
-512.0, 377.0, negative
-531.0, 81.0, negative
89.0, -396.0, negative
-353.0, 358.0, negative
392.0, -343.0, negative
-428.0, -224.0, negative
471.0, -293.0, negative
-376.0, 188.0, negative
137.0, 350.0, negative
-534.0, 6.0, negative
-502.0, 151.0, negative
-509.0, 154.0, negative
-541.0, 327.0, negative
-254.0, -282.0, negative
-17.0, 370.0, negative
-511.0, -43.0, negative
-171.0, 201.0, negative
388.0, -36.0, negative
-365.0, 258.0, negative
-416.0, 110.0, negative
-132.0, -317.0, negative
361.0, 7.0, negative
271.0, 1.0, negative
-508.0, 233.0, negative
-48.0, -48.0, negative
57.0, -212.0, negative
-404.0, 36.0, negative
420.0, 349.0, negative
-291.0, -271.0, negative
-48.0, -397.0, negative
-469.0, -116.0, negative
-381.0, 73.0, negative
88.0, 251.0, negative
-428.0, -82.0, negative
108.0, -272.0, negative
70.0, -252.0, negative
355.0, -107.0, negative
327.0, 54.0, negative
-500.0, -331.0, negative
349.0, -177.0, negative
146.0, -387.0, negative
137.0, 401.0, negative
483.0, -410.0, negative
-369.0, -338.0, negative
-434.0, 17.0, negative
-230.0, 136.0, negative
504.0, 391.0, negative
238.0, -276.0, negative
-416.0, 348.0, negative
87.0, 121.0, negative
229.0, -77.0, negative
-395.0, -114.0, negative
-547.0, 198.0, negative
-50.0, 338.0, negative
474.0, 272.0, negative
-424.0, -77.0, negative
-288.0, 70.0, negative
-190.0, 142.0, negative
-254.0, -136.0, negative
281.0, 385.0, negative
-367.0, -276.0, negative
-378.0, 198.0, negative
0.0, -362.0, negative
-352.0, -35.0, negative
331.0, 308.0, negative
-141.0, 131.0, negative
118.0, 404.0, negative
83.0, -158.0, negative
149.0, 23.0, negative
-149.0, -286.0, negative
405.0, -231.0, negative
492.0, -23.0, negative
-565.0, -371.0, negative
297.0, -294.0, negative
275.0, -257.0, negative
-326.0, 56.0, negative
465.0, 136.0, negative
-368.0, 64.0, negative
475.0, -179.0, negative
-402.0, 72.0, negative
-207.0, 85.0, negative
-476.0, -406.0, negative
-168.0, -234.0, negative
407.0, 347.0, negative
-154.0, 66.0, negative
121.0, -341.0, negative
244.0, 103.0, negative
221.0, -228.0, negative
-181.0, 154.0, negative
302.0, 254.0, negative
517.0, -413.0, negative
464.0, -225.0, negative
417.0, 163.0, negative
459.0, -258.0, negative
-393.0, -285.0, negative
-217.0, 258.0, negative
-185.0, -317.0, negative
-100.0, 165.0, negative
272.0, -116.0, negative
254.0, 305.0, negative
-220.0, -236.0, negative
-285.0, -162.0, negative
-238.0, -389.0, negative
-163.0, 412.0, negative
-144.0, -156.0, negative
366.0, 258.0, negative
79.0, -230.0, negative
370.0, -387.0, negative
-217.0, 389.0, negative
-124.0, -95.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
120.0, -20.0, positive
-150.0, 144.0, positive
-176.0, -268.0, positive
-96.0, -18.0, positive
-373.0, 13.0, positive
-136.0, 172.0, positive
-73.0, -144.0, positive
193.0, -53.0, positive
-230.0, 67.0, positive
-132.0, 357.0, positive
418.0, -257.0, negative
-275.0, 378.0, negative
486.0, -394.0, negative
-185.0, 155.0, negative
233.0, 294.0, negative
-191.0, 397.0, negative
-351.0, -42.0, negative
-510.0, -331.0, negative
-272.0, 53.0, negative
-162.0, -234.0, negative
360.0, 67.0, negative
-346.0, 175.0, negative
-175.0, -40.0, negative
-182.0, -81.0, negative
-76.0, -374.0, negative
403.0, 288.0, negative
-175.0, 41.0, negative
-116.0, -81.0, negative
-212.0, 345.0, negative
438.0, -187.0, negative
20.0, 276.0, negative
-250.0, -85.0, negative
-302.0, 261.0, negative
-173.0, -359.0, negative
91.0, -243.0, negative
-293.0, 124.0, negative
49.0, 354.0, negative
375.0, -203.0, negative
453.0, 138.0, negative
-79.0, 41.0, negative
-395.0, -81.0, negative
-311.0, 114.0, negative
273.0, -282.0, negative
-173.0, -406.0, negative
144.0, -196.0, negative
-340.0, -283.0, negative
-165.0, -358.0, negative
378.0, -286.0, negative
62.0, -332.0, negative
-87.0, 52.0, negative
-175.0, 209.0, negative
-370.0, -215.0, negative
350.0, 193.0, negative
57.0, -216.0, negative
95.0, 397.0, negative
-403.0, -383.0, negative
107.0, -320.0, negative
-351.0, -385.0, negative
136.0, 297.0, negative
482.0, 351.0, negative
462.0, 32.0, negative
-225.0, 57.0, negative
28.0, 139.0, negative
178.0, 28.0, negative
316.0, 235.0, negative
-436.0, 161.0, negative
480.0, 162.0, negative
-191.0, 44.0, negative
-2.0, 404.0, negative
