@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-800-7-30-bi/04clover5z-800-7-30-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-413.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
-186.0, 82.0, positive
168.0, 114.0, positive
152.0, 130.0, positive
251.0, 183.0, positive
117.0, 116.0, positive
116.0, 136.0, positive
158.0, 192.0, positive
161.0, 81.0, positive
-18.0, 135.0, positive
-79.0, 259.0, positive
-37.0, 105.0, positive
-109.0, 267.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
-140.0, 35.0, positive
-127.0, -31.0, positive
-327.0, 0.0, positive
-327.0, 19.0, positive
-342.0, -12.0, positive
-127.0, -196.0, positive
-118.0, -308.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
153.0, 195.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
8.0, -255.0, positive
-70.0, -273.0, positive
-89.0, -295.0, positive
154.0, 195.0, positive
61.0, -63.0, positive
148.0, -127.0, positive
-299.0, 79.0, positive
258.0, -213.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
112.0, -92.0, positive
303.0, -208.0, positive
89.0, -228.0, negative
-320.0, -241.0, negative
447.0, -71.0, negative
495.0, -263.0, negative
-510.0, 236.0, negative
103.0, 202.0, negative
-123.0, 391.0, negative
122.0, -2.0, negative
520.0, -142.0, negative
-148.0, 120.0, negative
-267.0, 106.0, negative
335.0, 170.0, negative
-188.0, -206.0, negative
373.0, 107.0, negative
-504.0, 44.0, negative
-319.0, -122.0, negative
-408.0, -151.0, negative
-115.0, 71.0, negative
109.0, -193.0, negative
203.0, 366.0, negative
-173.0, 371.0, negative
381.0, 275.0, negative
330.0, 376.0, negative
292.0, -273.0, negative
-165.0, -98.0, negative
191.0, 341.0, negative
-432.0, 155.0, negative
365.0, -248.0, negative
-45.0, -382.0, negative
-359.0, 245.0, negative
-297.0, -283.0, negative
-501.0, 358.0, negative
497.0, -139.0, negative
-397.0, -317.0, negative
-441.0, 297.0, negative
465.0, -11.0, negative
317.0, 407.0, negative
22.0, 96.0, negative
38.0, 72.0, negative
2.0, 385.0, negative
69.0, 316.0, negative
231.0, 235.0, negative
43.0, 338.0, negative
508.0, 166.0, negative
-419.0, -345.0, negative
44.0, -283.0, negative
87.0, 347.0, negative
-293.0, 313.0, negative
218.0, -102.0, negative
299.0, 5.0, negative
-526.0, -187.0, negative
-446.0, 369.0, negative
