@relation  04clover5z-800-7-30-BI-5-5tra
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-79.0, 259.0, positive
-109.0, -306.0, positive
-325.0, -28.0, positive
60.0, 60.0, positive
275.0, -214.0, positive
-30.0, 111.0, positive
117.0, 116.0, positive
8.0, -250.0, positive
270.0, 190.0, positive
158.0, 192.0, positive
-27.0, 180.0, positive
-230.0, 67.0, positive
61.0, -63.0, positive
-87.0, -39.0, positive
-367.0, 12.0, positive
148.0, -127.0, positive
250.0, -157.0, positive
-112.0, -360.0, positive
-147.0, 264.0, positive
105.0, 24.0, positive
35.0, -326.0, negative
-422.0, 333.0, negative
420.0, 337.0, negative
-286.0, 343.0, negative
163.0, -195.0, negative
393.0, -382.0, negative
209.0, 379.0, negative
-450.0, 291.0, negative
-402.0, 349.0, negative
263.0, 69.0, negative
-434.0, 83.0, negative
330.0, -183.0, negative
143.0, -280.0, negative
-130.0, -69.0, negative
504.0, -365.0, negative
-142.0, -151.0, negative
-501.0, 246.0, negative
-462.0, -108.0, negative
57.0, -216.0, negative
481.0, 52.0, negative
-145.0, 114.0, negative
494.0, 362.0, negative
-185.0, 155.0, negative
-351.0, -42.0, negative
-361.0, -238.0, negative
178.0, 28.0, negative
231.0, 235.0, negative
432.0, 177.0, negative
83.0, -158.0, negative
103.0, 202.0, negative
47.0, -399.0, negative
459.0, -258.0, negative
365.0, -248.0, negative
524.0, 102.0, negative
-14.0, 214.0, negative
-517.0, 83.0, negative
-403.0, -298.0, negative
-346.0, 175.0, negative
-6.0, 334.0, negative
-45.0, -382.0, negative
477.0, -71.0, negative
198.0, 227.0, negative
187.0, -244.0, negative
49.0, 354.0, negative
338.0, 71.0, negative
457.0, 26.0, negative
-455.0, -381.0, negative
-179.0, -75.0, negative
-24.0, -270.0, negative
342.0, 186.0, negative
-499.0, 368.0, negative
441.0, -174.0, negative
-480.0, -337.0, negative
-348.0, 384.0, negative
251.0, -270.0, negative
-46.0, 344.0, negative
418.0, -257.0, negative
-470.0, -212.0, negative
136.0, 22.0, negative
-366.0, 73.0, negative
407.0, 2.0, negative
364.0, -175.0, negative
-264.0, 138.0, negative
257.0, 118.0, negative
486.0, 288.0, negative
-428.0, -82.0, negative
-265.0, -112.0, negative
-238.0, -389.0, negative
-272.0, 222.0, negative
-462.0, -9.0, negative
373.0, 107.0, negative
270.0, -29.0, negative
-165.0, -358.0, negative
452.0, 273.0, negative
34.0, 274.0, negative
-166.0, 260.0, negative
329.0, -299.0, negative
49.0, -94.0, negative
-287.0, 89.0, negative
-132.0, -325.0, negative
137.0, 350.0, negative
488.0, -412.0, negative
-395.0, 184.0, negative
187.0, -70.0, negative
-173.0, 371.0, negative
-373.0, -123.0, negative
137.0, 401.0, negative
146.0, -387.0, negative
-165.0, -98.0, negative
-384.0, -349.0, negative
-537.0, 348.0, negative
83.0, 249.0, negative
-82.0, 73.0, negative
-550.0, -70.0, negative
317.0, -341.0, negative
268.0, 307.0, negative
-401.0, -12.0, negative
370.0, -387.0, negative
330.0, 376.0, negative
-285.0, -162.0, negative
-485.0, -175.0, negative
-311.0, 114.0, negative
38.0, 72.0, negative
-226.0, 75.0, negative
366.0, 394.0, negative
452.0, -133.0, negative
-504.0, 44.0, negative
199.0, -290.0, negative
525.0, 408.0, negative
-175.0, 41.0, negative
413.0, -120.0, negative
512.0, 235.0, negative
-416.0, 110.0, negative
-409.0, -161.0, negative
-490.0, -309.0, negative
-221.0, -273.0, negative
-198.0, -237.0, negative
465.0, 136.0, negative
-122.0, 410.0, negative
-433.0, -328.0, negative
476.0, -54.0, negative
403.0, 288.0, negative
-18.0, 406.0, negative
206.0, 320.0, negative
369.0, 224.0, negative
73.0, 372.0, negative
40.0, -292.0, negative
-249.0, 349.0, negative
-297.0, -283.0, negative
-557.0, 273.0, negative
-217.0, 389.0, negative
-58.0, -49.0, negative
-502.0, 151.0, negative
-420.0, -36.0, negative
91.0, -243.0, negative
-365.0, 258.0, negative
-174.0, -214.0, negative
-288.0, 153.0, negative
-573.0, 56.0, negative
247.0, -94.0, negative
