@relation  04clover5z-800-7-30-BI-5-5tra
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-95.0, 170.0, positive
-128.0, -330.0, positive
-327.0, 19.0, positive
27.0, 76.0, positive
303.0, -208.0, positive
-35.0, 11.0, positive
116.0, 136.0, positive
-28.0, -146.0, positive
251.0, 183.0, positive
223.0, 96.0, positive
-50.0, 166.0, positive
-186.0, 82.0, positive
98.0, -53.0, positive
-51.0, -19.0, positive
-140.0, 35.0, positive
112.0, -92.0, positive
172.0, 85.0, positive
-127.0, -196.0, positive
-73.0, -144.0, positive
168.0, 114.0, positive
89.0, -299.0, negative
-437.0, 298.0, negative
440.0, 345.0, negative
-264.0, 328.0, negative
99.0, -193.0, negative
361.0, -358.0, negative
191.0, 341.0, negative
-389.0, 294.0, negative
-353.0, 358.0, negative
299.0, 5.0, negative
-427.0, 18.0, negative
341.0, -104.0, negative
114.0, -280.0, negative
-116.0, -81.0, negative
504.0, -375.0, negative
-165.0, -131.0, negative
-398.0, 245.0, negative
-478.0, -158.0, negative
79.0, -230.0, negative
472.0, 45.0, negative
-141.0, 131.0, negative
482.0, 351.0, negative
-174.0, 202.0, negative
-331.0, -131.0, negative
-390.0, -231.0, negative
149.0, 23.0, negative
241.0, 313.0, negative
412.0, 135.0, negative
125.0, -154.0, negative
102.0, 160.0, negative
89.0, -396.0, negative
495.0, -263.0, negative
375.0, -203.0, negative
449.0, 53.0, negative
23.0, 212.0, negative
-537.0, 117.0, negative
-393.0, -285.0, negative
-345.0, 189.0, negative
-31.0, 295.0, negative
-54.0, -332.0, negative
470.0, -92.0, negative
180.0, 208.0, negative
223.0, -246.0, negative
28.0, 294.0, negative
328.0, 7.0, negative
465.0, -11.0, negative
-403.0, -383.0, negative
-250.0, -85.0, negative
-60.0, -329.0, negative
348.0, 141.0, negative
-516.0, 331.0, negative
434.0, -232.0, negative
-478.0, -306.0, negative
-332.0, 348.0, negative
199.0, -287.0, negative
-90.0, 367.0, negative
504.0, -261.0, negative
-486.0, -181.0, negative
87.0, 121.0, negative
-361.0, 116.0, negative
420.0, -4.0, negative
355.0, -107.0, negative
-267.0, 106.0, negative
244.0, 103.0, negative
478.0, 351.0, negative
-395.0, -81.0, negative
-214.0, -135.0, negative
-351.0, -385.0, negative
-191.0, 243.0, negative
-435.0, -41.0, negative
312.0, -9.0, negative
361.0, 7.0, negative
-173.0, -406.0, negative
498.0, 226.0, negative
6.0, 242.0, negative
-175.0, 209.0, negative
343.0, -324.0, negative
8.0, -122.0, negative
-297.0, 99.0, negative
-149.0, -286.0, negative
89.0, 323.0, negative
526.0, -377.0, negative
-414.0, 210.0, negative
150.0, -2.0, negative
-132.0, 357.0, negative
-408.0, -151.0, negative
86.0, 403.0, negative
199.0, -316.0, negative
-188.0, -169.0, negative
-367.0, -276.0, negative
-557.0, 360.0, negative
88.0, 323.0, negative
-102.0, 48.0, negative
-534.0, 6.0, negative
266.0, -320.0, negative
263.0, 403.0, negative
-407.0, -25.0, negative
320.0, -388.0, negative
356.0, 390.0, negative
-320.0, -202.0, negative
-532.0, -97.0, negative
-306.0, 161.0, negative
1.0, 138.0, negative
-225.0, 57.0, negative
362.0, 321.0, negative
475.0, -179.0, negative
-492.0, -87.0, negative
275.0, -257.0, negative
476.0, 358.0, negative
-171.0, 201.0, negative
423.0, -1.0, negative
508.0, 166.0, negative
-432.0, 155.0, negative
-379.0, -73.0, negative
-510.0, -331.0, negative
-222.0, -302.0, negative
-188.0, -206.0, negative
492.0, 183.0, negative
-115.0, 371.0, negative
-498.0, -86.0, negative
428.0, 66.0, negative
445.0, 358.0, negative
2.0, 385.0, negative
302.0, 254.0, negative
396.0, 196.0, negative
-191.0, 397.0, negative
13.0, -249.0, negative
-275.0, 378.0, negative
-229.0, -357.0, negative
-533.0, 330.0, negative
-227.0, 303.0, negative
-126.0, -233.0, negative
-436.0, 182.0, negative
-362.0, -27.0, negative
218.0, -102.0, negative
-302.0, 261.0, negative
-294.0, -127.0, negative
-542.0, 401.0, negative
-340.0, -283.0, negative
-100.0, 165.0, negative
