@relation 04clover5z-800-7-30-BI-5-2tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
168.0,114.0,positive
117.0,116.0,positive
116.0,136.0,positive
158.0,192.0,positive
-45.0,202.0,positive
-18.0,135.0,positive
-68.0,157.0,positive
234.0,-237.0,positive
27.0,76.0,positive
117.0,-7.0,positive
-325.0,-28.0,positive
-86.0,21.0,positive
105.0,24.0,positive
-127.0,-196.0,positive
-118.0,-308.0,positive
234.0,249.0,positive
-147.0,264.0,positive
-109.0,-306.0,positive
-112.0,-360.0,positive
258.0,-213.0,positive
-164.0,270.0,negative
495.0,-263.0,negative
-510.0,236.0,negative
-492.0,-87.0,negative
-148.0,120.0,negative
335.0,170.0,negative
60.0,-207.0,negative
-122.0,410.0,negative
-332.0,-61.0,negative
-504.0,44.0,negative
89.0,323.0,negative
-239.0,132.0,negative
-361.0,-238.0,negative
-359.0,245.0,negative
361.0,-358.0,negative
-306.0,161.0,negative
317.0,407.0,negative
88.0,323.0,negative
38.0,72.0,negative
2.0,385.0,negative
69.0,316.0,negative
43.0,338.0,negative
508.0,166.0,negative
87.0,347.0,negative
-198.0,-237.0,negative
218.0,-102.0,negative
175.0,41.0,negative
-526.0,-187.0,negative
-516.0,331.0,negative
-302.0,153.0,negative
492.0,183.0,negative
47.0,-399.0,negative
83.0,249.0,negative
-221.0,-273.0,negative
486.0,-29.0,negative
-46.0,-358.0,negative
76.0,-181.0,negative
-258.0,143.0,negative
-266.0,384.0,negative
112.0,208.0,negative
418.0,-257.0,negative
251.0,-270.0,negative
-533.0,-388.0,negative
-466.0,-17.0,negative
-462.0,-108.0,negative
233.0,294.0,negative
-366.0,73.0,negative
336.0,274.0,negative
-191.0,397.0,negative
291.0,-7.0,negative
-361.0,116.0,negative
-420.0,97.0,negative
441.0,-174.0,negative
362.0,321.0,negative
257.0,118.0,negative
-386.0,175.0,negative
-433.0,-107.0,negative
208.0,21.0,negative
327.0,190.0,negative
-490.0,-309.0,negative
-3.0,353.0,negative
99.0,-193.0,negative
150.0,-2.0,negative
23.0,212.0,negative
-422.0,295.0,negative
199.0,-287.0,negative
-212.0,345.0,negative
-169.0,71.0,negative
438.0,-187.0,negative
-8.0,3.0,negative
365.0,86.0,negative
-250.0,-85.0,negative
-442.0,-377.0,negative
-567.0,-214.0,negative
-472.0,55.0,negative
285.0,77.0,negative
137.0,350.0,negative
532.0,116.0,negative
434.0,-232.0,negative
-541.0,327.0,negative
-257.0,340.0,negative
-171.0,201.0,negative
375.0,-203.0,negative
-546.0,339.0,negative
361.0,7.0,negative
-295.0,372.0,negative
57.0,-212.0,negative
-48.0,-397.0,negative
446.0,312.0,negative
374.0,-203.0,negative
-381.0,73.0,negative
-161.0,-105.0,negative
-331.0,-131.0,negative
327.0,54.0,negative
-229.0,-357.0,negative
89.0,275.0,negative
-500.0,-331.0,negative
146.0,-387.0,negative
483.0,-410.0,negative
-373.0,-123.0,negative
353.0,-185.0,negative
-173.0,-406.0,negative
6.0,242.0,negative
453.0,187.0,negative
62.0,-332.0,negative
297.0,-342.0,negative
-254.0,-136.0,negative
-538.0,229.0,negative
411.0,304.0,negative
281.0,385.0,negative
57.0,-216.0,negative
0.0,-362.0,negative
-352.0,-35.0,negative
-50.0,407.0,negative
83.0,-158.0,negative
-149.0,-286.0,negative
268.0,307.0,negative
-501.0,-122.0,negative
-493.0,-354.0,negative
275.0,-257.0,negative
199.0,-316.0,negative
-207.0,85.0,negative
412.0,135.0,negative
-341.0,203.0,negative
407.0,347.0,negative
525.0,408.0,negative
244.0,103.0,negative
221.0,-228.0,negative
-181.0,154.0,negative
-401.0,-12.0,negative
-220.0,-236.0,negative
-174.0,-214.0,negative
-165.0,-131.0,negative
366.0,258.0,negative
-217.0,389.0,negative
-123.0,-62.0,negative
28.0,294.0,negative
-460.0,245.0,negative
-124.0,-95.0,negative
-239.0,221.0,negative
