@relation 04clover5z-800-7-30-BI-5-3tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
152.0,130.0,positive
52.0,55.0,positive
161.0,81.0,positive
-27.0,180.0,positive
-95.0,170.0,positive
-140.0,35.0,positive
-127.0,-31.0,positive
-145.0,5.0,positive
-78.0,-189.0,positive
5.0,-63.0,positive
-164.0,-253.0,positive
8.0,-250.0,positive
154.0,195.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
250.0,-157.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
112.0,-92.0,positive
171.0,-116.0,positive
-226.0,75.0,negative
164.0,390.0,negative
447.0,-71.0,negative
218.0,-18.0,negative
410.0,-174.0,negative
122.0,-2.0,negative
422.0,283.0,negative
520.0,-142.0,negative
-382.0,-31.0,negative
-517.0,83.0,negative
25.0,-408.0,negative
-319.0,-122.0,negative
-408.0,-151.0,negative
-5.0,282.0,negative
203.0,366.0,negative
-132.0,-325.0,negative
-58.0,-49.0,negative
-436.0,182.0,negative
222.0,-267.0,negative
241.0,313.0,negative
-297.0,-283.0,negative
-395.0,184.0,negative
-501.0,358.0,negative
497.0,-139.0,negative
-134.0,-96.0,negative
-159.0,-152.0,negative
44.0,-283.0,negative
-205.0,389.0,negative
109.0,379.0,negative
-132.0,357.0,negative
90.0,367.0,negative
199.0,-290.0,negative
-455.0,-381.0,negative
-121.0,404.0,negative
364.0,-175.0,negative
-2.0,322.0,negative
102.0,160.0,negative
-370.0,274.0,negative
-325.0,-206.0,negative
-403.0,-298.0,negative
-257.0,-341.0,negative
86.0,-139.0,negative
263.0,403.0,negative
-185.0,155.0,negative
-142.0,-151.0,negative
452.0,-133.0,negative
174.0,-220.0,negative
180.0,208.0,negative
-446.0,-117.0,negative
-272.0,53.0,negative
464.0,-43.0,negative
73.0,372.0,negative
209.0,379.0,negative
-450.0,291.0,negative
-183.0,-264.0,negative
408.0,-183.0,negative
494.0,344.0,negative
488.0,-412.0,negative
211.0,328.0,negative
187.0,-244.0,negative
-182.0,-81.0,negative
-76.0,-374.0,negative
-435.0,-41.0,negative
457.0,26.0,negative
330.0,-197.0,negative
-362.0,-27.0,negative
520.0,317.0,negative
-484.0,28.0,negative
-116.0,-81.0,negative
-557.0,273.0,negative
372.0,-258.0,negative
-297.0,99.0,negative
-227.0,303.0,negative
504.0,-261.0,negative
4.0,-297.0,negative
476.0,358.0,negative
-485.0,-175.0,negative
-332.0,183.0,negative
-306.0,113.0,negative
-397.0,-201.0,negative
-512.0,377.0,negative
-531.0,81.0,negative
125.0,-154.0,negative
377.0,6.0,negative
285.0,401.0,negative
-293.0,124.0,negative
-509.0,154.0,negative
-17.0,370.0,negative
49.0,354.0,negative
-79.0,41.0,negative
-395.0,-81.0,negative
46.0,-128.0,negative
-291.0,-271.0,negative
-384.0,-195.0,negative
-481.0,373.0,negative
273.0,-282.0,negative
88.0,251.0,negative
70.0,-252.0,negative
349.0,-177.0,negative
-369.0,-338.0,negative
457.0,10.0,negative
-522.0,-258.0,negative
87.0,121.0,negative
245.0,111.0,negative
229.0,-77.0,negative
-547.0,198.0,negative
374.0,-200.0,negative
86.0,403.0,negative
478.0,351.0,negative
-224.0,-304.0,negative
-370.0,-215.0,negative
-426.0,314.0,negative
95.0,397.0,negative
-141.0,131.0,negative
-565.0,-371.0,negative
385.0,384.0,negative
-351.0,-385.0,negative
297.0,-294.0,negative
301.0,122.0,negative
-478.0,-158.0,negative
275.0,45.0,negative
410.0,-366.0,negative
-503.0,-21.0,negative
-358.0,-47.0,negative
28.0,139.0,negative
417.0,163.0,negative
-436.0,161.0,negative
470.0,-92.0,negative
71.0,-391.0,negative
-185.0,-317.0,negative
455.0,33.0,negative
272.0,-116.0,negative
254.0,305.0,negative
480.0,162.0,negative
370.0,-387.0,negative
317.0,-341.0,negative
472.0,45.0,negative
-440.0,-397.0,negative
163.0,-195.0,negative
-115.0,379.0,negative
