@relation  04clover5z-800-7-30-BI-5-5tra
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-413.0,413.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
-68.0, 157.0, positive
-118.0, -308.0, positive
-342.0, -12.0, positive
71.0, 76.0, positive
234.0, -237.0, positive
-18.0, 135.0, positive
152.0, 130.0, positive
-32.0, -226.0, positive
334.0, 258.0, positive
153.0, 195.0, positive
-40.0, 162.0, positive
-145.0, 5.0, positive
32.0, -29.0, positive
-127.0, -31.0, positive
-139.0, 113.0, positive
222.0, -141.0, positive
175.0, 87.0, positive
-164.0, -253.0, positive
-60.0, 19.0, positive
161.0, 81.0, positive
99.0, -348.0, negative
-418.0, 295.0, negative
407.0, 347.0, negative
-291.0, 263.0, negative
107.0, -207.0, negative
397.0, -323.0, negative
203.0, 366.0, negative
-417.0, 336.0, negative
-371.0, 371.0, negative
271.0, 1.0, negative
-434.0, 17.0, negative
349.0, -177.0, negative
109.0, -292.0, negative
-134.0, -96.0, negative
486.0, -394.0, negative
-134.0, -119.0, negative
-508.0, 233.0, negative
-501.0, -122.0, negative
72.0, -226.0, negative
475.0, 42.0, negative
-148.0, 120.0, negative
494.0, 344.0, negative
-176.0, 193.0, negative
-352.0, -35.0, negative
-357.0, -240.0, negative
175.0, 41.0, negative
233.0, 294.0, negative
453.0, 187.0, negative
86.0, -139.0, negative
94.0, 177.0, negative
0.0, -362.0, negative
471.0, -293.0, negative
374.0, -203.0, negative
502.0, 9.0, negative
0.0, 178.0, negative
-510.0, 67.0, negative
-424.0, -318.0, negative
-386.0, 175.0, negative
-5.0, 282.0, negative
-76.0, -374.0, negative
464.0, -43.0, negative
200.0, 193.0, negative
208.0, -254.0, negative
69.0, 316.0, negative
346.0, 76.0, negative
457.0, 10.0, negative
-405.0, -383.0, negative
-175.0, -40.0, negative
-13.0, -322.0, negative
335.0, 170.0, negative
-481.0, 373.0, negative
410.0, -174.0, negative
-533.0, -388.0, negative
-356.0, 393.0, negative
273.0, -282.0, negative
-39.0, 350.0, negative
405.0, -231.0, negative
-426.0, -244.0, negative
135.0, 29.0, negative
-402.0, 72.0, negative
411.0, 46.0, negative
302.0, -183.0, negative
-230.0, 136.0, negative
245.0, 111.0, negative
518.0, 297.0, negative
-433.0, -107.0, negative
-256.0, -182.0, negative
-234.0, -363.0, negative
-287.0, 241.0, negative
-484.0, 18.0, negative
360.0, 67.0, negative
303.0, -81.0, negative
-186.0, -348.0, negative
446.0, 312.0, negative
45.0, 276.0, negative
-159.0, 324.0, negative
297.0, -294.0, negative
28.0, -139.0, negative
-301.0, 92.0, negative
-140.0, -284.0, negative
89.0, 275.0, negative
504.0, -387.0, negative
-341.0, 203.0, negative
229.0, -40.0, negative
-163.0, 412.0, negative
-393.0, -154.0, negative
95.0, 397.0, negative
98.0, -364.0, negative
-104.0, -121.0, negative
-338.0, -334.0, negative
-541.0, 327.0, negative
88.0, 251.0, negative
-115.0, 71.0, negative
-511.0, -43.0, negative
305.0, -369.0, negative
285.0, 401.0, negative
-410.0, 90.0, negative
324.0, -395.0, negative
354.0, 379.0, negative
-319.0, -122.0, negative
-567.0, -214.0, negative
-302.0, 153.0, negative
28.0, 139.0, negative
-207.0, 85.0, negative
349.0, 354.0, negative
497.0, -145.0, negative
-570.0, 38.0, negative
280.0, -266.0, negative
453.0, 395.0, negative
-79.0, 41.0, negative
388.0, -36.0, negative
532.0, 294.0, negative
-430.0, 111.0, negative
-320.0, -241.0, negative
-507.0, -324.0, negative
-224.0, -304.0, negative
-168.0, -234.0, negative
480.0, 162.0, negative
-115.0, 379.0, negative
-385.0, -405.0, negative
486.0, -29.0, negative
381.0, 275.0, negative
-17.0, 370.0, negative
87.0, 347.0, negative
316.0, 235.0, negative
-134.0, 340.0, negative
70.0, -252.0, negative
-266.0, 384.0, negative
-249.0, -189.0, negative
-543.0, 207.0, negative
-193.0, 312.0, negative
-8.0, 3.0, negative
-436.0, 161.0, negative
-382.0, -31.0, negative
5.0, -169.0, negative
-374.0, 279.0, negative
-228.0, -189.0, negative
-340.0, 143.0, negative
-417.0, 213.0, negative
465.0, 342.0, negative
