@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-600-5-30-bi/paw02a-600-5-30-bi
@attribute a0 real [-63.0, 760.0]
@attribute a1 real [67.0, 992.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
613.0, 734.0, positive
415.0, 294.0, positive
419.0, 390.0, positive
298.0, 485.0, positive
490.0, 360.0, positive
509.0, 848.0, positive
399.0, 280.0, positive
403.0, 352.0, positive
465.0, 350.0, positive
301.0, 479.0, positive
514.0, 233.0, positive
399.0, 335.0, positive
125.0, 408.0, positive
441.0, 358.0, positive
445.0, 775.0, positive
434.0, 680.0, positive
515.0, 751.0, positive
390.0, 626.0, positive
435.0, 629.0, positive
476.0, 702.0, positive
427.0, 605.0, positive
517.0, 630.0, positive
461.0, 661.0, positive
518.0, 638.0, positive
463.0, 778.0, positive
342.0, 463.0, positive
488.0, 649.0, positive
287.0, 383.0, positive
252.0, 459.0, positive
263.0, 553.0, positive
501.0, 497.0, positive
292.0, 545.0, positive
274.0, 410.0, positive
590.0, 722.0, positive
247.0, 461.0, positive
111.0, 601.0, positive
140.0, 617.0, positive
299.0, 549.0, positive
320.0, 449.0, positive
283.0, 541.0, positive
220.0, 479.0, positive
731.0, 934.0, negative
482.0, 182.0, negative
98.0, 969.0, negative
141.0, 505.0, negative
241.0, 832.0, negative
66.0, 804.0, negative
719.0, 449.0, negative
43.0, 654.0, negative
188.0, 122.0, negative
455.0, 526.0, negative
678.0, 847.0, negative
686.0, 728.0, negative
751.0, 369.0, negative
164.0, 649.0, negative
613.0, 720.0, negative
160.0, 778.0, negative
78.0, 494.0, negative
384.0, 491.0, negative
382.0, 71.0, negative
641.0, 649.0, negative
125.0, 392.0, negative
58.0, 359.0, negative
359.0, 846.0, negative
314.0, 651.0, negative
185.0, 677.0, negative
234.0, 945.0, negative
386.0, 836.0, negative
231.0, 746.0, negative
581.0, 222.0, negative
165.0, 403.0, negative
94.0, 263.0, negative
265.0, 164.0, negative
-8.0, 942.0, negative
692.0, 916.0, negative
443.0, 488.0, negative
529.0, 229.0, negative
635.0, 250.0, negative
95.0, 803.0, negative
319.0, 791.0, negative
142.0, 212.0, negative
636.0, 970.0, negative
754.0, 644.0, negative
734.0, 373.0, negative
197.0, 190.0, negative
734.0, 366.0, negative
318.0, 627.0, negative
632.0, 127.0, negative
34.0, 862.0, negative
739.0, 120.0, negative
710.0, 516.0, negative
600.0, 985.0, negative
748.0, 215.0, negative
639.0, 780.0, negative
365.0, 961.0, negative
73.0, 859.0, negative
659.0, 749.0, negative
174.0, 965.0, negative
106.0, 742.0, negative
244.0, 359.0, negative
51.0, 142.0, negative
396.0, 212.0, negative
210.0, 965.0, negative
264.0, 930.0, negative
730.0, 734.0, negative
656.0, 403.0, negative
635.0, 333.0, negative
667.0, 532.0, negative
549.0, 800.0, negative
329.0, 127.0, negative
362.0, 890.0, negative
-37.0, 588.0, negative
255.0, 657.0, negative
329.0, 783.0, negative
-8.0, 432.0, negative
739.0, 773.0, negative
675.0, 241.0, negative
372.0, 543.0, negative
158.0, 953.0, negative
48.0, 902.0, negative
353.0, 168.0, negative
725.0, 87.0, negative
224.0, 139.0, negative
121.0, 298.0, negative
668.0, 453.0, negative
123.0, 323.0, negative
483.0, 115.0, negative
239.0, 821.0, negative
243.0, 917.0, negative
562.0, 171.0, negative
73.0, 469.0, negative
445.0, 201.0, negative
68.0, 653.0, negative
733.0, 878.0, negative
710.0, 912.0, negative
50.0, 488.0, negative
623.0, 687.0, negative
33.0, 587.0, negative
349.0, 984.0, negative
757.0, 971.0, negative
259.0, 211.0, negative
90.0, 612.0, negative
257.0, 359.0, negative
700.0, 380.0, negative
94.0, 660.0, negative
45.0, 549.0, negative
101.0, 481.0, negative
692.0, 334.0, negative
596.0, 644.0, negative
286.0, 745.0, negative
352.0, 769.0, negative
414.0, 919.0, negative
30.0, 398.0, negative
424.0, 797.0, negative
61.0, 100.0, negative
503.0, 450.0, negative
75.0, 726.0, negative
709.0, 480.0, negative
418.0, 946.0, negative
40.0, 409.0, negative
389.0, 164.0, negative
519.0, 553.0, negative
667.0, 323.0, negative
378.0, 514.0, negative
172.0, 325.0, negative
619.0, 166.0, negative
351.0, 532.0, negative
105.0, 726.0, negative
727.0, 67.0, negative
521.0, 896.0, negative
607.0, 743.0, negative
149.0, 629.0, negative
5.0, 151.0, negative
739.0, 96.0, negative
-2.0, 183.0, negative
383.0, 251.0, negative
503.0, 255.0, negative
475.0, 526.0, negative
84.0, 842.0, negative
-62.0, 575.0, negative
293.0, 879.0, negative
664.0, 852.0, negative
73.0, 202.0, negative
676.0, 524.0, negative
677.0, 906.0, negative
511.0, 784.0, negative
205.0, 916.0, negative
-51.0, 836.0, negative
641.0, 240.0, negative
26.0, 452.0, negative
379.0, 838.0, negative
40.0, 623.0, negative
135.0, 657.0, negative
636.0, 626.0, negative
674.0, 935.0, negative
63.0, 920.0, negative
34.0, 107.0, negative
100.0, 931.0, negative
429.0, 552.0, negative
656.0, 144.0, negative
11.0, 592.0, negative
760.0, 660.0, negative
645.0, 537.0, negative
431.0, 257.0, negative
576.0, 979.0, negative
7.0, 186.0, negative
442.0, 459.0, negative
-39.0, 895.0, negative
174.0, 213.0, negative
171.0, 910.0, negative
-17.0, 480.0, negative
656.0, 101.0, negative
235.0, 755.0, negative
652.0, 489.0, negative
68.0, 438.0, negative
-43.0, 909.0, negative
-17.0, 604.0, negative
729.0, 71.0, negative
633.0, 538.0, negative
570.0, 748.0, negative
-15.0, 791.0, negative
62.0, 570.0, negative
51.0, 860.0, negative
372.0, 601.0, negative
146.0, 225.0, negative
131.0, 657.0, negative
521.0, 407.0, negative
14.0, 399.0, negative
