@relation paw02a-600-5-30-BI-5-4tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
358.0,400.0,positive
415.0,294.0,positive
422.0,495.0,positive
325.0,329.0,positive
347.0,386.0,positive
399.0,335.0,positive
475.0,401.0,positive
433.0,684.0,positive
301.0,632.0,positive
517.0,630.0,positive
463.0,778.0,positive
287.0,383.0,positive
222.0,545.0,positive
234.0,433.0,positive
292.0,545.0,positive
307.0,515.0,positive
247.0,461.0,positive
111.0,601.0,positive
192.0,576.0,positive
338.0,524.0,positive
719.0,449.0,negative
43.0,654.0,negative
-56.0,837.0,negative
517.0,888.0,negative
678.0,847.0,negative
613.0,720.0,negative
373.0,563.0,negative
659.0,181.0,negative
382.0,71.0,negative
430.0,575.0,negative
223.0,298.0,negative
115.0,460.0,negative
80.0,447.0,negative
386.0,836.0,negative
609.0,950.0,negative
94.0,263.0,negative
754.0,644.0,negative
197.0,190.0,negative
365.0,961.0,negative
534.0,483.0,negative
428.0,918.0,negative
145.0,880.0,negative
138.0,700.0,negative
264.0,930.0,negative
730.0,734.0,negative
512.0,203.0,negative
635.0,333.0,negative
64.0,364.0,negative
329.0,806.0,negative
67.0,630.0,negative
-37.0,588.0,negative
-63.0,592.0,negative
329.0,783.0,negative
-8.0,432.0,negative
335.0,739.0,negative
372.0,543.0,negative
158.0,953.0,negative
48.0,902.0,negative
486.0,513.0,negative
63.0,195.0,negative
722.0,588.0,negative
239.0,821.0,negative
562.0,171.0,negative
430.0,194.0,negative
710.0,912.0,negative
33.0,587.0,negative
349.0,984.0,negative
757.0,971.0,negative
225.0,703.0,negative
259.0,211.0,negative
257.0,359.0,negative
580.0,520.0,negative
700.0,380.0,negative
45.0,549.0,negative
289.0,806.0,negative
302.0,719.0,negative
414.0,919.0,negative
709.0,480.0,negative
27.0,855.0,negative
242.0,266.0,negative
40.0,409.0,negative
389.0,164.0,negative
755.0,784.0,negative
172.0,325.0,negative
149.0,629.0,negative
739.0,96.0,negative
470.0,200.0,negative
166.0,684.0,negative
704.0,558.0,negative
755.0,106.0,negative
-62.0,575.0,negative
293.0,879.0,negative
695.0,931.0,negative
-51.0,836.0,negative
690.0,319.0,negative
717.0,130.0,negative
222.0,816.0,negative
437.0,138.0,negative
115.0,734.0,negative
674.0,935.0,negative
-32.0,620.0,negative
714.0,200.0,negative
431.0,257.0,negative
576.0,979.0,negative
171.0,910.0,negative
656.0,101.0,negative
68.0,438.0,negative
-17.0,604.0,negative
37.0,863.0,negative
-15.0,791.0,negative
51.0,860.0,negative
131.0,657.0,negative
607.0,590.0,negative
430.0,838.0,negative
-9.0,158.0,negative
316.0,927.0,negative
39.0,549.0,negative
52.0,906.0,negative
-25.0,240.0,negative
627.0,321.0,negative
