@relation paw02a-600-5-30-BI-5-3tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
419.0,390.0,positive
298.0,485.0,positive
406.0,302.0,positive
259.0,656.0,positive
445.0,775.0,positive
418.0,591.0,positive
411.0,757.0,positive
421.0,666.0,positive
252.0,459.0,positive
175.0,563.0,positive
263.0,553.0,positive
274.0,410.0,positive
159.0,507.0,positive
190.0,463.0,positive
140.0,617.0,positive
299.0,549.0,positive
322.0,567.0,positive
343.0,662.0,positive
220.0,479.0,positive
253.0,516.0,positive
-40.0,979.0,negative
696.0,448.0,negative
302.0,611.0,negative
188.0,122.0,negative
455.0,526.0,negative
244.0,892.0,negative
160.0,778.0,negative
419.0,790.0,negative
-22.0,623.0,negative
641.0,649.0,negative
125.0,392.0,negative
58.0,359.0,negative
185.0,677.0,negative
234.0,945.0,negative
296.0,640.0,negative
41.0,703.0,negative
38.0,734.0,negative
692.0,916.0,negative
529.0,229.0,negative
635.0,250.0,negative
330.0,101.0,negative
436.0,120.0,negative
68.0,736.0,negative
734.0,373.0,negative
734.0,366.0,negative
24.0,271.0,negative
632.0,127.0,negative
34.0,862.0,negative
739.0,120.0,negative
710.0,516.0,negative
639.0,780.0,negative
174.0,965.0,negative
464.0,562.0,negative
-41.0,761.0,negative
272.0,981.0,negative
726.0,496.0,negative
549.0,800.0,negative
329.0,127.0,negative
-51.0,933.0,negative
591.0,115.0,negative
111.0,155.0,negative
675.0,241.0,negative
668.0,453.0,negative
171.0,147.0,negative
73.0,469.0,negative
445.0,201.0,negative
94.0,660.0,negative
671.0,395.0,negative
182.0,623.0,negative
286.0,745.0,negative
352.0,769.0,negative
396.0,129.0,negative
143.0,386.0,negative
61.0,100.0,negative
503.0,450.0,negative
296.0,941.0,negative
519.0,954.0,negative
667.0,323.0,negative
378.0,514.0,negative
105.0,726.0,negative
-2.0,183.0,negative
360.0,925.0,negative
475.0,526.0,negative
84.0,842.0,negative
195.0,230.0,negative
2.0,561.0,negative
511.0,784.0,negative
-32.0,420.0,negative
357.0,532.0,negative
2.0,550.0,negative
739.0,236.0,negative
379.0,838.0,negative
636.0,626.0,negative
-17.0,951.0,negative
325.0,236.0,negative
138.0,822.0,negative
656.0,144.0,negative
44.0,278.0,negative
687.0,269.0,negative
685.0,712.0,negative
144.0,668.0,negative
-15.0,702.0,negative
174.0,213.0,negative
235.0,755.0,negative
400.0,926.0,negative
-43.0,909.0,negative
264.0,173.0,negative
143.0,946.0,negative
139.0,632.0,negative
52.0,827.0,negative
318.0,258.0,negative
698.0,589.0,negative
415.0,246.0,negative
628.0,409.0,negative
723.0,70.0,negative
88.0,150.0,negative
704.0,541.0,negative
548.0,423.0,negative
191.0,682.0,negative
-14.0,165.0,negative
