@relation paw02a-600-5-30-BI-5-5tst
@attribute a0 real[-63.0,760.0]
@attribute a1 real[67.0,992.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
404.0,387.0,positive
527.0,363.0,positive
268.0,325.0,positive
316.0,366.0,positive
502.0,350.0,positive
349.0,339.0,positive
386.0,409.0,positive
366.0,348.0,positive
400.0,683.0,positive
395.0,727.0,positive
349.0,757.0,positive
371.0,728.0,positive
541.0,647.0,positive
301.0,267.0,positive
538.0,808.0,positive
229.0,437.0,positive
331.0,450.0,positive
249.0,410.0,positive
255.0,412.0,positive
282.0,501.0,positive
180.0,407.0,negative
751.0,637.0,negative
430.0,273.0,negative
124.0,259.0,negative
209.0,259.0,negative
732.0,234.0,negative
669.0,334.0,negative
-2.0,431.0,negative
-61.0,572.0,negative
760.0,858.0,negative
-12.0,579.0,negative
277.0,609.0,negative
647.0,837.0,negative
615.0,609.0,negative
543.0,880.0,negative
67.0,174.0,negative
429.0,891.0,negative
395.0,908.0,negative
742.0,716.0,negative
526.0,414.0,negative
586.0,535.0,negative
-28.0,319.0,negative
30.0,943.0,negative
398.0,81.0,negative
430.0,940.0,negative
426.0,809.0,negative
198.0,223.0,negative
121.0,867.0,negative
744.0,645.0,negative
86.0,514.0,negative
54.0,765.0,negative
87.0,837.0,negative
165.0,960.0,negative
347.0,796.0,negative
182.0,992.0,negative
550.0,227.0,negative
750.0,862.0,negative
58.0,349.0,negative
-33.0,94.0,negative
15.0,509.0,negative
286.0,393.0,negative
18.0,407.0,negative
-9.0,805.0,negative
537.0,858.0,negative
150.0,914.0,negative
40.0,162.0,negative
50.0,638.0,negative
634.0,889.0,negative
493.0,283.0,negative
389.0,836.0,negative
-16.0,158.0,negative
394.0,202.0,negative
-40.0,924.0,negative
568.0,907.0,negative
160.0,589.0,negative
194.0,638.0,negative
732.0,915.0,negative
347.0,748.0,negative
306.0,110.0,negative
490.0,430.0,negative
659.0,547.0,negative
745.0,793.0,negative
610.0,218.0,negative
93.0,498.0,negative
381.0,766.0,negative
512.0,207.0,negative
310.0,864.0,negative
237.0,609.0,negative
629.0,968.0,negative
730.0,949.0,negative
142.0,640.0,negative
193.0,869.0,negative
367.0,196.0,negative
1.0,333.0,negative
234.0,127.0,negative
-2.0,199.0,negative
82.0,740.0,negative
466.0,921.0,negative
-34.0,537.0,negative
-11.0,698.0,negative
643.0,302.0,negative
77.0,138.0,negative
701.0,685.0,negative
53.0,652.0,negative
470.0,215.0,negative
572.0,231.0,negative
677.0,921.0,negative
696.0,879.0,negative
77.0,310.0,negative
4.0,947.0,negative
643.0,301.0,negative
160.0,350.0,negative
44.0,436.0,negative
116.0,381.0,negative
277.0,945.0,negative
624.0,330.0,negative
85.0,391.0,negative
234.0,73.0,negative
-36.0,919.0,negative
541.0,220.0,negative
