@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
-186.0, 82.0, positive
175.0, 87.0, positive
31.0, 187.0, positive
335.0, 170.0, positive
52.0, 55.0, positive
251.0, 183.0, positive
117.0, 116.0, positive
60.0, 60.0, positive
-18.0, 135.0, positive
-50.0, 166.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-40.0, 162.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
-325.0, -28.0, positive
-86.0, 21.0, positive
189.0, 35.0, positive
-127.0, -31.0, positive
-305.0, -74.0, positive
-367.0, 12.0, positive
-327.0, 0.0, positive
105.0, 24.0, positive
-145.0, 5.0, positive
-327.0, 19.0, positive
-222.0, 7.0, positive
-342.0, -12.0, positive
334.0, 258.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
8.0, -255.0, positive
-164.0, -253.0, positive
-70.0, -273.0, positive
154.0, 195.0, positive
239.0, -209.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
32.0, -96.0, positive
-167.0, 403.0, positive
98.0, -53.0, positive
-120.0, 94.0, positive
-123.0, 391.0, positive
-165.0, -98.0, negative
-361.0, -238.0, negative
338.0, 71.0, negative
365.0, -248.0, negative
98.0, -364.0, negative
-395.0, 184.0, negative
-222.0, -302.0, negative
504.0, -365.0, negative
317.0, 407.0, negative
88.0, 323.0, negative
516.0, -280.0, negative
-134.0, -96.0, negative
369.0, 224.0, negative
69.0, 316.0, negative
231.0, 235.0, negative
396.0, 196.0, negative
-254.0, 389.0, negative
508.0, 166.0, negative
135.0, 29.0, negative
-419.0, -345.0, negative
-293.0, 313.0, negative
-446.0, 369.0, negative
-132.0, 357.0, negative
47.0, -399.0, negative
90.0, 367.0, negative
199.0, -290.0, negative
83.0, 249.0, negative
-455.0, -381.0, negative
107.0, -207.0, negative
-401.0, -147.0, negative
101.0, 186.0, negative
-280.0, -387.0, negative
486.0, -29.0, negative
407.0, 2.0, negative
-46.0, -358.0, negative
-557.0, 360.0, negative
-398.0, 90.0, negative
-338.0, -334.0, negative
-258.0, 143.0, negative
-414.0, 210.0, negative
-145.0, 114.0, negative
40.0, 152.0, negative
-370.0, 274.0, negative
-498.0, -86.0, negative
-243.0, 413.0, negative
-249.0, 349.0, negative
-13.0, -322.0, negative
-186.0, -348.0, negative
-409.0, -161.0, negative
-325.0, -206.0, negative
-104.0, -121.0, negative
266.0, -320.0, negative
-228.0, -189.0, negative
-389.0, -53.0, negative
263.0, 403.0, negative
496.0, 311.0, negative
348.0, 141.0, negative
-442.0, 51.0, negative
-18.0, 406.0, negative
-185.0, 155.0, negative
233.0, 294.0, negative
-140.0, -284.0, negative
336.0, 274.0, negative
-142.0, -151.0, negative
452.0, -133.0, negative
-361.0, 116.0, negative
28.0, -139.0, negative
-420.0, 97.0, negative
441.0, -174.0, negative
34.0, 274.0, negative
-363.0, 174.0, negative
40.0, -292.0, negative
-243.0, 84.0, negative
-14.0, 214.0, negative
-39.0, 350.0, negative
43.0, -357.0, negative
196.0, 254.0, negative
180.0, 208.0, negative
-446.0, -117.0, negative
-386.0, 175.0, negative
73.0, 372.0, negative
-90.0, 367.0, negative
-450.0, 291.0, negative
-162.0, -234.0, negative
35.0, -326.0, negative
526.0, 228.0, negative
76.0, -164.0, negative
-256.0, -182.0, negative
0.0, 178.0, negative
494.0, 344.0, negative
-346.0, 175.0, negative
53.0, -92.0, negative
211.0, 328.0, negative
327.0, 190.0, negative
-480.0, -337.0, negative
-21.0, 195.0, negative
143.0, -294.0, negative
-348.0, 384.0, negative
