@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
172.0, 85.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
116.0, 136.0, positive
158.0, 192.0, positive
161.0, 81.0, positive
33.0, 129.0, positive
-27.0, 180.0, positive
-37.0, 105.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
234.0, -237.0, positive
-95.0, 170.0, positive
-332.0, -61.0, positive
27.0, 76.0, positive
223.0, 96.0, positive
-127.0, -196.0, positive
-226.0, 75.0, positive
-32.0, -226.0, positive
153.0, 195.0, positive
-73.0, -47.0, positive
-135.0, -239.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
-109.0, -306.0, positive
-89.0, -295.0, positive
-102.0, 110.0, positive
8.0, -250.0, positive
61.0, -63.0, positive
148.0, -127.0, positive
-14.0, 13.0, positive
275.0, -214.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
171.0, -116.0, positive
303.0, -208.0, positive
-265.0, -112.0, negative
191.0, 341.0, negative
-132.0, -325.0, negative
-499.0, 368.0, negative
-58.0, -49.0, negative
-436.0, 182.0, negative
222.0, -267.0, negative
-45.0, -382.0, negative
241.0, 313.0, negative
-214.0, -135.0, negative
-297.0, -283.0, negative
366.0, 394.0, negative
524.0, 102.0, negative
497.0, -139.0, negative
-397.0, -317.0, negative
-454.0, -230.0, negative
361.0, -358.0, negative
-441.0, 297.0, negative
465.0, -11.0, negative
-130.0, -69.0, negative
22.0, 96.0, negative
38.0, 72.0, negative
2.0, 385.0, negative
-389.0, 294.0, negative
43.0, 338.0, negative
229.0, -40.0, negative
-345.0, 189.0, negative
-159.0, -152.0, negative
-543.0, 207.0, negative
-198.0, -237.0, negative
218.0, -102.0, negative
175.0, 41.0, negative
299.0, 5.0, negative
-526.0, -187.0, negative
109.0, 379.0, negative
-516.0, 331.0, negative
492.0, 183.0, negative
392.0, -112.0, negative
246.0, -32.0, negative
364.0, -175.0, negative
-221.0, -273.0, negative
-550.0, -70.0, negative
248.0, 242.0, negative
510.0, 103.0, negative
-2.0, 322.0, negative
305.0, -369.0, negative
76.0, -181.0, negative
-538.0, 52.0, negative
-573.0, 56.0, negative
-266.0, 384.0, negative
114.0, -280.0, negative
112.0, 208.0, negative
-22.0, 238.0, negative
504.0, 217.0, negative
418.0, -257.0, negative
-275.0, 378.0, negative
-422.0, 333.0, negative
251.0, -270.0, negative
165.0, -14.0, negative
486.0, -394.0, negative
-533.0, -388.0, negative
-403.0, -298.0, negative
408.0, -67.0, negative
-257.0, -341.0, negative
481.0, 52.0, negative
160.0, -369.0, negative
-161.0, 346.0, negative
-462.0, -108.0, negative
89.0, -299.0, negative
-385.0, -405.0, negative
-396.0, 110.0, negative
-77.0, -348.0, negative
465.0, 342.0, negative
-420.0, -36.0, negative
427.0, -277.0, negative
-286.0, 343.0, negative
-191.0, 397.0, negative
-249.0, -189.0, negative
-433.0, -328.0, negative
413.0, -120.0, negative
174.0, -220.0, negative
312.0, 102.0, negative
-510.0, -331.0, negative
275.0, 337.0, negative
68.0, 347.0, negative
-102.0, 48.0, negative
81.0, 239.0, negative
-272.0, 53.0, negative
187.0, -70.0, negative
-226.0, 97.0, negative
209.0, 379.0, negative
208.0, 21.0, negative
408.0, -183.0, negative
360.0, 67.0, negative
343.0, -324.0, negative
302.0, -183.0, negative
13.0, -249.0, negative
488.0, -412.0, negative
-287.0, 89.0, negative
504.0, -387.0, negative
-490.0, -309.0, negative
-3.0, 353.0, negative
-175.0, -40.0, negative
498.0, 226.0, negative
26.0, -247.0, negative
187.0, -244.0, negative
-226.0, -267.0, negative
396.0, 16.0, negative
-393.0, -154.0, negative
496.0, -377.0, negative
512.0, 235.0, negative
330.0, -278.0, negative
-362.0, -27.0, negative
-105.0, -52.0, negative
23.0, 212.0, negative
-116.0, -81.0, negative
-212.0, 345.0, negative
-169.0, 71.0, negative
438.0, -187.0, negative
491.0, 375.0, negative
474.0, -356.0, negative
-189.0, 256.0, negative
99.0, -348.0, negative
-297.0, 99.0, negative
-452.0, -69.0, negative
4.0, -297.0, negative
476.0, 358.0, negative
-485.0, -175.0, negative
-332.0, 183.0, negative
-306.0, 113.0, negative
-402.0, 349.0, negative
-250.0, -85.0, negative
-320.0, -202.0, negative
-302.0, 261.0, negative
125.0, -154.0, negative
-442.0, -377.0, negative
-567.0, -214.0, negative
-173.0, -359.0, negative
-134.0, 340.0, negative
285.0, 77.0, negative
137.0, 350.0, negative
-534.0, 6.0, negative
-502.0, 151.0, negative
91.0, -243.0, negative
431.0, 163.0, negative
-478.0, -306.0, negative
-541.0, 327.0, negative
-511.0, -43.0, negative
-171.0, 201.0, negative
375.0, -203.0, negative
388.0, -36.0, negative
-416.0, 110.0, negative
143.0, -280.0, negative
-510.0, 67.0, negative
-132.0, -317.0, negative
361.0, 7.0, negative
271.0, 1.0, negative
-437.0, 298.0, negative
-48.0, -48.0, negative
57.0, -212.0, negative
420.0, 349.0, negative
11.0, 63.0, negative
-384.0, -195.0, negative
-301.0, 92.0, negative
-417.0, 266.0, negative
-272.0, -159.0, negative
-161.0, -105.0, negative
439.0, 107.0, negative
-500.0, -331.0, negative
-115.0, 371.0, negative
-310.0, -162.0, negative
-63.0, 355.0, negative
356.0, 390.0, negative
-369.0, -338.0, negative
-507.0, -324.0, negative
-173.0, -406.0, negative
238.0, -276.0, negative
-416.0, 348.0, negative
-60.0, -329.0, negative
245.0, 111.0, negative
-134.0, -119.0, negative
72.0, -226.0, negative
-340.0, -283.0, negative
-547.0, 198.0, negative
-165.0, -358.0, negative
-50.0, 338.0, negative
6.0, 242.0, negative
453.0, 187.0, negative
378.0, -286.0, negative
86.0, 403.0, negative
62.0, -332.0, negative
-288.0, 70.0, negative
478.0, 351.0, negative
-190.0, 142.0, negative
297.0, -342.0, negative
-254.0, -136.0, negative
281.0, 385.0, negative
-367.0, -276.0, negative
329.0, -299.0, negative
-426.0, 314.0, negative
95.0, 397.0, negative
0.0, -362.0, negative
-352.0, -35.0, negative
331.0, 308.0, negative
118.0, 404.0, negative
-149.0, -286.0, negative
405.0, -231.0, negative
-565.0, -371.0, negative
-470.0, -212.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
-99.0, -384.0, positive
270.0, 190.0, positive
-60.0, 19.0, positive
-373.0, 13.0, positive
-230.0, 67.0, positive
-22.0, 265.0, positive
-90.0, 99.0, negative
292.0, -273.0, negative
-501.0, 358.0, negative
497.0, -145.0, negative
-306.0, 161.0, negative
44.0, -283.0, negative
87.0, 347.0, negative
-324.0, 302.0, negative
200.0, 193.0, negative
-33.0, -288.0, negative
-166.0, 260.0, negative
109.0, -292.0, negative
324.0, -395.0, negative
528.0, 394.0, negative
291.0, -7.0, negative
-427.0, 18.0, negative
-351.0, -42.0, negative
-542.0, 352.0, negative
257.0, 118.0, negative
-294.0, -127.0, negative
-183.0, -264.0, negative
315.0, 380.0, negative
-182.0, -81.0, negative
-76.0, -374.0, negative
-571.0, 40.0, negative
199.0, -287.0, negative
-353.0, 358.0, negative
-491.0, -294.0, negative
532.0, 116.0, negative
434.0, -232.0, negative
-174.0, 202.0, negative
377.0, 6.0, negative
-384.0, -349.0, negative
-6.0, 334.0, negative
-381.0, 73.0, negative
341.0, -104.0, negative
-373.0, -123.0, negative
353.0, -185.0, negative
-139.0, 89.0, negative
374.0, -200.0, negative
-87.0, 52.0, negative
8.0, -122.0, negative
268.0, 307.0, negative
107.0, -320.0, negative
-493.0, -354.0, negative
