@relation 04clover5z-600-5-50-BI-5-4tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
71.0,76.0,positive
175.0,87.0,positive
334.0,152.0,positive
50.0,17.0,positive
60.0,60.0,positive
-40.0,162.0,positive
-109.0,267.0,positive
-332.0,-61.0,positive
314.0,193.0,positive
-327.0,19.0,positive
-32.0,-226.0,positive
153.0,195.0,positive
-135.0,-239.0,positive
8.0,-255.0,positive
-70.0,-273.0,positive
-89.0,-295.0,positive
148.0,-127.0,positive
-299.0,79.0,positive
19.0,-203.0,positive
303.0,-208.0,positive
-45.0,-382.0,negative
241.0,313.0,negative
-214.0,-135.0,negative
-441.0,297.0,negative
504.0,-365.0,negative
38.0,72.0,negative
-134.0,-96.0,negative
2.0,385.0,negative
-345.0,189.0,negative
-159.0,-152.0,negative
508.0,166.0,negative
-419.0,-345.0,negative
-198.0,-237.0,negative
-516.0,331.0,negative
-132.0,357.0,negative
392.0,-112.0,negative
-2.0,322.0,negative
-338.0,-334.0,negative
-22.0,238.0,negative
-275.0,378.0,negative
-325.0,-206.0,negative
-533.0,-388.0,negative
-104.0,-121.0,negative
266.0,-320.0,negative
-389.0,-53.0,negative
-462.0,-108.0,negative
-77.0,-348.0,negative
496.0,311.0,negative
348.0,141.0,negative
-140.0,-284.0,negative
-142.0,-151.0,negative
452.0,-133.0,negative
-433.0,-328.0,negative
-420.0,97.0,negative
441.0,-174.0,negative
34.0,274.0,negative
-363.0,174.0,negative
40.0,-292.0,negative
-14.0,214.0,negative
196.0,254.0,negative
81.0,239.0,negative
187.0,-70.0,negative
73.0,372.0,negative
-162.0,-234.0,negative
-256.0,-182.0,negative
13.0,-249.0,negative
494.0,344.0,negative
53.0,-92.0,negative
488.0,-412.0,negative
211.0,328.0,negative
-21.0,195.0,negative
143.0,-294.0,negative
-490.0,-309.0,negative
-175.0,-40.0,negative
496.0,-377.0,negative
512.0,235.0,negative
520.0,317.0,negative
-175.0,41.0,negative
-557.0,273.0,negative
-532.0,-97.0,negative
357.0,391.0,negative
438.0,-187.0,negative
491.0,375.0,negative
372.0,-258.0,negative
-485.0,-175.0,negative
417.0,362.0,negative
-402.0,349.0,negative
-531.0,81.0,negative
-134.0,340.0,negative
137.0,350.0,negative
-534.0,6.0,negative
-208.0,-63.0,negative
-478.0,-306.0,negative
-171.0,201.0,negative
388.0,-36.0,negative
-79.0,41.0,negative
-416.0,110.0,negative
143.0,-280.0,negative
57.0,-212.0,negative
-418.0,295.0,negative
-311.0,114.0,negative
88.0,251.0,negative
-229.0,-357.0,negative
-500.0,-331.0,negative
483.0,-410.0,negative
-369.0,-338.0,negative
-507.0,-324.0,negative
-537.0,348.0,negative
245.0,111.0,negative
-134.0,-119.0,negative
-340.0,-283.0,negative
6.0,242.0,negative
281.0,385.0,negative
-31.0,295.0,negative
329.0,-299.0,negative
-352.0,-35.0,negative
424.0,-53.0,negative
149.0,23.0,negative
405.0,-231.0,negative
492.0,-23.0,negative
