@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
71.0, 76.0, positive
-186.0, 82.0, positive
52.0, 55.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
60.0, 60.0, positive
158.0, 192.0, positive
161.0, 81.0, positive
-18.0, 135.0, positive
-50.0, 166.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-40.0, 162.0, positive
-139.0, 113.0, positive
-72.0, 223.0, positive
-109.0, 267.0, positive
234.0, -237.0, positive
-95.0, 170.0, positive
-325.0, -28.0, positive
223.0, 96.0, positive
189.0, 35.0, positive
-367.0, 12.0, positive
105.0, 24.0, positive
-145.0, 5.0, positive
-222.0, 7.0, positive
-127.0, -196.0, positive
-73.0, -47.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
-164.0, -253.0, positive
-109.0, -306.0, positive
61.0, -63.0, positive
32.0, -96.0, positive
275.0, -214.0, positive
98.0, -53.0, positive
222.0, -141.0, positive
19.0, -203.0, positive
303.0, -208.0, positive
-123.0, 391.0, positive
-165.0, -98.0, negative
191.0, 341.0, negative
-132.0, -325.0, negative
-58.0, -49.0, negative
222.0, -267.0, negative
365.0, -248.0, negative
-45.0, -382.0, negative
98.0, -364.0, negative
241.0, 313.0, negative
-395.0, 184.0, negative
366.0, 394.0, negative
524.0, 102.0, negative
-222.0, -302.0, negative
-397.0, -317.0, negative
-454.0, -230.0, negative
-441.0, 297.0, negative
504.0, -365.0, negative
465.0, -11.0, negative
-130.0, -69.0, negative
88.0, 323.0, negative
22.0, 96.0, negative
516.0, -280.0, negative
-134.0, -96.0, negative
-389.0, 294.0, negative
43.0, 338.0, negative
396.0, 196.0, negative
-254.0, 389.0, negative
-159.0, -152.0, negative
-419.0, -345.0, negative
-543.0, 207.0, negative
218.0, -102.0, negative
299.0, 5.0, negative
-526.0, -187.0, negative
109.0, 379.0, negative
-516.0, 331.0, negative
492.0, 183.0, negative
90.0, 367.0, negative
199.0, -290.0, negative
392.0, -112.0, negative
83.0, 249.0, negative
107.0, -207.0, negative
-401.0, -147.0, negative
101.0, 186.0, negative
-221.0, -273.0, negative
486.0, -29.0, negative
407.0, 2.0, negative
-46.0, -358.0, negative
305.0, -369.0, negative
76.0, -181.0, negative
-258.0, 143.0, negative
-573.0, 56.0, negative
-145.0, 114.0, negative
