@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
172.0, 85.0, positive
175.0, 87.0, positive
31.0, 187.0, positive
335.0, 170.0, positive
251.0, 183.0, positive
117.0, 116.0, positive
116.0, 136.0, positive
33.0, 129.0, positive
-27.0, 180.0, positive
-37.0, 105.0, positive
-332.0, -61.0, positive
27.0, 76.0, positive
314.0, 193.0, positive
117.0, -7.0, positive
-86.0, 21.0, positive
-127.0, -31.0, positive
-305.0, -74.0, positive
-327.0, 0.0, positive
-327.0, 19.0, positive
-342.0, -12.0, positive
334.0, 258.0, positive
-226.0, 75.0, positive
-32.0, -226.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
153.0, 195.0, positive
-135.0, -239.0, positive
8.0, -255.0, positive
-70.0, -273.0, positive
-89.0, -295.0, positive
-102.0, 110.0, positive
8.0, -250.0, positive
154.0, 195.0, positive
239.0, -209.0, positive
148.0, -127.0, positive
-299.0, 79.0, positive
32.0, -29.0, positive
-14.0, 13.0, positive
-167.0, 403.0, positive
-120.0, 94.0, positive
171.0, -116.0, positive
-265.0, -112.0, negative
-361.0, -238.0, negative
-499.0, 368.0, negative
338.0, 71.0, negative
-436.0, 182.0, negative
-214.0, -135.0, negative
-297.0, -283.0, negative
497.0, -139.0, negative
361.0, -358.0, negative
317.0, 407.0, negative
38.0, 72.0, negative
369.0, 224.0, negative
2.0, 385.0, negative
69.0, 316.0, negative
231.0, 235.0, negative
229.0, -40.0, negative
-345.0, 189.0, negative
508.0, 166.0, negative
135.0, 29.0, negative
-293.0, 313.0, negative
-198.0, -237.0, negative
175.0, 41.0, negative
-446.0, 369.0, negative
-132.0, 357.0, negative
47.0, -399.0, negative
-455.0, -381.0, negative
246.0, -32.0, negative
364.0, -175.0, negative
-280.0, -387.0, negative
-550.0, -70.0, negative
248.0, 242.0, negative
510.0, 103.0, negative
-557.0, 360.0, negative
-398.0, 90.0, negative
-2.0, 322.0, negative
-338.0, -334.0, negative
-538.0, 52.0, negative
-414.0, 210.0, negative
40.0, 152.0, negative
-370.0, 274.0, negative
-266.0, 384.0, negative
114.0, -280.0, negative
-498.0, -86.0, negative
504.0, 217.0, negative
418.0, -257.0, negative
251.0, -270.0, negative
-13.0, -322.0, negative
-325.0, -206.0, negative
-533.0, -388.0, negative
408.0, -67.0, negative
-257.0, -341.0, negative
481.0, 52.0, negative
160.0, -369.0, negative
-161.0, 346.0, negative
-228.0, -189.0, negative
-462.0, -108.0, negative
465.0, 342.0, negative
-420.0, -36.0, negative
233.0, 294.0, negative
-140.0, -284.0, negative
-361.0, 116.0, negative
28.0, -139.0, negative
-433.0, -328.0, negative
413.0, -120.0, negative
-363.0, 174.0, negative
-14.0, 214.0, negative
275.0, 337.0, negative
43.0, -357.0, negative
68.0, 347.0, negative
180.0, 208.0, negative
81.0, 239.0, negative
-272.0, 53.0, negative
187.0, -70.0, negative
-386.0, 175.0, negative
-226.0, 97.0, negative
209.0, 379.0, negative
208.0, 21.0, negative
526.0, 228.0, negative
76.0, -164.0, negative
360.0, 67.0, negative
343.0, -324.0, negative
-346.0, 175.0, negative
53.0, -92.0, negative
211.0, 328.0, negative
327.0, 190.0, negative
-480.0, -337.0, negative
-21.0, 195.0, negative
504.0, -387.0, negative
143.0, -294.0, negative
498.0, 226.0, negative
187.0, -244.0, negative
-374.0, 279.0, negative
-226.0, -267.0, negative
-393.0, -154.0, negative
496.0, -377.0, negative
330.0, -197.0, negative
526.0, -377.0, negative
512.0, 235.0, negative
330.0, -278.0, negative
-362.0, -27.0, negative
403.0, 288.0, negative
-105.0, -52.0, negative
23.0, 212.0, negative
520.0, 317.0, negative
-389.0, -291.0, negative
-212.0, 345.0, negative
-557.0, 273.0, negative
-169.0, 71.0, negative
357.0, 391.0, negative
-8.0, 3.0, negative
-189.0, 256.0, negative
372.0, -258.0, negative
-452.0, -69.0, negative
20.0, 276.0, negative
1.0, 138.0, negative
476.0, 358.0, negative
-332.0, 183.0, negative
-306.0, 113.0, negative
365.0, 86.0, negative
417.0, 362.0, negative
-402.0, 349.0, negative
-250.0, -85.0, negative
-320.0, -202.0, negative
-512.0, 377.0, negative
-302.0, 261.0, negative
125.0, -154.0, negative
89.0, -396.0, negative
-173.0, -359.0, negative
88.0, 20.0, negative
-472.0, 55.0, negative
285.0, 77.0, negative
-534.0, 6.0, negative
-502.0, 151.0, negative
91.0, -243.0, negative
285.0, 401.0, negative
-478.0, -306.0, negative
-293.0, 124.0, negative
-509.0, 154.0, negative
-254.0, -282.0, negative
-171.0, 201.0, negative
388.0, -36.0, negative
-79.0, 41.0, negative
-416.0, 110.0, negative
143.0, -280.0, negative
-395.0, -81.0, negative
-132.0, -317.0, negative
361.0, 7.0, negative
-437.0, 298.0, negative
57.0, -212.0, negative
-404.0, 36.0, negative
420.0, 349.0, negative
46.0, -128.0, negative
-48.0, -397.0, negative
-311.0, 114.0, negative
446.0, 312.0, negative
374.0, -203.0, negative
-469.0, -116.0, negative
-301.0, 92.0, negative
-161.0, -105.0, negative
88.0, 251.0, negative
108.0, -272.0, negative
449.0, 53.0, negative
-229.0, -357.0, negative
146.0, -387.0, negative
-555.0, 11.0, negative
457.0, 10.0, negative
504.0, 391.0, negative
-507.0, -324.0, negative
452.0, 273.0, negative
-60.0, -329.0, negative
87.0, 121.0, negative
-340.0, -283.0, negative
-547.0, 198.0, negative
-165.0, -358.0, negative
-50.0, 338.0, negative
6.0, 242.0, negative
-158.0, 374.0, negative
86.0, 403.0, negative
-424.0, -77.0, negative
297.0, -342.0, negative
-224.0, -304.0, negative
-538.0, 229.0, negative
-370.0, -215.0, negative
-367.0, -276.0, negative
-31.0, 295.0, negative
329.0, -299.0, negative
-426.0, 314.0, negative
0.0, -362.0, negative
-50.0, 407.0, negative
331.0, 308.0, negative
118.0, 404.0, negative
83.0, -158.0, negative
424.0, -53.0, negative
502.0, 9.0, negative
-344.0, 201.0, negative
-403.0, -383.0, negative
-565.0, -371.0, negative
-470.0, -212.0, negative
133.0, 114.0, positive
270.0, 190.0, positive
-176.0, -268.0, positive
-199.0, -62.0, positive
-96.0, -18.0, positive
-60.0, 19.0, positive
299.0, -109.0, positive
-373.0, 13.0, positive
218.0, -59.0, positive
193.0, -53.0, positive
-22.0, 265.0, positive
-432.0, 155.0, negative
49.0, -94.0, negative
-359.0, 245.0, negative
-501.0, 358.0, negative
44.0, -283.0, negative
-205.0, 389.0, negative
-302.0, 153.0, negative
-121.0, 404.0, negative
518.0, 297.0, negative
-322.0, -183.0, negative
86.0, -139.0, negative
-466.0, -17.0, negative
-166.0, 260.0, negative
528.0, 394.0, negative
-366.0, 73.0, negative
-427.0, 18.0, negative
-351.0, -42.0, negative
208.0, -254.0, negative
362.0, 321.0, negative
-542.0, 352.0, negative
-405.0, -383.0, negative
464.0, -43.0, negative
-433.0, -107.0, negative
533.0, 54.0, negative
-264.0, 138.0, negative
99.0, -193.0, negative
150.0, -2.0, negative
-76.0, -374.0, negative
-435.0, -41.0, negative
504.0, -261.0, negative
-397.0, -201.0, negative
-491.0, -294.0, negative
471.0, -293.0, negative
-174.0, 202.0, negative
453.0, 138.0, negative
490.0, -408.0, negative
-508.0, 233.0, negative
-381.0, 73.0, negative
-317.0, 403.0, negative
-373.0, -123.0, negative
229.0, -77.0, negative
144.0, -196.0, negative
-139.0, 89.0, negative
320.0, -388.0, negative
374.0, -200.0, negative
8.0, -122.0, negative
-378.0, 198.0, negative
-501.0, -122.0, negative
107.0, -320.0, negative
-493.0, -354.0, negative
