@relation 04clover5z-600-5-50-BI-5-3tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
335.0,170.0,positive
52.0,55.0,positive
161.0,81.0,positive
-27.0,180.0,positive
-95.0,170.0,positive
189.0,35.0,positive
-127.0,-31.0,positive
-145.0,5.0,positive
-78.0,-189.0,positive
5.0,-63.0,positive
-164.0,-253.0,positive
8.0,-250.0,positive
154.0,195.0,positive
61.0,-63.0,positive
32.0,-29.0,positive
32.0,-96.0,positive
275.0,-214.0,positive
98.0,-53.0,positive
-120.0,94.0,positive
171.0,-116.0,positive
338.0,71.0,negative
98.0,-364.0,negative
-395.0,184.0,negative
366.0,394.0,negative
361.0,-358.0,negative
88.0,323.0,negative
369.0,224.0,negative
43.0,338.0,negative
396.0,196.0,negative
135.0,29.0,negative
-293.0,313.0,negative
218.0,-102.0,negative
109.0,379.0,negative
-446.0,369.0,negative
47.0,-399.0,negative
107.0,-207.0,negative
364.0,-175.0,negative
-401.0,-147.0,negative
-221.0,-273.0,negative
-280.0,-387.0,negative
486.0,-29.0,negative
-550.0,-70.0,negative
-557.0,360.0,negative
76.0,-181.0,negative
-538.0,52.0,negative
-258.0,143.0,negative
-573.0,56.0,negative
-145.0,114.0,negative
40.0,152.0,negative
-370.0,274.0,negative
112.0,208.0,negative
251.0,-270.0,negative
486.0,-394.0,negative
-403.0,-298.0,negative
-396.0,110.0,negative
-420.0,-36.0,negative
427.0,-277.0,negative
-185.0,155.0,negative
233.0,294.0,negative
-286.0,343.0,negative
-191.0,397.0,negative
174.0,-220.0,negative
180.0,208.0,negative
-446.0,-117.0,negative
-90.0,367.0,negative
-450.0,291.0,negative
-3.0,353.0,negative
-348.0,384.0,negative
396.0,16.0,negative
-393.0,-154.0,negative
330.0,-197.0,negative
403.0,288.0,negative
-105.0,-52.0,negative
445.0,358.0,negative
-484.0,28.0,negative
-116.0,-81.0,negative
-212.0,345.0,negative
474.0,-356.0,negative
-189.0,256.0,negative
20.0,276.0,negative
-250.0,-85.0,negative
-320.0,-202.0,negative
-442.0,-377.0,negative
-567.0,-214.0,negative
88.0,20.0,negative
-509.0,154.0,negative
-541.0,327.0,negative
375.0,-203.0,negative
-365.0,258.0,negative
-510.0,67.0,negative
361.0,7.0,negative
271.0,1.0,negative
420.0,349.0,negative
-48.0,-397.0,negative
446.0,312.0,negative
-384.0,-195.0,negative
-417.0,266.0,negative
-272.0,-159.0,negative
355.0,-107.0,negative
89.0,275.0,negative
349.0,-177.0,negative
146.0,-387.0,negative
-63.0,355.0,negative
457.0,10.0,negative
-434.0,17.0,negative
-173.0,-406.0,negative
-416.0,348.0,negative
72.0,-226.0,negative
-24.0,-270.0,negative
-424.0,-77.0,negative
478.0,351.0,negative
297.0,-342.0,negative
-254.0,-136.0,negative
-370.0,-215.0,negative
331.0,308.0,negative
118.0,404.0,negative
83.0,-158.0,negative
502.0,9.0,negative
-344.0,201.0,negative
-403.0,-383.0,negative
