@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
31.0, 187.0, positive
251.0, 183.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
161.0, 81.0, positive
-18.0, 135.0, positive
-27.0, 180.0, positive
-138.0, -63.0, positive
-68.0, 157.0, positive
-37.0, 105.0, positive
-139.0, 113.0, positive
-95.0, 170.0, positive
-332.0, -61.0, positive
189.0, 35.0, positive
-127.0, -31.0, positive
-327.0, 0.0, positive
-327.0, 19.0, positive
-222.0, 7.0, positive
-342.0, -12.0, positive
334.0, 258.0, positive
-226.0, 75.0, positive
-73.0, -47.0, positive
-78.0, -189.0, positive
5.0, -63.0, positive
8.0, -255.0, positive
-164.0, -253.0, positive
-109.0, -306.0, positive
-89.0, -295.0, positive
239.0, -209.0, positive
32.0, -29.0, positive
32.0, -96.0, positive
275.0, -214.0, positive
19.0, -203.0, positive
171.0, -116.0, positive
-123.0, 391.0, positive
-361.0, -238.0, negative
191.0, 341.0, negative
-132.0, -325.0, negative
-499.0, 368.0, negative
338.0, 71.0, negative
-436.0, 182.0, negative
365.0, -248.0, negative
-45.0, -382.0, negative
98.0, -364.0, negative
241.0, 313.0, negative
-214.0, -135.0, negative
-297.0, -283.0, negative
-395.0, 184.0, negative
-397.0, -317.0, negative
361.0, -358.0, negative
504.0, -365.0, negative
88.0, 323.0, negative
22.0, 96.0, negative
516.0, -280.0, negative
-389.0, 294.0, negative
69.0, 316.0, negative
229.0, -40.0, negative
-345.0, 189.0, negative
-159.0, -152.0, negative
135.0, 29.0, negative
-419.0, -345.0, negative
-543.0, 207.0, negative
-198.0, -237.0, negative
218.0, -102.0, negative
175.0, 41.0, negative
-526.0, -187.0, negative
-446.0, 369.0, negative
-516.0, 331.0, negative
492.0, 183.0, negative
199.0, -290.0, negative
392.0, -112.0, negative
83.0, 249.0, negative
-401.0, -147.0, negative
101.0, 186.0, negative
-221.0, -273.0, negative
486.0, -29.0, negative
-550.0, -70.0, negative
407.0, 2.0, negative
-46.0, -358.0, negative
-557.0, 360.0, negative
-398.0, 90.0, negative
-2.0, 322.0, negative
305.0, -369.0, negative
76.0, -181.0, negative
-538.0, 52.0, negative
-258.0, 143.0, negative
-414.0, 210.0, negative
40.0, 152.0, negative
-370.0, 274.0, negative
114.0, -280.0, negative
-498.0, -86.0, negative
112.0, 208.0, negative
-22.0, 238.0, negative
504.0, 217.0, negative
-243.0, 413.0, negative
-249.0, 349.0, negative
-13.0, -322.0, negative
165.0, -14.0, negative
486.0, -394.0, negative
-186.0, -348.0, negative
-409.0, -161.0, negative
-325.0, -206.0, negative
-403.0, -298.0, negative
481.0, 52.0, negative
160.0, -369.0, negative
-161.0, 346.0, negative
-228.0, -189.0, negative
-389.0, -53.0, negative
89.0, -299.0, negative
-385.0, -405.0, negative
-396.0, 110.0, negative
-77.0, -348.0, negative
496.0, 311.0, negative
-420.0, -36.0, negative
348.0, 141.0, negative
-442.0, 51.0, negative
-18.0, 406.0, negative
-185.0, 155.0, negative
-140.0, -284.0, negative
-142.0, -151.0, negative
413.0, -120.0, negative
174.0, -220.0, negative
34.0, 274.0, negative
-510.0, -331.0, negative
-363.0, 174.0, negative
40.0, -292.0, negative
-243.0, 84.0, negative
-14.0, 214.0, negative
275.0, 337.0, negative
-39.0, 350.0, negative
196.0, 254.0, negative
-102.0, 48.0, negative
-446.0, -117.0, negative
81.0, 239.0, negative
-272.0, 53.0, negative
187.0, -70.0, negative
-386.0, 175.0, negative
73.0, 372.0, negative
-226.0, 97.0, negative
209.0, 379.0, negative
-162.0, -234.0, negative
208.0, 21.0, negative
408.0, -183.0, negative
360.0, 67.0, negative
302.0, -183.0, negative
13.0, -249.0, negative
494.0, 344.0, negative
-480.0, -337.0, negative
-490.0, -309.0, negative
-3.0, 353.0, negative
-348.0, 384.0, negative
526.0, -377.0, negative
-362.0, -27.0, negative
403.0, 288.0, negative
-105.0, -52.0, negative
-389.0, -291.0, negative
420.0, -4.0, negative
445.0, 358.0, negative
198.0, 227.0, negative
-116.0, -81.0, negative
-212.0, 345.0, negative
-169.0, 71.0, negative
-532.0, -97.0, negative
474.0, -356.0, negative
-189.0, 256.0, negative
1.0, 138.0, negative
4.0, -297.0, negative
476.0, 358.0, negative
-512.0, 377.0, negative
-302.0, 261.0, negative
125.0, -154.0, negative
-442.0, -377.0, negative
-376.0, 188.0, negative
-472.0, 55.0, negative
137.0, 350.0, negative
-534.0, 6.0, negative
-208.0, -63.0, negative
-502.0, 151.0, negative
91.0, -243.0, negative
431.0, 163.0, negative
-509.0, 154.0, negative
-171.0, 201.0, negative
375.0, -203.0, negative
-365.0, 258.0, negative
-416.0, 110.0, negative
-510.0, 67.0, negative
46.0, -128.0, negative
-418.0, 295.0, negative
11.0, 63.0, negative
-291.0, -271.0, negative
-48.0, -397.0, negative
-384.0, -195.0, negative
-481.0, 373.0, negative
273.0, -282.0, negative
-272.0, -159.0, negative
-161.0, -105.0, negative
88.0, 251.0, negative
423.0, -1.0, negative
108.0, -272.0, negative
449.0, 53.0, negative
439.0, 107.0, negative
355.0, -107.0, negative
89.0, 275.0, negative
-500.0, -331.0, negative
349.0, -177.0, negative
146.0, -387.0, negative
-63.0, 355.0, negative
-555.0, 11.0, negative
457.0, 10.0, negative
-434.0, 17.0, negative
-230.0, 136.0, negative
452.0, 273.0, negative
-60.0, -329.0, negative
-134.0, -119.0, negative
-395.0, -114.0, negative
-50.0, 338.0, negative
6.0, 242.0, negative
86.0, 403.0, negative
-24.0, -270.0, negative
62.0, -332.0, negative
-424.0, -77.0, negative
-288.0, 70.0, negative
478.0, 351.0, negative
-190.0, 142.0, negative
-175.0, 209.0, negative
-370.0, -215.0, negative
350.0, 193.0, negative
281.0, 385.0, negative
329.0, -299.0, negative
95.0, 397.0, negative
0.0, -362.0, negative
-50.0, 407.0, negative
331.0, 308.0, negative
118.0, 404.0, negative
83.0, -158.0, negative
424.0, -53.0, negative
149.0, 23.0, negative
502.0, 9.0, negative
-403.0, -383.0, negative
-565.0, -371.0, negative
-470.0, -212.0, negative
133.0, 114.0, positive
-87.0, -39.0, positive
115.0, 100.0, positive
270.0, 190.0, positive
67.0, -164.0, positive
-150.0, 144.0, positive
-176.0, -268.0, positive
-60.0, 19.0, positive
299.0, -109.0, positive
-73.0, -144.0, positive
-230.0, 67.0, positive
-22.0, 265.0, positive
-432.0, 155.0, negative
49.0, -94.0, negative
440.0, 345.0, negative
-501.0, 358.0, negative
-306.0, 161.0, negative
-205.0, 389.0, negative
-324.0, 302.0, negative
200.0, 193.0, negative
-33.0, -288.0, negative
518.0, 297.0, negative
-322.0, -183.0, negative
-466.0, -17.0, negative
-501.0, 246.0, negative
324.0, -395.0, negative
528.0, 394.0, negative
-351.0, -42.0, negative
362.0, 321.0, negative
-542.0, 352.0, negative
257.0, 118.0, negative
-405.0, -383.0, negative
