@relation 04clover5z-600-5-50-BI-5-1tst
@attribute a0 real[-573.0,533.0]
@attribute a1 real[-412.0,413.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
172.0,85.0,positive
-186.0,82.0,positive
251.0,183.0,positive
-50.0,166.0,positive
-138.0,-63.0,positive
-37.0,105.0,positive
-139.0,113.0,positive
-72.0,223.0,positive
223.0,96.0,positive
-305.0,-74.0,positive
-367.0,12.0,positive
-327.0,0.0,positive
-222.0,7.0,positive
-342.0,-12.0,positive
334.0,258.0,positive
-73.0,-47.0,positive
239.0,-209.0,positive
-167.0,403.0,positive
222.0,-141.0,positive
-123.0,391.0,positive
-265.0,-112.0,negative
-165.0,-98.0,negative
-361.0,-238.0,negative
191.0,341.0,negative
-132.0,-325.0,negative
-436.0,182.0,negative
222.0,-267.0,negative
365.0,-248.0,negative
-297.0,-283.0,negative
497.0,-139.0,negative
-397.0,-317.0,negative
-454.0,-230.0,negative
465.0,-11.0,negative
22.0,96.0,negative
-389.0,294.0,negative
231.0,235.0,negative
229.0,-40.0,negative
-543.0,207.0,negative
299.0,5.0,negative
-526.0,-187.0,negative
492.0,183.0,negative
199.0,-290.0,negative
-455.0,-381.0,negative
101.0,186.0,negative
-46.0,-358.0,negative
305.0,-369.0,negative
114.0,-280.0,negative
504.0,217.0,negative
-243.0,413.0,negative
-249.0,349.0,negative
-257.0,-341.0,negative
481.0,52.0,negative
-161.0,346.0,negative
-385.0,-405.0,negative
263.0,403.0,negative
-442.0,51.0,negative
-18.0,406.0,negative
336.0,274.0,negative
413.0,-120.0,negative
-510.0,-331.0,negative
-39.0,350.0,negative
43.0,-357.0,negative
68.0,347.0,negative
-272.0,53.0,negative
-386.0,175.0,negative
208.0,21.0,negative
526.0,228.0,negative
76.0,-164.0,negative
343.0,-324.0,negative
327.0,190.0,negative
26.0,-247.0,negative
526.0,-377.0,negative
330.0,-278.0,negative
-362.0,-27.0,negative
23.0,212.0,negative
-389.0,-291.0,negative
420.0,-4.0,negative
-422.0,295.0,negative
-8.0,3.0,negative
-297.0,99.0,negative
-484.0,18.0,negative
-452.0,-69.0,negative
4.0,-297.0,negative
476.0,358.0,negative
-332.0,183.0,negative
-302.0,261.0,negative
125.0,-154.0,negative
-173.0,-359.0,negative
-428.0,-224.0,negative
91.0,-243.0,negative
431.0,163.0,negative
-254.0,-282.0,negative
-395.0,-81.0,negative
-132.0,-317.0,negative
-404.0,36.0,negative
11.0,63.0,negative
273.0,-282.0,negative
-161.0,-105.0,negative
108.0,-272.0,negative
-331.0,-131.0,negative
327.0,54.0,negative
137.0,401.0,negative
-555.0,11.0,negative
-230.0,136.0,negative
504.0,391.0,negative
238.0,-276.0,negative
-60.0,-329.0,negative
87.0,121.0,negative
-50.0,338.0,negative
-158.0,374.0,negative
86.0,403.0,negative
62.0,-332.0,negative
-288.0,70.0,negative
-190.0,142.0,negative
-538.0,229.0,negative
350.0,193.0,negative
0.0,-362.0,negative
-149.0,-286.0,negative
-565.0,-371.0,negative
-470.0,-212.0,negative
