@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/04clover5z-600-5-50-bi/04clover5z-600-5-50-bi
@attribute a0 real [-573.0, 533.0]
@attribute a1 real [-412.0, 413.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
-186.0, 82.0, positive
175.0, 87.0, positive
31.0, 187.0, positive
52.0, 55.0, positive
251.0, 183.0, positive
334.0, 152.0, positive
50.0, 17.0, positive
117.0, 116.0, positive
60.0, 60.0, positive
158.0, 192.0, positive
-18.0, 135.0, positive
-50.0, 166.0, positive
-68.0, 157.0, positive
-37.0, 105.0, positive
-139.0, 113.0, positive
234.0, -237.0, positive
223.0, 96.0, positive
-127.0, -31.0, positive
-305.0, -74.0, positive
-367.0, 12.0, positive
-145.0, 5.0, positive
-222.0, 7.0, positive
334.0, 258.0, positive
-226.0, 75.0, positive
234.0, 249.0, positive
-147.0, 264.0, positive
153.0, 195.0, positive
-73.0, -47.0, positive
-164.0, -253.0, positive
-109.0, -306.0, positive
-70.0, -273.0, positive
-102.0, 110.0, positive
154.0, 195.0, positive
61.0, -63.0, positive
148.0, -127.0, positive
-167.0, 403.0, positive
98.0, -53.0, positive
-120.0, 94.0, positive
-265.0, -112.0, negative
191.0, 341.0, negative
-436.0, 182.0, negative
365.0, -248.0, negative
-45.0, -382.0, negative
241.0, 313.0, negative
-297.0, -283.0, negative
-395.0, 184.0, negative
366.0, 394.0, negative
524.0, 102.0, negative
497.0, -139.0, negative
-222.0, -302.0, negative
-397.0, -317.0, negative
-454.0, -230.0, negative
361.0, -358.0, negative
-441.0, 297.0, negative
504.0, -365.0, negative
-130.0, -69.0, negative
88.0, 323.0, negative
22.0, 96.0, negative
2.0, 385.0, negative
-389.0, 294.0, negative
69.0, 316.0, negative
-254.0, 389.0, negative
-293.0, 313.0, negative
-543.0, 207.0, negative
-198.0, -237.0, negative
175.0, 41.0, negative
299.0, 5.0, negative
109.0, 379.0, negative
-446.0, 369.0, negative
-516.0, 331.0, negative
-132.0, 357.0, negative
492.0, 183.0, negative
199.0, -290.0, negative
392.0, -112.0, negative
83.0, 249.0, negative
246.0, -32.0, negative
107.0, -207.0, negative
364.0, -175.0, negative
-401.0, -147.0, negative
101.0, 186.0, negative
-221.0, -273.0, negative
486.0, -29.0, negative
-550.0, -70.0, negative
407.0, 2.0, negative
248.0, 242.0, negative
-46.0, -358.0, negative
-557.0, 360.0, negative
305.0, -369.0, negative
-538.0, 52.0, negative
-258.0, 143.0, negative
-414.0, 210.0, negative
-573.0, 56.0, negative
40.0, 152.0, negative
114.0, -280.0, negative
112.0, 208.0, negative
-22.0, 238.0, negative
504.0, 217.0, negative
-275.0, 378.0, negative
-422.0, 333.0, negative
486.0, -394.0, negative
-186.0, -348.0, negative
-257.0, -341.0, negative
481.0, 52.0, negative
-104.0, -121.0, negative
-389.0, -53.0, negative
-77.0, -348.0, negative
-420.0, -36.0, negative
-18.0, 406.0, negative
427.0, -277.0, negative
-185.0, 155.0, negative
233.0, 294.0, negative
336.0, 274.0, negative
-286.0, 343.0, negative
-191.0, 397.0, negative
452.0, -133.0, negative
-361.0, 116.0, negative
-420.0, 97.0, negative
312.0, 102.0, negative
34.0, 274.0, negative
-510.0, -331.0, negative
-363.0, 174.0, negative
-14.0, 214.0, negative
43.0, -357.0, negative
196.0, 254.0, negative
180.0, 208.0, negative
-446.0, -117.0, negative
81.0, 239.0, negative
-272.0, 53.0, negative
73.0, 372.0, negative
-90.0, 367.0, negative
209.0, 379.0, negative
-162.0, -234.0, negative
526.0, 228.0, negative
360.0, 67.0, negative
-256.0, -182.0, negative
13.0, -249.0, negative
0.0, 178.0, negative
494.0, 344.0, negative
-346.0, 175.0, negative
488.0, -412.0, negative
