@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-50-bi/03subcl5-600-5-50-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-281.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
223.0, 763.0, positive
290.0, -57.0, positive
277.0, 78.0, positive
152.0, -97.0, positive
333.0, 1300.0, positive
69.0, 879.0, positive
168.0, 789.0, positive
76.0, 1221.0, positive
55.0, 402.0, positive
339.0, 246.0, positive
189.0, 224.0, positive
224.0, 427.0, positive
237.0, 287.0, positive
184.0, 340.0, positive
297.0, 426.0, positive
153.0, 307.0, positive
288.0, 1016.0, positive
84.0, -1.0, positive
166.0, 756.0, positive
291.0, 867.0, positive
321.0, 472.0, positive
335.0, 695.0, positive
315.0, 451.0, positive
344.0, 1222.0, positive
177.0, 825.0, positive
309.0, 1207.0, positive
267.0, 850.0, positive
274.0, 931.0, positive
151.0, 978.0, positive
268.0, 858.0, positive
238.0, 1169.0, positive
290.0, 1202.0, positive
87.0, 182.0, positive
172.0, 1245.0, positive
353.0, -14.0, positive
213.0, 1253.0, positive
242.0, 1245.0, positive
257.0, 1215.0, positive
12.0, 533.0, negative
146.0, 1476.0, negative
83.0, 564.0, negative
-56.0, 779.0, negative
112.0, 159.0, negative
400.0, 829.0, negative
482.0, 1228.0, negative
45.0, 338.0, negative
0.0, 276.0, negative
149.0, 752.0, negative
265.0, 187.0, negative
255.0, 738.0, negative
86.0, 883.0, negative
404.0, 1188.0, negative
118.0, 1013.0, negative
73.0, 359.0, negative
23.0, 91.0, negative
307.0, 1329.0, negative
-12.0, 931.0, negative
382.0, 752.0, negative
323.0, 28.0, negative
396.0, 68.0, negative
25.0, 1123.0, negative
99.0, 310.0, negative
6.0, 994.0, negative
396.0, 1441.0, negative
-47.0, 1365.0, negative
464.0, 303.0, negative
-17.0, 1234.0, negative
467.0, -180.0, negative
447.0, 575.0, negative
52.0, 944.0, negative
371.0, 1469.0, negative
228.0, 755.0, negative
473.0, 1.0, negative
210.0, 1423.0, negative
231.0, 1323.0, negative
326.0, 307.0, negative
469.0, 956.0, negative
58.0, 1270.0, negative
103.0, 1431.0, negative
265.0, 1410.0, negative
54.0, 927.0, negative
141.0, 1363.0, negative
311.0, -20.0, negative
410.0, 359.0, negative
-24.0, -213.0, negative
146.0, 1462.0, negative
95.0, 17.0, negative
42.0, 1245.0, negative
418.0, 605.0, negative
185.0, -166.0, negative
-76.0, 1370.0, negative
5.0, 792.0, negative
365.0, -188.0, negative
76.0, 905.0, negative
-3.0, 1049.0, negative
-84.0, 720.0, negative
72.0, 1421.0, negative
185.0, 1085.0, negative
84.0, 1483.0, negative
423.0, 51.0, negative
81.0, 1345.0, negative
-7.0, 1311.0, negative
337.0, 23.0, negative
113.0, -143.0, negative
42.0, 159.0, negative
-30.0, 561.0, negative
291.0, -189.0, negative
345.0, -83.0, negative
9.0, 486.0, negative
479.0, 1383.0, negative
11.0, -265.0, negative
262.0, 788.0, negative
429.0, 742.0, negative
428.0, 6.0, negative
248.0, 725.0, negative
329.0, 1228.0, negative
440.0, 315.0, negative
-13.0, -100.0, negative
435.0, 227.0, negative
316.0, 56.0, negative
395.0, 1287.0, negative
156.0, 1011.0, negative
231.0, -163.0, negative
309.0, 1142.0, negative
302.0, 1046.0, negative
-19.0, 349.0, negative
1.0, -219.0, negative
447.0, 506.0, negative
246.0, 1395.0, negative
316.0, 645.0, negative
418.0, 207.0, negative
77.0, 210.0, negative
364.0, 207.0, negative
462.0, 1335.0, negative
31.0, 974.0, negative
376.0, 1007.0, negative
313.0, 947.0, negative
-42.0, -60.0, negative
464.0, 1083.0, negative
73.0, 895.0, negative
260.0, 187.0, negative
305.0, 77.0, negative
115.0, 426.0, negative
17.0, 1196.0, negative
412.0, 634.0, negative
378.0, 178.0, negative
479.0, -206.0, negative
-83.0, 687.0, negative
415.0, 1216.0, negative
155.0, 487.0, negative
221.0, 1052.0, negative
9.0, -23.0, negative
424.0, 590.0, negative
122.0, 752.0, negative
-63.0, 391.0, negative
434.0, 198.0, negative
260.0, -144.0, negative
56.0, 812.0, negative
-39.0, 639.0, negative
92.0, 1248.0, negative
-22.0, 452.0, negative
-13.0, 778.0, negative
-39.0, 225.0, negative
423.0, 1374.0, negative
2.0, 1345.0, negative
80.0, 417.0, negative
45.0, 167.0, negative
-53.0, 1405.0, negative
-17.0, -205.0, negative
-81.0, 142.0, negative
28.0, 1366.0, negative
410.0, -134.0, negative
-10.0, 120.0, negative
450.0, -27.0, negative
16.0, 1002.0, negative
355.0, 765.0, negative
432.0, 103.0, negative
430.0, 949.0, negative
355.0, 1457.0, negative
-36.0, -53.0, negative
-68.0, 1298.0, negative
200.0, 1391.0, negative
77.0, 1327.0, negative
410.0, -216.0, negative
401.0, 166.0, negative
324.0, 916.0, negative
-4.0, 835.0, negative
-70.0, 1324.0, negative
460.0, -273.0, negative
351.0, 1017.0, negative
-14.0, 1237.0, negative
184.0, 495.0, negative
238.0, 147.0, negative
1.0, 677.0, negative
425.0, 1346.0, negative
-5.0, 1231.0, negative
184.0, -249.0, negative
317.0, 366.0, negative
12.0, 182.0, negative
349.0, -3.0, negative
-4.0, 1168.0, negative
434.0, 829.0, negative
39.0, 318.0, negative
384.0, 375.0, negative
376.0, 716.0, negative
85.0, 549.0, negative
19.0, -122.0, negative
443.0, 622.0, negative
90.0, 891.0, negative
467.0, 1434.0, negative
17.0, 336.0, negative
-51.0, -93.0, negative
6.0, 356.0, negative
283.0, 179.0, negative
-71.0, 1024.0, negative
124.0, -166.0, negative
128.0, 1400.0, negative
373.0, -230.0, negative
401.0, 171.0, negative
441.0, 1001.0, negative
56.0, 575.0, negative
241.0, -109.0, negative
-8.0, 433.0, negative
164.0, 712.0, negative
61.0, 750.0, negative
150.0, -111.0, negative
93.0, -49.0, negative
303.0, 816.0, negative
19.0, 140.0, negative
389.0, 1013.0, negative
20.0, 9.0, negative
378.0, -39.0, negative
15.0, 1023.0, negative
-9.0, 1271.0, negative
269.0, 1463.0, negative
426.0, 486.0, negative
32.0, 1031.0, negative
461.0, 549.0, negative
2.0, -219.0, negative
-47.0, 338.0, negative
-80.0, -194.0, negative
-43.0, -157.0, negative
29.0, -223.0, negative
350.0, 51.0, negative
315.0, 897.0, negative
447.0, 890.0, negative
384.0, 998.0, negative
187.0, 34.0, positive
201.0, 733.0, positive
121.0, -38.0, positive
316.0, 727.0, positive
96.0, -108.0, positive
150.0, 603.0, positive
202.0, 1159.0, positive
341.0, 1039.0, positive
69.0, 1074.0, negative
413.0, -63.0, negative
120.0, 1393.0, negative
358.0, 14.0, negative
179.0, 494.0, negative
-23.0, 108.0, negative
178.0, 787.0, negative
-19.0, 1388.0, negative
336.0, 1116.0, negative
35.0, -114.0, negative
0.0, 256.0, negative
456.0, 713.0, negative
169.0, -144.0, negative
448.0, 1331.0, negative
21.0, 757.0, negative
111.0, 1448.0, negative
81.0, 195.0, negative
-52.0, -108.0, negative
-74.0, 511.0, negative
188.0, 1348.0, negative
162.0, 1385.0, negative
-37.0, -121.0, negative
-13.0, 511.0, negative
391.0, 1411.0, negative
23.0, 541.0, negative
-76.0, 1185.0, negative
-32.0, 719.0, negative
-64.0, 614.0, negative
58.0, 865.0, negative
-51.0, 929.0, negative
263.0, 466.0, negative
78.0, -2.0, negative
-52.0, 743.0, negative
46.0, 1461.0, negative
391.0, 370.0, negative
176.0, 1359.0, negative
334.0, 837.0, negative
246.0, 116.0, negative
119.0, 1046.0, negative
78.0, 308.0, negative
420.0, 1249.0, negative
353.0, 1422.0, negative
144.0, 102.0, negative
-28.0, 580.0, negative
350.0, 697.0, negative
