@relation  03subcl5-600-5-50-BI-5-5tra
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0,a1
@outputs a2
@data
297.0, 426.0, positive
178.0, 934.0, positive
141.0, 473.0, positive
87.0, 182.0, positive
187.0, 34.0, positive
265.0, 1057.0, positive
290.0, 1202.0, positive
358.0, 91.0, positive
172.0, 1245.0, positive
184.0, 340.0, positive
268.0, 858.0, positive
87.0, 310.0, positive
284.0, 1117.0, positive
265.0, 671.0, positive
152.0, -97.0, positive
84.0, -1.0, positive
316.0, 727.0, positive
113.0, 870.0, positive
53.0, 1176.0, positive
222.0, 598.0, positive
378.0, 6.0, negative
392.0, 734.0, negative
-17.0, 710.0, negative
52.0, 944.0, negative
321.0, 381.0, negative
-68.0, 1352.0, negative
2.0, -219.0, negative
326.0, 274.0, negative
-39.0, 660.0, negative
222.0, -273.0, negative
28.0, 523.0, negative
452.0, 1182.0, negative
23.0, 972.0, negative
370.0, 1411.0, negative
447.0, 506.0, negative
12.0, -146.0, negative
344.0, 1461.0, negative
32.0, 1005.0, negative
364.0, 207.0, negative
67.0, 1408.0, negative
-81.0, 142.0, negative
179.0, 494.0, negative
156.0, 702.0, negative
78.0, 308.0, negative
265.0, 1410.0, negative
-69.0, 1043.0, negative
437.0, 1366.0, negative
169.0, -144.0, negative
350.0, 1320.0, negative
432.0, 103.0, negative
426.0, 596.0, negative
448.0, 1331.0, negative
429.0, 742.0, negative
394.0, -165.0, negative
-9.0, 1271.0, negative
-47.0, -107.0, negative
302.0, 1046.0, negative
394.0, 616.0, negative
346.0, 1256.0, negative
-31.0, 352.0, negative
385.0, -93.0, negative
6.0, 836.0, negative
253.0, 1460.0, negative
81.0, 195.0, negative
162.0, 1385.0, negative
6.0, 425.0, negative
-13.0, 637.0, negative
458.0, 536.0, negative
395.0, 1287.0, negative
178.0, -102.0, negative
54.0, 797.0, negative
115.0, 426.0, negative
73.0, 359.0, negative
-64.0, -230.0, negative
396.0, 226.0, negative
296.0, 411.0, negative
-60.0, 199.0, negative
178.0, 787.0, negative
-28.0, 580.0, negative
363.0, 862.0, negative
56.0, 575.0, negative
337.0, 23.0, negative
-76.0, 1370.0, negative
-5.0, 1231.0, negative
441.0, 896.0, negative
9.0, -23.0, negative
400.0, 829.0, negative
254.0, -247.0, negative
376.0, 1007.0, negative
467.0, -226.0, negative
-63.0, 774.0, negative
23.0, 91.0, negative
336.0, 1116.0, negative
260.0, 187.0, negative
112.0, 159.0, negative
298.0, 130.0, negative
78.0, 1430.0, negative
316.0, 645.0, negative
-47.0, 1126.0, negative
403.0, -12.0, negative
121.0, 1030.0, negative
392.0, 1436.0, negative
146.0, 1476.0, negative
19.0, 1187.0, negative
188.0, 1348.0, negative
13.0, 757.0, negative
-4.0, 1319.0, negative
38.0, 468.0, negative
314.0, 940.0, negative
56.0, -5.0, negative
471.0, 822.0, negative
77.0, 1327.0, negative
478.0, 1087.0, negative
-72.0, 450.0, negative
441.0, 1001.0, negative
90.0, 891.0, negative
460.0, -273.0, negative
-53.0, 1405.0, negative
95.0, 17.0, negative
5.0, -76.0, negative
