@relation 03subcl5-600-5-50-BI-5-4tst
@attribute a0 real[-84.0,482.0]
@attribute a1 real[-281.0,1483.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
223.0,763.0,positive
204.0,89.0,positive
277.0,78.0,positive
152.0,-97.0,positive
258.0,1.0,positive
290.0,1011.0,positive
237.0,287.0,positive
153.0,307.0,positive
227.0,342.0,positive
199.0,1033.0,positive
321.0,472.0,positive
335.0,695.0,positive
344.0,1222.0,positive
277.0,816.0,positive
211.0,881.0,positive
274.0,931.0,positive
290.0,1202.0,positive
295.0,714.0,positive
213.0,1253.0,positive
257.0,1215.0,positive
45.0,338.0,negative
0.0,276.0,negative
149.0,752.0,negative
307.0,1329.0,negative
-47.0,1387.0,negative
396.0,68.0,negative
259.0,-179.0,negative
25.0,1123.0,negative
-47.0,1365.0,negative
464.0,303.0,negative
95.0,-46.0,negative
464.0,288.0,negative
467.0,-180.0,negative
210.0,1423.0,negative
327.0,1102.0,negative
326.0,307.0,negative
311.0,-20.0,negative
335.0,529.0,negative
-76.0,1370.0,negative
76.0,905.0,negative
467.0,1064.0,negative
84.0,1483.0,negative
-64.0,-230.0,negative
2.0,-37.0,negative
43.0,207.0,negative
-30.0,561.0,negative
479.0,1383.0,negative
-27.0,367.0,negative
344.0,1461.0,negative
-17.0,710.0,negative
480.0,1442.0,negative
381.0,1185.0,negative
440.0,315.0,negative
24.0,849.0,negative
-9.0,639.0,negative
421.0,343.0,negative
298.0,130.0,negative
369.0,819.0,negative
-68.0,1352.0,negative
341.0,852.0,negative
302.0,1046.0,negative
1.0,-219.0,negative
10.0,974.0,negative
316.0,1410.0,negative
385.0,-93.0,negative
31.0,974.0,negative
459.0,-281.0,negative
317.0,1300.0,negative
376.0,1007.0,negative
167.0,133.0,negative
467.0,-226.0,negative
207.0,1355.0,negative
464.0,1083.0,negative
260.0,187.0,negative
-83.0,687.0,negative
415.0,1216.0,negative
437.0,1366.0,negative
336.0,930.0,negative
392.0,1436.0,negative
461.0,1401.0,negative
452.0,-160.0,negative
260.0,-144.0,negative
56.0,812.0,negative
467.0,41.0,negative
80.0,417.0,negative
254.0,-247.0,negative
-17.0,-205.0,negative
-42.0,-29.0,negative
432.0,103.0,negative
355.0,1457.0,negative
-36.0,-53.0,negative
326.0,274.0,negative
410.0,-216.0,negative
-4.0,835.0,negative
460.0,-273.0,negative
348.0,604.0,negative
351.0,1017.0,negative
-14.0,1237.0,negative
317.0,366.0,negative
401.0,165.0,negative
54.0,797.0,negative
91.0,-163.0,negative
457.0,-275.0,negative
19.0,-122.0,negative
-58.0,48.0,negative
-51.0,-93.0,negative
6.0,356.0,negative
34.0,-5.0,negative
373.0,-230.0,negative
401.0,171.0,negative
56.0,575.0,negative
61.0,750.0,negative
269.0,1463.0,negative
466.0,621.0,negative
32.0,1031.0,negative
-80.0,-194.0,negative
363.0,862.0,negative
45.0,615.0,negative
315.0,897.0,negative
41.0,719.0,negative
