@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-50-bi/03subcl5-600-5-50-bi
@attribute a0 real [-84.0, 482.0]
@attribute a1 real [-281.0, 1483.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
290.0, -57.0, positive
141.0, 473.0, positive
277.0, 78.0, positive
152.0, -97.0, positive
333.0, 1300.0, positive
258.0, 1.0, positive
168.0, 789.0, positive
76.0, 1221.0, positive
354.0, 136.0, positive
55.0, 402.0, positive
237.0, 287.0, positive
184.0, 340.0, positive
153.0, 307.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
150.0, 1342.0, positive
59.0, 249.0, positive
79.0, 566.0, positive
65.0, 196.0, positive
270.0, 588.0, positive
235.0, 147.0, positive
166.0, 756.0, positive
121.0, 948.0, positive
315.0, 451.0, positive
344.0, 1222.0, positive
309.0, 1207.0, positive
277.0, 816.0, positive
274.0, 931.0, positive
151.0, 978.0, positive
213.0, 1298.0, positive
238.0, 1169.0, positive
172.0, 1245.0, positive
284.0, 1117.0, positive
125.0, 1263.0, positive
213.0, 1253.0, positive
242.0, 1245.0, positive
257.0, 1215.0, positive
138.0, 463.0, positive
12.0, 533.0, negative
247.0, 1098.0, negative
146.0, 1476.0, negative
222.0, -273.0, negative
-49.0, 695.0, negative
14.0, 443.0, negative
149.0, 752.0, negative
265.0, 187.0, negative
313.0, 1383.0, negative
86.0, 883.0, negative
404.0, 1188.0, negative
378.0, 1403.0, negative
118.0, 1013.0, negative
73.0, 359.0, negative
307.0, 1329.0, negative
-14.0, 990.0, negative
435.0, 1338.0, negative
186.0, -217.0, negative
259.0, -179.0, negative
25.0, 1123.0, negative
56.0, -5.0, negative
6.0, 994.0, negative
396.0, 1441.0, negative
478.0, 819.0, negative
327.0, 929.0, negative
464.0, 303.0, negative
95.0, -46.0, negative
464.0, 288.0, negative
-17.0, 1234.0, negative
467.0, -180.0, negative
371.0, 1469.0, negative
327.0, 1102.0, negative
268.0, 446.0, negative
78.0, 1430.0, negative
-5.0, -137.0, negative
58.0, 1270.0, negative
-60.0, 199.0, negative
265.0, 1410.0, negative
54.0, 927.0, negative
233.0, -253.0, negative
410.0, 359.0, negative
396.0, 226.0, negative
42.0, 1245.0, negative
18.0, 571.0, negative
365.0, -188.0, negative
-66.0, 712.0, negative
76.0, 905.0, negative
185.0, 1085.0, negative
467.0, 1064.0, negative
84.0, 1483.0, negative
423.0, 51.0, negative
81.0, 1345.0, negative
337.0, 23.0, negative
113.0, -143.0, negative
42.0, 159.0, negative
-64.0, -230.0, negative
418.0, 454.0, negative
-30.0, 561.0, negative
345.0, -83.0, negative
92.0, 194.0, negative
9.0, 486.0, negative
-27.0, 367.0, negative
11.0, -265.0, negative
262.0, 788.0, negative
344.0, 1461.0, negative
6.0, 836.0, negative
387.0, 901.0, negative
-17.0, 710.0, negative
428.0, 6.0, negative
248.0, 725.0, negative
329.0, 1228.0, negative
381.0, 1185.0, negative
358.0, 583.0, negative
-9.0, 639.0, negative
316.0, 56.0, negative
395.0, 1287.0, negative
-68.0, 1352.0, negative
341.0, 852.0, negative
231.0, -163.0, negative
244.0, 1342.0, negative
302.0, 1046.0, negative
447.0, 506.0, negative
246.0, 1395.0, negative
316.0, 1410.0, negative
-12.0, 370.0, negative
316.0, 645.0, negative
418.0, 207.0, negative
77.0, 210.0, negative
236.0, 402.0, negative
482.0, 717.0, negative
376.0, 1007.0, negative
313.0, 947.0, negative
198.0, 1017.0, negative
-42.0, -60.0, negative
207.0, 1355.0, negative
17.0, 1196.0, negative
169.0, -199.0, negative
412.0, 634.0, negative
378.0, 178.0, negative
-83.0, 687.0, negative
378.0, 6.0, negative
415.0, 1216.0, negative
155.0, 487.0, negative
221.0, 1052.0, negative
475.0, 1278.0, negative
9.0, -23.0, negative
424.0, 590.0, negative
122.0, 752.0, negative
-63.0, 391.0, negative
392.0, 1436.0, negative
434.0, 198.0, negative
461.0, 1401.0, negative
56.0, 812.0, negative
-22.0, 452.0, negative
63.0, 652.0, negative
