@relation 03subcl5-600-5-60-BI-5-1tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
290.0,-57.0,positive
59.0,-67.0,positive
58.0,566.0,positive
323.0,1296.0,positive
358.0,91.0,positive
339.0,246.0,positive
189.0,224.0,positive
224.0,427.0,positive
84.0,-1.0,positive
201.0,510.0,positive
79.0,566.0,positive
65.0,196.0,positive
107.0,671.0,positive
235.0,147.0,positive
121.0,948.0,positive
315.0,451.0,positive
55.0,768.0,positive
284.0,1117.0,positive
353.0,-14.0,positive
138.0,463.0,positive
332.0,485.0,negative
267.0,1095.0,negative
11.0,207.0,negative
35.0,935.0,negative
434.0,419.0,negative
437.0,800.0,negative
28.0,558.0,negative
-63.0,786.0,negative
326.0,1213.0,negative
-18.0,1422.0,negative
41.0,472.0,negative
403.0,1433.0,negative
310.0,1135.0,negative
353.0,634.0,negative
334.0,993.0,negative
329.0,375.0,negative
314.0,846.0,negative
453.0,-191.0,negative
325.0,705.0,negative
-75.0,773.0,negative
56.0,436.0,negative
98.0,791.0,negative
-66.0,1405.0,negative
-47.0,-257.0,negative
304.0,39.0,negative
332.0,557.0,negative
13.0,609.0,negative
-39.0,-22.0,negative
88.0,112.0,negative
-5.0,498.0,negative
-1.0,-106.0,negative
124.0,773.0,negative
476.0,0.0,negative
306.0,1002.0,negative
401.0,406.0,negative
-25.0,-39.0,negative
79.0,962.0,negative
-1.0,-233.0,negative
364.0,-15.0,negative
266.0,486.0,negative
356.0,1280.0,negative
190.0,752.0,negative
-23.0,1112.0,negative
320.0,715.0,negative
-84.0,1479.0,negative
-13.0,624.0,negative
442.0,350.0,negative
355.0,209.0,negative
29.0,928.0,negative
63.0,1468.0,negative
218.0,760.0,negative
375.0,788.0,negative
267.0,-141.0,negative
408.0,-90.0,negative
389.0,632.0,negative
216.0,1389.0,negative
445.0,-143.0,negative
140.0,119.0,negative
446.0,353.0,negative
433.0,1380.0,negative
-2.0,30.0,negative
278.0,-122.0,negative
39.0,352.0,negative
338.0,-170.0,negative
204.0,776.0,negative
454.0,220.0,negative
433.0,-184.0,negative
59.0,18.0,negative
6.0,0.0,negative
455.0,793.0,negative
121.0,721.0,negative
-73.0,133.0,negative
25.0,125.0,negative
388.0,770.0,negative
467.0,1400.0,negative
293.0,1433.0,negative
282.0,1010.0,negative
146.0,745.0,negative
336.0,366.0,negative
61.0,1385.0,negative
328.0,1232.0,negative
115.0,1392.0,negative
330.0,447.0,negative
408.0,1188.0,negative
332.0,1078.0,negative
415.0,547.0,negative
-49.0,69.0,negative
479.0,1158.0,negative
-20.0,-270.0,negative
53.0,-156.0,negative
403.0,1394.0,negative
22.0,428.0,negative
238.0,1398.0,negative
193.0,1371.0,negative
471.0,1157.0,negative
76.0,450.0,negative
38.0,543.0,negative
42.0,341.0,negative
436.0,166.0,negative
380.0,100.0,negative
