@relation 03subcl5-600-5-60-BI-5-2tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
141.0,473.0,positive
133.0,471.0,positive
333.0,1300.0,positive
69.0,879.0,positive
76.0,1221.0,positive
354.0,136.0,positive
114.0,1011.0,positive
55.0,228.0,positive
288.0,1016.0,positive
358.0,1233.0,positive
265.0,1057.0,positive
222.0,598.0,positive
76.0,361.0,positive
166.0,756.0,positive
345.0,663.0,positive
185.0,849.0,positive
53.0,1176.0,positive
82.0,749.0,positive
255.0,738.0,positive
87.0,182.0,positive
-24.0,-165.0,negative
325.0,1332.0,negative
445.0,1422.0,negative
99.0,-93.0,negative
479.0,771.0,negative
249.0,1452.0,negative
402.0,740.0,negative
466.0,80.0,negative
4.0,769.0,negative
210.0,1414.0,negative
79.0,-9.0,negative
11.0,183.0,negative
369.0,-246.0,negative
-30.0,793.0,negative
310.0,-227.0,negative
344.0,-282.0,negative
464.0,812.0,negative
483.0,1297.0,negative
428.0,1030.0,negative
189.0,1456.0,negative
57.0,-219.0,negative
152.0,116.0,negative
-35.0,1397.0,negative
235.0,767.0,negative
378.0,372.0,negative
437.0,464.0,negative
162.0,1471.0,negative
-79.0,797.0,negative
245.0,1372.0,negative
239.0,1472.0,negative
95.0,232.0,negative
369.0,607.0,negative
431.0,500.0,negative
-46.0,160.0,negative
261.0,747.0,negative
17.0,371.0,negative
214.0,1468.0,negative
27.0,629.0,negative
260.0,499.0,negative
460.0,955.0,negative
-2.0,-151.0,negative
171.0,1424.0,negative
294.0,788.0,negative
31.0,961.0,negative
391.0,508.0,negative
15.0,901.0,negative
-59.0,-280.0,negative
361.0,481.0,negative
8.0,52.0,negative
196.0,1340.0,negative
355.0,350.0,negative
305.0,291.0,negative
387.0,360.0,negative
448.0,-10.0,negative
93.0,772.0,negative
-36.0,-51.0,negative
329.0,516.0,negative
204.0,1478.0,negative
155.0,1322.0,negative
32.0,1318.0,negative
312.0,1085.0,negative
424.0,225.0,negative
-63.0,356.0,negative
301.0,1353.0,negative
245.0,1411.0,negative
-81.0,419.0,negative
-18.0,399.0,negative
16.0,553.0,negative
53.0,-14.0,negative
402.0,648.0,negative
414.0,18.0,negative
65.0,-137.0,negative
455.0,272.0,negative
-66.0,246.0,negative
475.0,135.0,negative
-32.0,1358.0,negative
468.0,34.0,negative
-80.0,-225.0,negative
439.0,661.0,negative
9.0,-32.0,negative
387.0,534.0,negative
4.0,-241.0,negative
-47.0,549.0,negative
456.0,408.0,negative
-28.0,-45.0,negative
441.0,326.0,negative
-35.0,224.0,negative
472.0,517.0,negative
338.0,391.0,negative
40.0,1415.0,negative
-64.0,-168.0,negative
283.0,122.0,negative
425.0,848.0,negative
327.0,1068.0,negative
309.0,1352.0,negative
292.0,1366.0,negative
163.0,-128.0,negative
-79.0,361.0,negative
339.0,960.0,negative
438.0,1187.0,negative
