@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-60-bi/03subcl5-600-5-60-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1479.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
290.0, -57.0, positive
204.0, 89.0, positive
141.0, 473.0, positive
69.0, 1074.0, positive
58.0, 566.0, positive
133.0, 471.0, positive
333.0, 1300.0, positive
76.0, 1221.0, positive
55.0, 402.0, positive
339.0, 246.0, positive
308.0, 773.0, positive
288.0, 1016.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
222.0, 598.0, positive
59.0, 249.0, positive
201.0, 510.0, positive
65.0, 196.0, positive
199.0, 1033.0, positive
235.0, 147.0, positive
121.0, 948.0, positive
345.0, 663.0, positive
321.0, 472.0, positive
185.0, 849.0, positive
53.0, 1176.0, positive
335.0, 695.0, positive
344.0, 1222.0, positive
277.0, 816.0, positive
211.0, 881.0, positive
274.0, 931.0, positive
255.0, 738.0, positive
268.0, 858.0, positive
213.0, 1298.0, positive
55.0, 768.0, positive
290.0, 1202.0, positive
295.0, 714.0, positive
87.0, 310.0, positive
87.0, 182.0, positive
284.0, 1117.0, positive
266.0, 1177.0, positive
242.0, 1245.0, positive
332.0, 485.0, negative
11.0, 207.0, negative
-24.0, -165.0, negative
306.0, 1169.0, negative
437.0, 800.0, negative
4.0, 0.0, negative
326.0, 1213.0, negative
-18.0, 1422.0, negative
-51.0, 1371.0, negative
249.0, 1452.0, negative
464.0, 10.0, negative
361.0, 699.0, negative
432.0, 813.0, negative
466.0, 80.0, negative
329.0, 375.0, negative
314.0, 846.0, negative
438.0, 163.0, negative
342.0, 314.0, negative
36.0, 978.0, negative
460.0, -81.0, negative
427.0, 148.0, negative
210.0, 1414.0, negative
0.0, 1255.0, negative
-62.0, 1022.0, negative
477.0, 1210.0, negative
-66.0, 1405.0, negative
369.0, -246.0, negative
201.0, 1026.0, negative
85.0, -3.0, negative
-54.0, 751.0, negative
310.0, -227.0, negative
344.0, -282.0, negative
388.0, 205.0, negative
464.0, 812.0, negative
6.0, 950.0, negative
328.0, 809.0, negative
363.0, 1433.0, negative
483.0, 1297.0, negative
439.0, 191.0, negative
459.0, -42.0, negative
428.0, 1030.0, negative
13.0, 609.0, negative
189.0, 1456.0, negative
-39.0, -22.0, negative
57.0, -219.0, negative
73.0, 220.0, negative
-35.0, 1397.0, negative
116.0, 1055.0, negative
-20.0, 266.0, negative
162.0, 1471.0, negative
-1.0, -106.0, negative
124.0, 773.0, negative
-79.0, 797.0, negative
476.0, 0.0, negative
245.0, 1372.0, negative
8.0, 753.0, negative
95.0, 232.0, negative
69.0, 1093.0, negative
388.0, -182.0, negative
-28.0, 51.0, negative
431.0, 500.0, negative
-46.0, 160.0, negative
374.0, 739.0, negative
364.0, -15.0, negative
452.0, 964.0, negative
38.0, -59.0, negative
214.0, 1468.0, negative
190.0, 752.0, negative
-23.0, 1112.0, negative
73.0, 652.0, negative
201.0, 1418.0, negative
320.0, 715.0, negative
136.0, 1407.0, negative
-84.0, 1479.0, negative
260.0, 499.0, negative
460.0, 955.0, negative
-13.0, 624.0, negative
442.0, 350.0, negative
355.0, 209.0, negative
294.0, 788.0, negative
29.0, 928.0, negative
15.0, 901.0, negative
460.0, 569.0, negative
-60.0, 1156.0, negative
63.0, 1468.0, negative
361.0, 481.0, negative
414.0, 1157.0, negative
8.0, 52.0, negative
397.0, 462.0, negative
196.0, 1340.0, negative
355.0, 350.0, negative
305.0, 291.0, negative
387.0, 360.0, negative
201.0, 1413.0, negative
457.0, 1386.0, negative
-45.0, 328.0, negative
375.0, 788.0, negative
22.0, 157.0, negative
267.0, -141.0, negative
408.0, -90.0, negative
151.0, 1434.0, negative
19.0, 663.0, negative
389.0, 632.0, negative
-4.0, 176.0, negative
216.0, 1389.0, negative
19.0, 147.0, negative
379.0, 829.0, negative
93.0, 772.0, negative
-59.0, -273.0, negative
446.0, 353.0, negative
-3.0, 1256.0, negative
45.0, 416.0, negative
278.0, -122.0, negative
440.0, -221.0, negative
204.0, 1478.0, negative
338.0, -170.0, negative
204.0, 776.0, negative
32.0, 1318.0, negative
312.0, 1085.0, negative
-10.0, 162.0, negative
94.0, -180.0, negative
305.0, 798.0, negative
156.0, -232.0, negative
424.0, 225.0, negative
454.0, 220.0, negative
433.0, -184.0, negative
-63.0, 356.0, negative
59.0, 18.0, negative
-40.0, 1248.0, negative
-81.0, 419.0, negative
-18.0, 399.0, negative
204.0, 1062.0, negative
16.0, 553.0, negative
455.0, 793.0, negative
53.0, -14.0, negative
439.0, 704.0, negative
402.0, 648.0, negative
243.0, 166.0, negative
-73.0, 133.0, negative
59.0, 1065.0, negative
89.0, 373.0, negative
33.0, 1305.0, negative
11.0, 1345.0, negative
236.0, 741.0, negative
25.0, 125.0, negative
388.0, 770.0, negative
140.0, -166.0, negative
455.0, 272.0, negative
443.0, 1197.0, negative
467.0, 1400.0, negative
-82.0, -254.0, negative
-32.0, 1358.0, negative
114.0, -202.0, negative
22.0, 1194.0, negative
71.0, -178.0, negative
439.0, 661.0, negative
9.0, -32.0, negative
387.0, 534.0, negative
146.0, 745.0, negative
43.0, 0.0, negative
336.0, 366.0, negative
-47.0, 549.0, negative
2.0, 768.0, negative
235.0, 170.0, negative
330.0, 447.0, negative
-9.0, 922.0, negative
332.0, 1078.0, negative
-6.0, 722.0, negative
472.0, 517.0, negative
-49.0, 69.0, negative
479.0, 1158.0, negative
410.0, 1276.0, negative
40.0, 1415.0, negative
-64.0, -168.0, negative
-20.0, -270.0, negative
-56.0, -119.0, negative
53.0, -156.0, negative
403.0, 1394.0, negative
39.0, 959.0, negative
-52.0, 1043.0, negative
309.0, 1352.0, negative
471.0, 1157.0, negative
98.0, -172.0, negative
292.0, 1366.0, negative
221.0, 1387.0, negative
34.0, 1263.0, negative
163.0, -128.0, negative
38.0, 543.0, negative
339.0, 960.0, negative
328.0, 1279.0, negative
443.0, 384.0, negative
-19.0, 823.0, negative
-35.0, 1467.0, negative
270.0, 1404.0, negative
352.0, 914.0, negative
302.0, -225.0, negative
436.0, 166.0, negative
380.0, 100.0, negative
187.0, 34.0, positive
316.0, 727.0, positive
135.0, 398.0, positive
215.0, 149.0, positive
88.0, -36.0, positive
96.0, -108.0, positive
304.0, -153.0, positive
150.0, 603.0, positive
288.0, 868.0, positive
178.0, 934.0, positive
341.0, 1039.0, positive
452.0, 529.0, negative
248.0, 708.0, negative
360.0, 156.0, negative
-8.0, -3.0, negative
203.0, -208.0, negative
445.0, 712.0, negative
371.0, -94.0, negative
407.0, 1280.0, negative
103.0, -113.0, negative
451.0, 451.0, negative
-6.0, -168.0, negative
369.0, 15.0, negative
260.0, 1049.0, negative
420.0, 907.0, negative
319.0, 695.0, negative
315.0, 567.0, negative
440.0, 1040.0, negative
118.0, 759.0, negative
-64.0, 196.0, negative
399.0, 338.0, negative
436.0, 77.0, negative
424.0, 1151.0, negative
-66.0, 859.0, negative
93.0, 1420.0, negative
446.0, 1300.0, negative
431.0, -141.0, negative
143.0, 1026.0, negative
436.0, 516.0, negative
405.0, -257.0, negative
237.0, 1084.0, negative
475.0, -131.0, negative
376.0, 988.0, negative
432.0, -183.0, negative
360.0, 1077.0, negative
372.0, -51.0, negative
-46.0, 772.0, negative
77.0, 863.0, negative
-26.0, 770.0, negative
365.0, 378.0, negative
464.0, 396.0, negative
90.0, 1305.0, negative
2.0, 1057.0, negative
-44.0, 1244.0, negative
463.0, 70.0, negative
-65.0, 336.0, negative
440.0, -132.0, negative
-42.0, 675.0, negative
454.0, -49.0, negative
31.0, 556.0, negative
438.0, 1454.0, negative
