@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/03subcl5-600-5-60-bi/03subcl5-600-5-60-bi
@attribute a0 real [-84.0, 483.0]
@attribute a1 real [-282.0, 1479.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
290.0, -57.0, positive
141.0, 473.0, positive
277.0, 78.0, positive
152.0, -97.0, positive
333.0, 1300.0, positive
258.0, 1.0, positive
168.0, 789.0, positive
76.0, 1221.0, positive
354.0, 136.0, positive
55.0, 402.0, positive
237.0, 287.0, positive
55.0, 228.0, positive
308.0, 773.0, positive
227.0, 342.0, positive
358.0, 1233.0, positive
150.0, 1342.0, positive
59.0, 249.0, positive
79.0, 566.0, positive
65.0, 196.0, positive
270.0, 588.0, positive
235.0, 147.0, positive
166.0, 756.0, positive
121.0, 948.0, positive
315.0, 451.0, positive
344.0, 1222.0, positive
309.0, 1207.0, positive
277.0, 816.0, positive
274.0, 931.0, positive
255.0, 738.0, positive
213.0, 1298.0, positive
238.0, 1169.0, positive
172.0, 1245.0, positive
284.0, 1117.0, positive
223.0, 1331.0, positive
213.0, 1253.0, positive
242.0, 1245.0, positive
257.0, 1215.0, positive
138.0, 463.0, positive
332.0, 485.0, negative
11.0, 207.0, negative
35.0, 935.0, negative
306.0, 1169.0, negative
-63.0, 786.0, negative
414.0, 57.0, negative
4.0, 0.0, negative
326.0, 1213.0, negative
470.0, 1466.0, negative
445.0, 1422.0, negative
-18.0, 1422.0, negative
99.0, -93.0, negative
41.0, 472.0, negative
403.0, 1433.0, negative
191.0, 423.0, negative
249.0, 1452.0, negative
6.0, 416.0, negative
402.0, 740.0, negative
417.0, 999.0, negative
432.0, 813.0, negative
329.0, 375.0, negative
94.0, 1439.0, negative
314.0, 846.0, negative
-37.0, 701.0, negative
4.0, 769.0, negative
415.0, -235.0, negative
342.0, 314.0, negative
467.0, 910.0, negative
453.0, -191.0, negative
427.0, 148.0, negative
325.0, 705.0, negative
-62.0, 1022.0, negative
477.0, 1210.0, negative
11.0, 183.0, negative
151.0, 113.0, negative
201.0, 1026.0, negative
420.0, 1116.0, negative
-54.0, 751.0, negative
310.0, -227.0, negative
388.0, 205.0, negative
332.0, 557.0, negative
348.0, 242.0, negative
428.0, 1030.0, negative
88.0, 112.0, negative
57.0, -219.0, negative
-5.0, 498.0, negative
419.0, 1281.0, negative
-54.0, 365.0, negative
116.0, 1055.0, negative
-20.0, 266.0, negative
69.0, 9.0, negative
162.0, 1471.0, negative
124.0, 773.0, negative
-79.0, 797.0, negative
476.0, 0.0, negative
-39.0, 1420.0, negative
245.0, 1372.0, negative
8.0, 753.0, negative
306.0, 1002.0, negative
401.0, 406.0, negative
4.0, 46.0, negative
435.0, 325.0, negative
95.0, 232.0, negative
69.0, 1093.0, negative
194.0, 1350.0, negative
-25.0, -39.0, negative
388.0, -182.0, negative
-28.0, 51.0, negative
441.0, 242.0, negative
257.0, 465.0, negative
369.0, 607.0, negative
171.0, 1068.0, negative
-46.0, 160.0, negative
343.0, 467.0, negative
261.0, 747.0, negative
266.0, 486.0, negative
38.0, -59.0, negative
74.0, 1177.0, negative
-23.0, 1112.0, negative
322.0, 603.0, negative
201.0, 1418.0, negative
260.0, 499.0, negative
460.0, 955.0, negative
333.0, 1433.0, negative
-2.0, -151.0, negative
-13.0, 624.0, negative
171.0, 1424.0, negative
294.0, 788.0, negative
391.0, 508.0, negative
15.0, 901.0, negative
317.0, 1358.0, negative
-59.0, -280.0, negative
361.0, 481.0, negative
8.0, 52.0, negative
397.0, 462.0, negative
355.0, 350.0, negative
402.0, 948.0, negative
387.0, 360.0, negative
70.0, 616.0, negative
457.0, 1386.0, negative
375.0, 788.0, negative
22.0, 157.0, negative
267.0, -141.0, negative
408.0, -90.0, negative
151.0, 1434.0, negative
19.0, 663.0, negative
389.0, 632.0, negative
458.0, -216.0, negative
19.0, 147.0, negative
379.0, 829.0, negative
93.0, 772.0, negative
-73.0, -73.0, negative
-47.0, 770.0, negative
-36.0, -51.0, negative
-2.0, 30.0, negative
