@relation 03subcl5-600-5-60-BI-5-4tst
@attribute a0 real[-84.0,483.0]
@attribute a1 real[-282.0,1479.0]
@attribute a2{positive,negative}
@inputs a0, a1
@outputs a2
@data
223.0,763.0,positive
204.0,89.0,positive
277.0,78.0,positive
152.0,-97.0,positive
258.0,1.0,positive
290.0,1011.0,positive
237.0,287.0,positive
308.0,773.0,positive
227.0,342.0,positive
199.0,1033.0,positive
321.0,472.0,positive
335.0,695.0,positive
344.0,1222.0,positive
277.0,816.0,positive
211.0,881.0,positive
274.0,931.0,positive
290.0,1202.0,positive
295.0,714.0,positive
213.0,1253.0,positive
257.0,1215.0,positive
-51.0,1014.0,negative
367.0,288.0,negative
4.0,0.0,negative
191.0,423.0,negative
151.0,141.0,negative
464.0,10.0,negative
417.0,999.0,negative
432.0,813.0,negative
438.0,163.0,negative
415.0,-235.0,negative
342.0,314.0,negative
467.0,910.0,negative
427.0,148.0,negative
122.0,763.0,negative
-62.0,1022.0,negative
327.0,277.0,negative
6.0,950.0,negative
328.0,809.0,negative
-71.0,333.0,negative
419.0,1281.0,negative
116.0,1055.0,negative
-20.0,266.0,negative
-39.0,1420.0,negative
413.0,1313.0,negative
434.0,-39.0,negative
8.0,753.0,negative
387.0,173.0,negative
435.0,325.0,negative
194.0,1350.0,negative
-28.0,51.0,negative
331.0,472.0,negative
171.0,1068.0,negative
374.0,739.0,negative
438.0,918.0,negative
343.0,467.0,negative
455.0,269.0,negative
452.0,964.0,negative
460.0,-87.0,negative
38.0,-59.0,negative
74.0,1177.0,negative
201.0,1418.0,negative
136.0,1407.0,negative
330.0,171.0,negative
333.0,1433.0,negative
66.0,672.0,negative
463.0,339.0,negative
-57.0,-63.0,negative
460.0,569.0,negative
317.0,1358.0,negative
-60.0,1156.0,negative
414.0,1157.0,negative
397.0,462.0,negative
345.0,1458.0,negative
-1.0,1299.0,negative
457.0,1386.0,negative
22.0,157.0,negative
-4.0,176.0,negative
439.0,231.0,negative
379.0,829.0,negative
-73.0,-73.0,negative
-59.0,-273.0,negative
52.0,67.0,negative
-47.0,770.0,negative
45.0,416.0,negative
303.0,1231.0,negative
-10.0,162.0,negative
94.0,-180.0,negative
5.0,602.0,negative
143.0,-240.0,negative
220.0,1009.0,negative
204.0,1062.0,negative
333.0,-66.0,negative
439.0,704.0,negative
59.0,1065.0,negative
89.0,373.0,negative
33.0,1305.0,negative
11.0,1345.0,negative
236.0,741.0,negative
443.0,1197.0,negative
430.0,1025.0,negative
22.0,1194.0,negative
43.0,0.0,negative
2.0,768.0,negative
13.0,729.0,negative
105.0,1069.0,negative
-29.0,271.0,negative
-6.0,722.0,negative
335.0,-48.0,negative
411.0,405.0,negative
477.0,763.0,negative
410.0,1276.0,negative
-56.0,-119.0,negative
422.0,-11.0,negative
221.0,1387.0,negative
34.0,1263.0,negative
-29.0,86.0,negative
-35.0,1467.0,negative
480.0,1019.0,negative
374.0,-19.0,negative
346.0,1153.0,negative
