@relation /Users/vgarciaj/Software-2016-05-17/dist/.a/paw02a-800-7-0-bi/paw02a-800-7-0-bi
@attribute a0 real [-63.0, 762.0]
@attribute a1 real [66.0, 991.0]
@attribute a2 {positive, negative}
@inputs a0, a1
@outputs a2
@data
358.0, 400.0, positive
422.0, 345.0, positive
347.0, 386.0, positive
424.0, 321.0, positive
433.0, 684.0, positive
190.0, 463.0, positive
167.0, 489.0, positive
353.0, 917.0, negative
225.0, 622.0, negative
345.0, 107.0, negative
188.0, 918.0, negative
103.0, 605.0, negative
94.0, 746.0, negative
609.0, 423.0, negative
698.0, 453.0, negative
674.0, 794.0, negative
494.0, 781.0, negative
293.0, 854.0, negative
58.0, 526.0, negative
17.0, 67.0, negative
742.0, 619.0, negative
86.0, 74.0, negative
502.0, 134.0, negative
198.0, 395.0, negative
504.0, 828.0, negative
313.0, 731.0, negative
-15.0, 746.0, negative
707.0, 960.0, negative
47.0, 213.0, negative
66.0, 618.0, negative
738.0, 692.0, negative
391.0, 795.0, negative
364.0, 956.0, negative
236.0, 615.0, negative
141.0, 443.0, negative
202.0, 629.0, negative
596.0, 85.0, negative
335.0, 978.0, negative
669.0, 886.0, negative
660.0, 903.0, negative
692.0, 385.0, negative
129.0, 806.0, negative
541.0, 462.0, negative
518.0, 512.0, negative
558.0, 460.0, negative
-33.0, 318.0, negative
577.0, 886.0, negative
524.0, 590.0, negative
11.0, 527.0, negative
474.0, 254.0, negative
733.0, 393.0, negative
261.0, 841.0, negative
268.0, 753.0, negative
1.0, 504.0, negative
221.0, 856.0, negative
435.0, 213.0, negative
513.0, 783.0, negative
351.0, 776.0, negative
146.0, 773.0, negative
720.0, 357.0, negative
123.0, 214.0, negative
547.0, 407.0, negative
539.0, 449.0, negative
134.0, 257.0, negative
656.0, 884.0, negative
316.0, 366.0, positive
502.0, 350.0, positive
249.0, 410.0, positive
739.0, 678.0, negative
715.0, 490.0, negative
100.0, 507.0, negative
503.0, 126.0, negative
-8.0, 176.0, negative
352.0, 753.0, negative
165.0, 556.0, negative
463.0, 850.0, negative
644.0, 554.0, negative
76.0, 920.0, negative
172.0, 667.0, negative
227.0, 944.0, negative
